Tensao [V];Corrente [A]
-5;-0,0002804816
-4,95;-0,000264848
-4,9;-0,0002584084
-4,85;-0,0002544251
-4,8;-0,0002522788
-4,75;-0,0002510986
-4,7;-0,0002497992
-4,65;-0,0002494818
-4,6;-0,0002489279
-4,55;-0,0002474091
-4,5;-0,0002448856
-4,45;-0,0002441637
-4,4;-0,0002438843
-4,35;-0,0002428093
-4,3;-0,0002427443
-4,25;-0,0002422981
-4,2;-0,0002411915
-4,15;-0,0002396374
-4,1;-0,0002360535
-4,05;-0,0002351931
-4;-0,0001611601
-3,95;-0,0002049851
-3,9;-0,0002182246
-3,85;-0,0002243789
-3,8;-0,0002261328
-3,75;-0,0002255653
-3,7;-0,0002267358
-3,65;-0,000227546
-3,6;-0,0002241152
-3,55;-0,0002215684
-3,5;-0,0002200339
-3,45;-0,0002192396
-3,4;-0,0002183426
-3,35;-0,0002167748
-3,3;-0,0002115254
-3,25;-0,0002067341
-3,2;-0,0002091683
-3,15;-0,0002120461
-3,1;-0,0002133431
-3,05;-0,0002130697
-3;-0,0002132536
-2,95;-0,0002152881
-2,9;-0,0002143959
-2,85;-0,0002140587
-2,8;-0,0002192643
-2,75;-0,0002096954
-2,7;-0,0002013939
-2,65;-0,0001915334
-2,6;-0,000184704
-2,55;-0,0001832527
-2,5;-0,0001806016
-2,45;-0,000176932
-2,4;-0,0001735234
-2,35;-0,0001695987
-2,3;-0,0001610019
-2,25;-0,0001563027
-2,2;-0,0001536014
-2,15;-0,0001472596
-2,1;-0,0001338521
-2,05;-0,0001173814
-2;-8,874737E-05
-1,95;-6,441039E-05
-1,9;-6,23758E-05
-1,85;-4,154063E-05
-1,8;-1,659452E-05
-1,75;1,040479E-05
-1,7;4,8877E-05
-1,65;9,435897E-05
-1,6;0,0001441333
-1,55;0,0002011639
-1,5;0,0002739175
-1,45;0,0003552562
-1,4;0,000463521
-1,35;0,0006020688
-1,3;0,0007854897
-1,25;0,001020414
-1,2;0,001329118
-1,15;0,001731347
-1,1;0,002433175
-1,05;0,002954778
-1;0,00377801
-0,95;0,004809056
-0,9;0,006054421
-0,85;0,007536996
-0,8;0,00927463
-0,75;0,01130032
-0,7;0,01369311
-0,65;0,01652918
-0,6;0,01986966
-0,55;0,02569698
-0,5;0,03027599
-0,45;0,0353084
-0,4;0,0406879
-0,35;0,04630805
-0,3;0,05212219
-0,25;0,05816881
-0,2;0,06449787
-0,15;0,07113502
-0,1;0,07808001
-0,05;0,08534941
0;0,09298636
0,05;0,1008132
0,1;0,1089459
0,15;0,1173046
0,2;0,1258766
0,25;0,1346941
0,3;0,1437164
0,35;0,1529084
0,4;0,1622708
0,45;0,1718093
0,5;0,1815084
0,55;0,1913197
0,6;0,2012399
0,65;0,2112154
0,7;0,2213072
0,75;0,2314192
0,8;0,2415978
0,85;0,2517819
0,9;0,2619034
0,95;0,2719574
1;0,2818789
1,05;0,2916398
1,1;0,3012024
1,15;0,3105676
1,2;0,3197179
1,25;0,3287001
1,3;0,3374777
1,35;0,3460482
1,4;0,354431
1,45;0,3625985
1,5;0,3706591
1,55;0,3784875
1,6;0,3862095
1,65;0,393771
1,7;0,401208
1,75;0,4085199
1,8;0,4156813
1,85;0,4227391
1,9;0,429681
1,95;0,4364581
2;0,4431217
2,05;0,4496644
2,1;0,4561311
2,15;0,462478
2,2;0,4687804
2,25;0,4749801
2,3;0,4811071
2,35;0,487135
2,4;0,4930261
2,45;0,4988578
2,5;0,5046489
2,55;0,5103313
2,6;0,5159228
2,65;0,5214453
2,7;0,5268594
2,75;0,5322253
2,8;0,5374825
2,85;0,5426696
2,9;0,5477592
2,95;0,5527742
3;0,5576848
3,05;0,5625217
3,1;0,5672634
3,15;0,5719229
3,2;0,5764945
3,25;0,5810049
3,3;0,585456
3,35;0,5898266
3,4;0,5941521
3,45;0,5983883
3,5;0,6025701
3,55;0,6067116
3,6;0,6108071
3,65;0,6148495
3,7;0,6188872
3,75;0,6228972
3,8;0,6268666
3,85;0,6308097
3,9;0,6347701
3,95;0,6386757
4;0,6425866
4,05;0,6464059
4,1;0,6502488
4,15;0,6540222
4,2;0,6577222
4,25;0,6613961
4,3;0,6650312
4,35;0,6686275
4,4;0,6721645
4,45;0,6756488
4,5;0,6790846
4,55;0,6824604
4,6;0,6857952
4,65;0,6890722
4,7;0,6923098
4,75;0,6954832
4,8;0,698614
4,85;0,7017108
4,9;0,7047477
4,95;0,7077421
5;0,7106659
