Tensao [V];Corrente [A]
-5;-0,0002820333
-4,95;-0,0002676021
-4,9;-0,0002604248
-4,85;-0,0002568273
-4,8;-0,0002542716
-4,75;-0,0002514603
-4,7;-0,0002492516
-4,65;-0,0002491314
-4,6;-0,000248478
-4,55;-0,0002480798
-4,5;-0,0002468112
-4,45;-0,0002463883
-4,4;-0,0002457877
-4,35;-0,000244296
-4,3;-0,0002439651
-4,25;-0,0002442006
-4,2;-0,0002446759
-4,15;-0,0002396226
-4,1;-0,0002344958
-4,05;-0,0002348756
-4;-0,0002373932
-3,95;-0,0002325296
-3,9;-0,0002293895
-3,85;-0,0002358828
-3,8;-0,0002387363
-3,75;-0,0002373723
-3,7;-0,0002341842
-3,65;-0,0002330052
-3,6;-0,0002318753
-3,55;-0,0002263131
-3,5;-0,0002276774
-3,45;-0,000225124
-3,4;-0,0002272004
-3,35;-0,0002301372
-3,3;-0,0002387218
-3,25;-0,0002572822
-3,2;-0,0002439567
-3,15;-0,0002381299
-3,1;-0,0002326903
-3,05;-0,0002276846
-3;-0,0002055894
-2,95;-0,0002075654
-2,9;-0,000211507
-2,85;-0,0002119582
-2,8;-0,00021117
-2,75;-0,0002084599
-2,7;-0,0002064817
-2,65;-0,0002034113
-2,6;-0,000198766
-2,55;-0,000195312
-2,5;-0,0001919293
-2,45;-0,0001865009
-2,4;-0,0001814608
-2,35;-0,0001759343
-2,3;-0,0001706357
-2,25;-0,0001622742
-2,2;-0,0001549765
-2,15;-0,0001464814
-2,1;-0,0001346586
-2,05;-0,0001219631
-2;-0,000120496
-1,95;-0,0001020434
-1,9;-7,314573E-05
-1,85;-4,486706E-05
-1,8;-1,853109E-05
-1,75;1,891603E-05
-1,7;5,599955E-05
-1,65;9,895286E-05
-1,6;0,0001474098
-1,55;0,0002036399
-1,5;0,0002706303
-1,45;0,0003544103
-1,4;0,0004574148
-1,35;0,0005913633
-1,3;0,0007699996
-1,25;0,001009782
-1,2;0,001325502
-1,15;0,001735714
-1,1;0,002436019
-1,05;0,002956208
-1;0,003782159
-0,95;0,004813394
-0,9;0,006057678
-0,85;0,007534817
-0,8;0,009269853
-0,75;0,01129698
-0,7;0,01368537
-0,65;0,01652011
-0,6;0,01986123
-0,55;0,02567443
-0,5;0,0302557
-0,45;0,03528784
-0,4;0,04066547
-0,35;0,04628123
-0,3;0,05209949
-0,25;0,05813805
-0,2;0,06446567
-0,15;0,07109237
-0,1;0,07804928
-0,05;0,08530498
0;0,09293236
0,05;0,1007545
0,1;0,1088803
0,15;0,117238
0,2;0,125826
0,25;0,1346262
0,3;0,1436418
0,35;0,1528374
0,4;0,1621896
0,45;0,1717284
0,5;0,1814161
0,55;0,1912351
0,6;0,2011502
0,65;0,2111158
0,7;0,2211925
0,75;0,2313063
0,8;0,2414712
0,85;0,2516453
0,9;0,261783
0,95;0,2718265
1;0,2817366
1,05;0,2914992
1,1;0,3010531
1,15;0,3103947
1,2;0,3195683
1,25;0,3285425
1,3;0,3373087
1,35;0,3458786
1,4;0,3542572
1,45;0,3624819
1,5;0,3705275
1,55;0,3783719
1,6;0,3860727
1,65;0,3936455
1,7;0,4010698
1,75;0,4083268
1,8;0,4154905
1,85;0,4225389
1,9;0,4295086
1,95;0,4362568
2;0,4428634
2,05;0,4495183
2,1;0,4559956
2,15;0,4623609
2,2;0,468636
2,25;0,4748593
2,3;0,4809633
2,35;0,4869599
2,4;0,4928797
2,45;0,4987201
2,5;0,5045127
2,55;0,5101685
2,6;0,5157974
2,65;0,5213078
2,7;0,5267499
2,75;0,532099
2,8;0,5373326
2,85;0,5425171
2,9;0,5476273
2,95;0,5526142
3;0,557535
3,05;0,5623448
3,1;0,5671111
3,15;0,5717586
3,2;0,5763433
3,25;0,5808506
3,3;0,5853119
3,35;0,5896754
3,4;0,5939845
3,45;0,5982048
3,5;0,6024165
3,55;0,6065544
3,6;0,6106568
3,65;0,6147005
3,7;0,6187169
3,75;0,6227256
3,8;0,6266988
3,85;0,6306695
3,9;0,6345979
3,95;0,6384816
4;0,642373
4,05;0,6462311
4,1;0,6500124
4,15;0,6538114
4,2;0,6575078
4,25;0,661162
4,3;0,6648129
4,35;0,6684051
4,4;0,6719235
4,45;0,6754056
4,5;0,6788509
4,55;0,6822416
4,6;0,6855612
4,65;0,6888236
4,7;0,6920635
4,75;0,6952483
4,8;0,6983636
4,85;0,70142
4,9;0,704452
4,95;0,7074519
5;0,710377
