Tensao [V];Corrente [A]
-5;-0,000240781
-4,95;-0,0002228998
-4,9;-0,0002179396
-4,85;-0,0002136791
-4,8;-0,0002106737
-4,75;-0,0002101612
-4,7;-0,0002113882
-4,65;-0,0002094161
-4,6;-0,0002083058
-4,55;-0,0002069379
-4,5;-0,0002057036
-4,45;-0,0002035782
-4,4;-0,0002037511
-4,35;-0,0002031285
-4,3;-0,0002023439
-4,25;-0,0002021504
-4,2;-0,0002003424
-4,15;-0,0001992711
-4,1;-0,0001992236
-4,05;-0,0001986425
-4;-0,000197575
-3,95;-0,000196837
-3,9;-0,0001969008
-3,85;-0,0001964708
-3,8;-0,000195137
-3,75;-0,0001939618
-3,7;-0,0001937985
-3,65;-0,0001935941
-3,6;-0,0001924922
-3,55;-0,0001923414
-3,5;-0,0001912323
-3,45;-0,0001909882
-3,4;-0,0001894929
-3,35;-0,0001895088
-3,3;-0,0001888112
-3,25;-0,0001887562
-3,2;-0,0001878456
-3,15;-0,0001866763
-3,1;-0,0001847361
-3,05;-0,0001840521
-3;-0,0001818839
-2,95;-0,0001813605
-2,9;-0,0001803626
-2,85;-0,0001781162
-2,8;-0,0001753817
-2,75;-0,0001725799
-2,7;-0,0001701149
-2,65;-0,0001671084
-2,6;-0,000163918
-2,55;-0,0001604959
-2,5;-0,0001574637
-2,45;-0,0001532694
-2,4;-0,0001481741
-2,35;-0,0001440498
-2,3;-0,0001394743
-2,25;-0,0001324954
-2,2;-0,0001252897
-2,15;-0,0001172394
-2,1;-0,0001070529
-2,05;-9,519323E-05
-2;-8,179791E-05
-1,95;-6,606637E-05
-1,9;-4,902463E-05
-1,85;-2,763908E-05
-1,8;-3,57177E-06
-1,75;2,369997E-05
-1,7;5,587827E-05
-1,65;9,220062E-05
-1,6;0,0001328007
-1,55;0,0001789789
-1,5;0,0002352594
-1,45;0,0003036548
-1,4;0,0003912712
-1,35;0,0005060409
-1,3;0,0006558247
-1,25;0,0008568227
-1,2;0,001122405
-1,15;0,001470195
-1,1;0,001913474
-1,05;0,002649292
-1;0,003192054
-0,95;0,004034276
-0,9;0,005064563
-0,85;0,006286023
-0,8;0,007714814
-0,75;0,009378551
-0,7;0,01133876
-0,65;0,01365728
-0,6;0,0163863
-0,55;0,01953573
-0,5;0,024895
-0,45;0,02901935
-0,4;0,03343559
-0,35;0,0380557
-0,3;0,04284608
-0,25;0,04782184
-0,2;0,05302934
-0,15;0,05849101
-0,1;0,06422132
-0,05;0,07022771
0;0,07652278
0,05;0,08300646
0,1;0,08971968
0,15;0,09663522
0,2;0,1037346
0,25;0,1110014
0,3;0,1184386
0,35;0,1259907
0,4;0,1336901
0,45;0,141524
0,5;0,1494603
0,55;0,1574955
0,6;0,1656077
0,65;0,1737829
0,7;0,1820091
0,75;0,1902958
0,8;0,1986189
0,85;0,2069289
0,9;0,2151952
0,95;0,2234313
1;0,2315368
1,05;0,2395002
1,1;0,2472807
1,15;0,2549205
1,2;0,2623914
1,25;0,2697247
1,3;0,2768824
1,35;0,2838838
1,4;0,2907378
1,45;0,2974247
1,5;0,3039766
1,55;0,3103951
1,6;0,3167028
1,65;0,3228627
1,7;0,3288996
1,75;0,3348364
1,8;0,3406684
1,85;0,3464092
1,9;0,3520404
1,95;0,3575901
2;0,3630318
2,05;0,3683874
2,1;0,3736433
2,15;0,3788531
2,2;0,3839693
2,25;0,3890158
2,3;0,3940132
2,35;0,3989115
2,4;0,4037679
2,45;0,4085329
2,5;0,4132231
2,55;0,4178788
2,6;0,4224652
2,65;0,426957
2,7;0,4313835
2,75;0,4357697
2,8;0,4400646
2,85;0,444293
2,9;0,4484583
2,95;0,4525792
3;0,4566326
3,05;0,4605847
3,1;0,464438
3,15;0,468243
3,2;0,4719759
3,25;0,475602
3,3;0,4792738
3,35;0,482822
3,4;0,486344
3,45;0,489798
3,5;0,4932241
3,55;0,4966311
3,6;0,4999928
3,65;0,503323
3,7;0,506628
3,75;0,509893
3,8;0,5131648
3,85;0,5164214
3,9;0,5196388
3,95;0,5228488
4;0,5260341
4,05;0,5291716
4,1;0,5322999
4,15;0,5353842
4,2;0,5384415
4,25;0,5414614
4,3;0,5444107
4,35;0,5473564
4,4;0,5502749
4,45;0,5531287
4,5;0,5559344
4,55;0,558715
4,6;0,5614594
4,65;0,5641351
4,7;0,5667778
4,75;0,5693698
4,8;0,5719209
4,85;0,5744594
4,9;0,5769433
4,95;0,5793909
5;0,5818021
