Tensao [V];Corrente [A]
-5;-0,0002081013
-4,95;-0,0001906636
-4,9;-0,0001850011
-4,85;-0,0001813583
-4,8;-0,0001800432
-4,75;-0,0001778994
-4,7;-0,0001756185
-4,65;-0,0001738683
-4,6;-0,0001730285
-4,55;-0,0001733007
-4,5;-0,0001711153
-4,45;-0,0001694496
-4,4;-0,0001688099
-4,35;-0,0001684298
-4,3;-0,0001673305
-4,25;-0,0001645139
-4,2;-0,0001641865
-4,15;-0,0001640224
-4,1;-0,0001627464
-4,05;-0,0001583157
-4;-0,0001508905
-3,95;-0,0001542893
-3,9;-0,000157421
-3,85;-0,0001557466
-3,8;-0,0001554046
-3,75;-0,0001400298
-3,7;-0,0001561179
-3,65;-0,0001533321
-3,6;-0,0001454988
-3,55;-0,0001552246
-3,5;-0,0001534594
-3,45;-0,0001536814
-3,4;-0,0001574283
-3,35;-0,0001540871
-3,3;-0,0001491916
-3,25;-0,0001488265
-3,2;-0,000148992
-3,15;-0,00014865
-3,1;-0,0001477931
-3,05;-0,000146961
-3;-0,000146608
-2,95;-0,0001452389
-2,9;-0,0001439311
-2,85;-0,0001427287
-2,8;-0,0001422288
-2,75;-0,0001396462
-2,7;-0,0001364066
-2,65;-0,0001345326
-2,6;-0,0001333193
-2,55;-0,0001296153
-2,5;-0,0001243841
-2,45;-0,0001210944
-2,4;-0,0001181454
-2,35;-0,0001148495
-2,3;-0,0001113466
-2,25;-0,0001058763
-2,2;-0,0001001389
-2,15;-9,403631E-05
-2,1;-8,448951E-05
-2,05;-7,402107E-05
-2;-6,335522E-05
-1,95;-5,0194E-05
-1,9;-3,640271E-05
-1,85;-1,935354E-05
-1,8;-1,038306E-06
-1,75;2,128291E-05
-1,7;4,878642E-05
-1,65;7,927083E-05
-1,6;0,000111742
-1,55;0,0001489777
-1,5;0,0001944329
-1,45;0,0002506631
-1,4;0,0003223042
-1,35;0,0004169491
-1,3;0,0005414226
-1,25;0,0007067526
-1,2;0,0009258151
-1,15;0,001208345
-1,1;0,00157381
-1,05;0,002034482
-1;0,002816891
-0,95;0,003325807
-0,9;0,004145776
-0,85;0,005136132
-0,8;0,006295736
-0,75;0,007644115
-0,7;0,009225526
-0,65;0,01109523
-0,6;0,01329417
-0,55;0,01583637
-0,5;0,01870672
-0,45;0,02349691
-0,4;0,02707465
-0,35;0,03080861
-0,3;0,03468715
-0,25;0,03872772
-0,2;0,04294358
-0,15;0,04736475
-0,1;0,05201546
-0,05;0,05689792
0;0,06202202
0,05;0,06729581
0,1;0,07275482
0,15;0,07837362
0,2;0,08416301
0,25;0,09007407
0,3;0,09608598
0,35;0,1022009
0,4;0,1084426
0,45;0,1147774
0,5;0,1211796
0,55;0,1276483
0,6;0,134188
0,65;0,1407945
0,7;0,1474258
0,75;0,1541079
0,8;0,1608241
0,85;0,1675375
0,9;0,1742105
0,95;0,1808252
1;0,1873628
1,05;0,1937686
1,1;0,2000467
1,15;0,2061915
1,2;0,2121761
1,25;0,2180765
1,3;0,2238376
1,35;0,2294821
1,4;0,2349824
1,45;0,2403666
1,5;0,2456261
1,55;0,2508038
1,6;0,255867
1,65;0,2608243
1,7;0,265676
1,75;0,2704661
1,8;0,2751834
1,85;0,279784
1,9;0,2843066
1,95;0,2887648
2;0,2931635
2,05;0,2974575
2,1;0,3016953
2,15;0,305876
2,2;0,3100103
2,25;0,3140809
2,3;0,3181019
2,35;0,3220525
2,4;0,3259697
2,45;0,3298085
2,5;0,333603
2,55;0,3373369
2,6;0,3410352
2,65;0,3446739
2,7;0,3482361
2,75;0,3517527
2,8;0,3552264
2,85;0,3586269
2,9;0,3619912
2,95;0,3652876
3;0,3685156
3,05;0,3716984
3,1;0,3748089
3,15;0,3778677
3,2;0,3808767
3,25;0,3838653
3,3;0,3867836
3,35;0,3896365
3,4;0,3924917
3,45;0,3953016
3,5;0,3980592
3,55;0,4007964
3,6;0,4035028
3,65;0,406184
3,7;0,4088542
3,75;0,4115104
3,8;0,4141608
3,85;0,4168025
3,9;0,4193951
3,95;0,4219881
4;0,424565
4,05;0,4271067
4,1;0,4296128
4,15;0,4321017
4,2;0,4345639
4,25;0,4370128
4,3;0,4393995
4,35;0,4417791
4,4;0,444133
4,45;0,4464304
4,5;0,4486943
4,55;0,4509398
4,6;0,4531426
4,65;0,4553174
4,7;0,457442
4,75;0,4595579
4,8;0,4615897
4,85;0,4636413
4,9;0,4656424
4,95;0,4676063
5;0,4695646
