Tensao (V),Erro instrumental (V),Corrente media (A),Desvio padrao (A),Ruido como erro (A),Corrente com ruido descontado (A),Erro propagado (media e ruido) (A)
-5.0,0.025,-0.0029973557,1.676330736426699e-05,-8.9426832e-05,-0.002907928868,1.686565027951955e-05
-4.95,0.025,-0.0030651613,3.159345995965383e-06,-7.9908938e-05,-0.002985252362,3.5170125068006924e-06
-4.9,0.025,-0.0030680773000000003,2.1728161987001196e-06,-7.386651399999999e-05,-0.0029942107860000005,2.541139282322721e-06
-4.85,0.025,-0.0030646984,2.336733674740585e-06,-6.9607798e-05,-0.002995090602,2.62813182258551e-06
-4.8,0.025,-0.0030620561,1.8757732301936408e-06,-6.6695672e-05,-0.002995360428,2.0918651889476738e-06
-4.75,0.025,-0.0030598159,1.9007686427688538e-06,-6.442439e-05,-0.0029953915099999997,2.14575506736751e-06
-4.7,0.025,-0.0030577034,2.082076591610729e-06,-6.2209244e-05,-0.002995494156,2.3822598899077632e-06
-4.65,0.025,-0.003056225,1.954018309933538e-06,-6.0062976e-05,-0.002996162024,2.3144156427888066e-06
-4.6,0.025,-0.0030544368,2.183562166125247e-06,-5.8029204e-05,-0.002996407596,2.521440133438345e-06
-4.55,0.025,-0.0030519341999999997,1.8087219428830351e-06,-5.6552449999999994e-05,-0.0029953817499999997,2.1110342716584636e-06
-4.5,0.025,-0.0030504966,1.92576652559733e-06,-5.477290800000001e-05,-0.002995723692,2.126566702864317e-06
-4.45,0.025,-0.0030490023,1.8081447244190837e-06,-5.298627e-05,-0.00299601603,2.0164263996720944e-06
-4.4,0.025,-0.0030471862000000004,1.6197353556127626e-06,-5.176275000000001e-05,-0.0029954234500000005,1.8421368323965526e-06
-4.35,0.025,-0.0030458840999999996,1.7604842420955306e-06,-5.0586266e-05,-0.0029952978339999998,1.8940477895097245e-06
-4.3,0.025,-0.0030452099000000004,3.3735041277579685e-06,-4.9071492000000004e-05,-0.0029961384080000003,3.435211915336527e-06
-4.25,0.025,-0.0030430505,2.6881558011229896e-06,-4.762464e-05,-0.00299542586,2.7534856255955254e-06
-4.2,0.025,-0.0030416161999999997,1.7440345817162698e-06,-4.6141238e-05,-0.0029954749619999998,1.8054657675769556e-06
-4.15,0.025,-0.0030401668000000002,1.7412013604915421e-06,-4.4983384e-05,-0.0029951834160000003,1.803186417597359e-06
-4.1,0.025,-0.0030380201999999994,2.215178387599637e-06,-4.3714994e-05,-0.0029943052059999992,2.294452744603499e-06
-4.05,0.025,-0.0030370739000000002,2.2923532038303087e-06,-4.2077651999999994e-05,-0.002994996248,2.388900032291239e-06
