Tensao (V),Erro instrumental (V),Corrente media (A),Desvio padrao (A),Ruido como erro (A),Corrente com ruido descontado (A),Erro propagado (media e ruido) (A)
4.2,0.025,7.644105299999998,0.0015830301499198689,9.1896632e-05,7.644013403367998,0.0015830316129238236
4.25,0.025,7.706524,0.0015780083790793934,9.253649200000001e-05,7.706431463508,0.0015780103513735049
4.3,0.025,7.767969599999999,0.00147946050227016,9.3477618e-05,7.767876122381999,0.0014794631266431787
4.35,0.025,7.828457299999999,0.0015499536229619014,9.4230252e-05,7.828363069747999,0.0015499552573291844
4.4,0.025,7.887892099999999,0.001615006532494679,9.4911008e-05,7.887797188991999,0.0016150077534330626
4.45,0.025,7.9463335,0.0017178352171653706,9.543738e-05,7.94623806262,0.001717836518486241
4.5,0.025,8.0037162,0.0016608418748736348,9.5844108e-05,8.003620355892,0.0016608432249831686
4.55,0.025,8.060116599999999,0.001712106837268498,9.681271999999999e-05,8.060019787279998,0.0017121084470271884
4.6,0.025,8.1151687,0.0017614125045288247,9.797226399999999e-05,8.115070727736,0.001761414823550748
4.65,0.025,8.169253000000001,0.001757754691518343,9.8886458e-05,8.169154113542001,0.0017577571674032668
4.7,0.025,8.222325199999998,0.001701504484599021,9.917326e-05,8.222226026739998,0.0017015061789047222
4.75,0.025,8.2743242,0.0016708609756646816,9.9799132e-05,8.274224400868,0.0016708623789738412
4.8,0.025,8.3251043,0.0017136344125861216,0.000100508612,8.325003791388,0.0017136357450732225
4.85,0.025,8.375007400000001,0.0017006485168248777,0.000101233306,8.374906166694002,0.001700649546664028
4.9,0.025,8.423859799999999,0.0017146860289213581,0.00010186505399999999,8.423757934945998,0.0017146872947306857
4.95,0.025,8.471796799999998,0.0016722792031636186,0.00010280986600000001,8.471693990133998,0.0016722807242098296
5.0,0.025,8.518748499999997,0.0016576023682150416,0.00010348401999999999,8.518645015979997,0.0016576037241197068
