Tensao [V];Corrente [A]
-5;-0,0001130708
-4,95;-0,0001022431
-4,9;-9,616984E-05
-4,85;-9,163236E-05
-4,8;-8,833641E-05
-4,75;-8,625888E-05
-4,7;-8,437376E-05
-4,65;-8,423525E-05
-4,6;-8,483221E-05
-4,55;-8,314202E-05
-4,5;-8,197877E-05
-4,45;-8,08377E-05
-4,4;-8,09272E-05
-4,35;-8,043202E-05
-4,3;-7,927867E-05
-4,25;-7,77343E-05
-4,2;-7,709201E-05
-4,15;-7,556233E-05
-4,1;-7,385127E-05
-4,05;-7,277395E-05
-4;-7,318576E-05
-3,95;-7,354735E-05
-3,9;-7,198087E-05
-3,85;-7,090352E-05
-3,8;-7,032381E-05
-3,75;-6,691638E-05
-3,7;-6,352982E-05
-3,65;-6,502394E-05
-3,6;-6,599223E-05
-3,55;-6,60903E-05
-3,5;-6,781972E-05
-3,45;-6,306775E-05
-3,4;-6,155888E-05
-3,35;-6,320133E-05
-3,3;-6,293044E-05
-3,25;-5,936002E-05
-3,2;-5,939684E-05
-3,15;-5,973998E-05
-3,1;-6,013957E-05
-3,05;-5,968364E-05
-3;-5,949857E-05
-2,95;-5,936738E-05
-2,9;-5,933679E-05
-2,85;-5,876438E-05
-2,8;-5,79456E-05
-2,75;-5,705086E-05
-2,7;-5,581663E-05
-2,65;-5,606167E-05
-2,6;-5,555428E-05
-2,55;-5,460437E-05
-2,5;-5,369858E-05
-2,45;-5,113323E-05
-2,4;-4,981443E-05
-2,35;-4,827129E-05
-2,3;-4,708483E-05
-2,25;-4,678085E-05
-2,2;-4,512736E-05
-2,15;-4,466291E-05
-2,1;-4,437972E-05
-2,05;-4,39348E-05
-2;-4,269196E-05
-1,95;-4,254242E-05
-1,9;-4,224332E-05
-1,85;-4,02933E-05
-1,8;-3,949048E-05
-1,75;-3,752446E-05
-1,7;-3,605611E-05
-1,65;-3,574602E-05
-1,6;-3,211429E-05
-1,55;-2,957102E-05
-1,5;-3,104428E-05
-1,45;-3,307157E-05
-1,4;-3,419427E-05
-1,35;-3,474463E-05
-1,3;-3,013236E-05
-1,25;-2,668697E-05
-1,2;-2,730471E-05
-1,15;-2,897533E-05
-1,1;-2,874612E-05
-1,05;-2,728142E-05
-1;-2,578735E-05
-0,95;-2,309698E-05
-0,9;-2,117386E-05
-0,85;-1,584947E-05
-0,8;-1,14027E-05
-0,75;-8,853272E-06
-0,7;-4,492292E-06
-0,65;4,770308E-06
-0,6;2,350162E-05
-0,55;6,111132E-05
-0,5;0,0001359679
-0,45;0,0002758571
-0,4;0,000516845
-0,35;0,0009096623
-0,3;0,001516172
-0,25;0,002805168
-0,2;0,003771351
-0,15;0,005533961
-0,1;0,007893625
-0,05;0,01080503
0;0,01490589
0,05;0,01781026
0,1;0,02323277
0,15;0,02686709
0,2;0,03042551
0,25;0,03392305
0,3;0,03741878
0,35;0,04091054
0,4;0,04437518
0,45;0,04780021
0,5;0,05119004
0,55;0,05453168
0,6;0,05782683
0,65;0,06108426
0,7;0,06428855
0,75;0,0674369
0,8;0,07053341
0,85;0,07354721
0,9;0,07648745
0,95;0,07934846
1;0,08212351
1,05;0,08481901
1,1;0,08743161
1,15;0,0899787
1,2;0,09243388
1,25;0,09481221
1,3;0,09710558
1,35;0,09930149
1,4;0,1014154
1,45;0,1034301
1,5;0,1053479
1,55;0,1071738
1,6;0,1089162
1,65;0,1105616
1,7;0,112121
1,75;0,1136054
1,8;0,1150096
1,85;0,1163584
1,9;0,1176403
1,95;0,1188629
2;0,1200452
2,05;0,1211764
2,1;0,1222733
2,15;0,1233241
2,2;0,1243432
2,25;0,125337
2,3;0,1262901
2,35;0,1272127
2,4;0,1281059
2,45;0,1289788
2,5;0,1298311
2,55;0,1306592
2,6;0,1314644
2,65;0,132261
2,7;0,1330224
2,75;0,1337722
2,8;0,1344955
2,85;0,1351953
2,9;0,1358821
2,95;0,1365324
3;0,1371581
3,05;0,1377568
3,1;0,1383327
3,15;0,1388902
3,2;0,1394166
3,25;0,1399284
3,3;0,1404345
3,35;0,1409036
3,4;0,1413655
3,45;0,1418176
3,5;0,1422606
3,55;0,1427054
3,6;0,1431368
3,65;0,1435768
3,7;0,1440116
3,75;0,1444366
3,8;0,1448728
3,85;0,1453089
3,9;0,1457435
3,95;0,1461778
4;0,1466121
4,05;0,1470503
4,1;0,1474849
4,15;0,1479241
4,2;0,1483631
4,25;0,1487945
4,3;0,1492328
4,35;0,149664
4,4;0,1500839
4,45;0,1505154
4,5;0,1509414
4,55;0,1513739
4,6;0,151788
4,65;0,1521977
4,7;0,1526145
4,75;0,1530166
4,8;0,1534138
4,85;0,153818
4,9;0,154204
4,95;0,154584
5;0,1549639
