Tensao [V];Corrente [A]
-5;-8,671121E-05
-4,95;-7,60772E-05
-4,9;-7,113886E-05
-4,85;-6,761379E-05
-4,8;-6,574829E-05
-4,75;-6,519922E-05
-4,7;-6,291575E-05
-4,65;-6,058203E-05
-4,6;-6,038715E-05
-4,55;-5,927796E-05
-4,5;-5,865036E-05
-4,45;-5,692215E-05
-4,4;-5,489489E-05
-4,35;-5,551997E-05
-4,3;-5,399399E-05
-4,25;-5,213339E-05
-4,2;-5,181597E-05
-4,15;-5,158675E-05
-4,1;-5,041751E-05
-4,05;-4,940384E-05
-4;-4,852623E-05
-3,95;-4,817691E-05
-3,9;-4,816709E-05
-3,85;-4,676E-05
-3,8;-4,568511E-05
-3,75;-4,661294E-05
-3,7;-4,541054E-05
-3,65;-4,480263E-05
-3,6;-4,403657E-05
-3,55;-4,274589E-05
-3,5;-4,227031E-05
-3,45;-4,243705E-05
-3,4;-4,047591E-05
-3,35;-4,105814E-05
-3,3;-4,030925E-05
-3,25;-3,89132E-05
-3,2;-3,814592E-05
-3,15;-3,691777E-05
-3,1;-3,673513E-05
-3,05;-3,611005E-05
-3;-3,429727E-05
-2,95;-3,412933E-05
-2,9;-3,426661E-05
-2,85;-3,338288E-05
-2,8;-3,273571E-05
-2,75;-3,158604E-05
-2,7;-3,157257E-05
-2,65;-3,086901E-05
-2,6;-2,966907E-05
-2,55;-2,884418E-05
-2,5;-2,833187E-05
-2,45;-2,752413E-05
-2,4;-2,78759E-05
-2,35;-2,563781E-05
-2,3;-2,551769E-05
-2,25;-2,617466E-05
-2,2;-2,375146E-05
-2,15;-2,38091E-05
-2,1;-2,351737E-05
-2,05;-2,189945E-05
-2;-2,115793E-05
-1,95;-1,981089E-05
-1,9;-1,991386E-05
-1,85;-2,070687E-05
-1,8;-1,884016E-05
-1,75;-1,740242E-05
-1,7;-1,698814E-05
-1,65;-1,616693E-05
-1,6;-1,540701E-05
-1,55;-1,421564E-05
-1,5;-1,351945E-05
-1,45;-1,396562E-05
-1,4;-1,246047E-05
-1,35;-1,04675E-05
-1,3;-1,058885E-05
-1,25;-9,794601E-06
-1,2;-8,161984E-06
-1,15;-7,546699E-06
-1,1;-6,459512E-06
-1,05;-5,717975E-06
-1;-5,189708E-06
-0,95;-3,19184E-06
-0,9;-1,01993E-06
-0,85;1,849231E-07
-0,8;2,865554E-06
-0,75;7,372498E-06
-0,7;1,171518E-05
-0,65;1,870541E-05
-0,6;3,169796E-05
-0,55;5,497792E-05
-0,5;0,0001005057
-0,45;0,0001828405
-0,4;0,0003277048
-0,35;0,0005631418
-0,3;0,000920567
-0,25;0,001450089
-0,2;0,002494775
-0,15;0,003245223
-0,1;0,004535984
-0,05;0,006160249
0;0,008461467
0,05;0,01010161
0,1;0,01214261
0,15;0,01422873
0,2;0,01628408
0,25;0,01830263
0,3;0,02029353
0,35;0,02321496
0,4;0,0251449
0,45;0,02706432
0,5;0,02894098
0,55;0,03080121
0,6;0,03265931
0,65;0,03448407
0,7;0,03627997
0,75;0,03803703
0,8;0,03976796
0,85;0,04147506
0,9;0,04312376
0,95;0,04472584
1;0,04630265
1,05;0,04783412
1,1;0,04931329
1,15;0,05074012
1,2;0,05211533
1,25;0,05346608
1,3;0,05474812
1,35;0,05596858
1,4;0,0571538
1,45;0,05829576
1,5;0,0593831
1,55;0,06040717
1,6;0,06138987
1,65;0,06234479
1,7;0,06325403
1,75;0,06410308
1,8;0,06490583
1,85;0,06569751
1,9;0,06645547
1,95;0,06716787
2;0,0678403
2,05;0,06850711
2,1;0,06915473
2,15;0,06976968
2,2;0,07035464
2,25;0,07093211
2,3;0,07149826
2,35;0,07203428
2,4;0,07255186
2,45;0,07305421
2,5;0,07355056
2,55;0,07403379
2,6;0,07448146
2,65;0,07492728
2,7;0,07536998
2,75;0,07579968
2,8;0,07620002
2,85;0,07658792
2,9;0,07697097
2,95;0,07735473
3;0,07770216
3,05;0,07802829
3,1;0,07835666
3,15;0,07867861
3,2;0,07897889
3,25;0,07925392
3,3;0,07952151
3,35;0,07980928
3,4;0,08007222
3,45;0,08030872
3,5;0,08056478
3,55;0,08081869
3,6;0,08107481
3,65;0,08130436
3,7;0,0815441
3,75;0,08179782
3,8;0,08204785
3,85;0,08228332
3,9;0,0825261
3,95;0,08278411
4;0,08304209
4,05;0,08328374
4,1;0,08352684
4,15;0,08379058
4,2;0,08404912
4,25;0,08428754
4,3;0,08452904
4,35;0,08479223
4,4;0,08504111
4,45;0,08529039
4,5;0,0855222
4,55;0,08577598
4,6;0,08603577
4,65;0,08627954
4,7;0,08651041
4,75;0,08675011
4,8;0,08699809
4,85;0,08722653
4,9;0,08744651
4,95;0,08766845
5;0,08790374
