Tensao [V];Corrente [A]
-5;-0,000124445
-4,95;-0,0001112137
-4,9;-0,0001065771
-4,85;-0,0001023508
-4,8;-9,983084E-05
-4,75;-9,888704E-05
-4,7;-9,605205E-05
-4,65;-9,53681E-05
-4,6;-9,412288E-05
-4,55;-9,287381E-05
-4,5;-9,277211E-05
-4,45;-9,05255E-05
-4,4;-8,962948E-05
-4,35;-8,867593E-05
-4,3;-8,732275E-05
-4,25;-8,666579E-05
-4,2;-8,439581E-05
-4,15;-8,449879E-05
-4,1;-8,394354E-05
-4,05;-8,265292E-05
-4;-8,160247E-05
-3,95;-8,12372E-05
-3,9;-8,087564E-05
-3,85;-7,849172E-05
-3,8;-7,820369E-05
-3,75;-7,743518E-05
-3,7;-7,796828E-05
-3,65;-7,696327E-05
-3,6;-7,596811E-05
-3,55;-7,546061E-05
-3,5;-7,388189E-05
-3,45;-7,322252E-05
-3,4;-7,083728E-05
-3,35;-7,120132E-05
-3,3;-7,139134E-05
-3,25;-6,945472E-05
-3,2;-6,997315E-05
-3,15;-7,034952E-05
-3,1;-6,994742E-05
-3,05;-6,962388E-05
-3;-6,838103E-05
-2,95;-6,782703E-05
-2,9;-6,700336E-05
-2,85;-6,627163E-05
-2,8;-6,493933E-05
-2,75;-6,340226E-05
-2,7;-6,35457E-05
-2,65;-6,317558E-05
-2,6;-6,276373E-05
-2,55;-6,202094E-05
-2,5;-6,14927E-05
-2,45;-6,091538E-05
-2,4;-5,937716E-05
-2,35;-5,860257E-05
-2,3;-5,690255E-05
-2,25;-5,584723E-05
-2,2;-5,454187E-05
-2,15;-5,287493E-05
-2,1;-5,383462E-05
-2,05;-5,30391E-05
-2;-5,217871E-05
-1,95;-5,146051E-05
-1,9;-5,03868E-05
-1,85;-4,9872E-05
-1,8;-4,862299E-05
-1,75;-4,662149E-05
-1,7;-4,518742E-05
-1,65;-4,490185E-05
-1,6;-4,40402E-05
-1,55;-4,214163E-05
-1,5;-4,202028E-05
-1,45;-4,21416E-05
-1,4;-4,118682E-05
-1,35;-3,919629E-05
-1,3;-3,741047E-05
-1,25;-3,689569E-05
-1,2;-3,590162E-05
-1,15;-3,454483E-05
-1,1;-3,332403E-05
-1,05;-3,212533E-05
-1;-3,125507E-05
-0,95;-2,9457E-05
-0,9;-2,738438E-05
-0,85;-2,426747E-05
-0,8;-2,130133E-05
-0,75;-1,562639E-05
-0,7;-8,948875E-06
-0,65;1,709706E-06
-0,6;2,389016E-05
-0,55;6,444154E-05
-0,5;0,0001464648
-0,45;0,00030465
-0,4;0,0005800871
-0,35;0,00102616
-0,3;0,001717289
-0,25;0,003217474
-0,2;0,004327232
-0,15;0,006383014
-0,1;0,009142346
-0,05;0,01256345
0;0,01739446
0,05;0,02084036
0,1;0,02724662
0,15;0,03153339
0,2;0,03573586
0,25;0,03988241
0,3;0,04401381
0,35;0,04813477
0,4;0,05222527
0,45;0,0562625
0,5;0,06024139
0,55;0,0641697
0,6;0,06805437
0,65;0,07188191
0,7;0,07564272
0,75;0,07933614
0,8;0,08295864
0,85;0,08650242
0,9;0,08994773
0,95;0,09328737
1;0,09654584
1,05;0,09971667
1,1;0,1027809
1,15;0,1057557
1,2;0,1086348
1,25;0,1114204
1,3;0,114093
1,35;0,1166578
1,4;0,1191171
1,45;0,1214809
1,5;0,123739
1,55;0,1258792
1,6;0,12791
1,65;0,1298387
1,7;0,131661
1,75;0,1333844
1,8;0,1350331
1,85;0,1366009
1,9;0,1380972
1,95;0,1395181
2;0,1408922
2,05;0,1422189
2,1;0,1434875
2,15;0,1447214
2,2;0,1459004
2,25;0,1470489
2,3;0,1481511
2,35;0,1492426
2,4;0,1502733
2,45;0,1512917
2,5;0,1522848
2,55;0,1532437
2,6;0,1541758
2,65;0,1551042
2,7;0,1559868
2,75;0,1568643
2,8;0,1576892
2,85;0,1585058
2,9;0,1593055
2,95;0,1600741
3;0,1608016
3,05;0,1615045
3,1;0,1621718
3,15;0,1628199
3,2;0,1634374
3,25;0,1640257
3,3;0,1645972
3,35;0,1651654
3,4;0,1656953
3,45;0,1662146
3,5;0,1667399
3,55;0,1672441
3,6;0,1677432
3,65;0,1682294
3,7;0,1687524
3,75;0,1692398
3,8;0,1697512
3,85;0,1702446
3,9;0,1707649
3,95;0,1712688
4;0,1717802
4,05;0,1722733
4,1;0,1727961
4,15;0,1732948
4,2;0,1737998
4,25;0,1742851
4,3;0,1748037
4,35;0,1753032
4,4;0,175807
4,45;0,1762909
4,5;0,1767867
4,55;0,1772765
4,6;0,1777723
4,65;0,17824
4,7;0,1787289
4,75;0,1791934
4,8;0,1796695
4,85;0,1801124
4,9;0,1805676
4,95;0,1810081
5;0,1814541
