Tensao [V];Corrente [A]
-5;-0,0001232022
-4,95;-0,0001113927
-4,9;-0,0001058784
-4,85;-0,0001027553
-4,8;-0,0001000673
-4,75;-9,83562E-05
-4,7;-9,763195E-05
-4,65;-9,558007E-05
-4,6;-9,34474E-05
-4,55;-9,267889E-05
-4,5;-9,202683E-05
-4,45;-9,167016E-05
-4,4;-8,973845E-05
-4,35;-8,870035E-05
-4,3;-8,811693E-05
-4,25;-8,706281E-05
-4,2;-8,49841E-05
-4,15;-8,341648E-05
-4,1;-8,391408E-05
-4,05;-8,397779E-05
-4;-8,270431E-05
-3,95;-8,084499E-05
-3,9;-8,015374E-05
-3,85;-7,982893E-05
-3,8;-8,01206E-05
-3,75;-7,908861E-05
-3,7;-7,631854E-05
-3,65;-7,504994E-05
-3,6;-7,557823E-05
-3,55;-7,541885E-05
-3,5;-7,57462E-05
-3,45;-7,434762E-05
-3,4;-7,514429E-05
-3,35;-7,096723E-05
-3,3;-6,598597E-05
-3,25;-6,854523E-05
-3,2;-7,047938E-05
-3,15;-7,10959E-05
-3,1;-7,006998E-05
-3,05;-6,873276E-05
-3;-6,514641E-05
-2,95;-6,705113E-05
-2,9;-6,65302E-05
-2,85;-7,001972E-05
-2,8;-6,958832E-05
-2,75;-6,466716E-05
-2,7;-6,590024E-05
-2,65;-6,762595E-05
-2,6;-6,826457E-05
-2,55;-6,773256E-05
-2,5;-6,467335E-05
-2,45;-6,335935E-05
-2,4;-6,143256E-05
-2,35;-5,379172E-05
-2,3;-5,232701E-05
-2,25;-5,590845E-05
-2,2;-5,704222E-05
-2,15;-5,827648E-05
-2,1;-5,569395E-05
-2,05;-5,383706E-05
-2;-5,185022E-05
-1,95;-5,083292E-05
-1,9;-4,969671E-05
-1,85;-4,873207E-05
-1,8;-4,83619E-05
-1,75;-4,679183E-05
-1,7;-4,63861E-05
-1,65;-4,565807E-05
-1,6;-4,48099E-05
-1,55;-4,584316E-05
-1,5;-4,431347E-05
-1,45;-4,22102E-05
-1,4;-4,106177E-05
-1,35;-3,906021E-05
-1,3;-3,799877E-05
-1,25;-3,818263E-05
-1,2;-3,764456E-05
-1,15;-3,619578E-05
-1,1;-3,535622E-05
-1,05;-3,413664E-05
-1;-2,96776E-05
-0,95;-2,781089E-05
-0,9;-2,531051E-05
-0,85;-2,387768E-05
-0,8;-2,128414E-05
-0,75;-1,727247E-05
-0,7;-1,088176E-05
-0,65;9,264772E-07
-0,6;2,133209E-05
-0,55;6,264096E-05
-0,5;0,0001461044
-0,45;0,0003023615
-0,4;0,0005767604
-0,35;0,001019068
-0,3;0,00170571
-0,25;0,003212109
-0,2;0,004308411
-0,15;0,006360105
-0,1;0,009112251
-0,05;0,01251579
0;0,01730955
0,05;0,02075941
0,1;0,02712825
0,15;0,03138702
0,2;0,03556039
0,25;0,03967611
0,3;0,04379969
0,35;0,04791356
0,4;0,05199019
0,45;0,05602321
0,5;0,06000961
0,55;0,06393397
0,6;0,06781352
0,65;0,07164254
0,7;0,07540503
0,75;0,07910629
0,8;0,08271584
0,85;0,08624166
0,9;0,08968296
0,95;0,09302463
1;0,09627684
1,05;0,09943462
1,1;0,1025024
1,15;0,1054781
1,2;0,1083598
1,25;0,1111468
1,3;0,1138245
1,35;0,1163894
1,4;0,1188423
1,45;0,121185
1,5;0,1234211
1,55;0,1255543
1,6;0,127557
1,65;0,1294681
1,7;0,1312754
1,75;0,1329949
1,8;0,1346231
1,85;0,1361809
1,9;0,1376598
1,95;0,1390905
2;0,1404601
2,05;0,1417694
2,1;0,1430467
2,15;0,144271
2,2;0,1454518
2,25;0,1465931
2,3;0,1477011
2,35;0,1487896
2,4;0,1498212
2,45;0,1508482
2,5;0,1518389
2,55;0,1528118
2,6;0,1537542
2,65;0,1546665
2,7;0,1555675
2,75;0,1564474
2,8;0,157293
2,85;0,1581087
2,9;0,1589101
2,95;0,1596719
3;0,1604014
3,05;0,1611143
3,1;0,1617918
3,15;0,1624403
3,2;0,1630696
3,25;0,1636585
3,3;0,1642336
3,35;0,1647903
3,4;0,1653392
3,45;0,1658555
3,5;0,166385
3,55;0,1669022
3,6;0,1674101
3,65;0,1679472
3,7;0,1684645
3,75;0,1689744
3,8;0,1694372
3,85;0,1699696
3,9;0,1704745
3,95;0,1709793
4;0,171465
4,05;0,1719728
4,1;0,1724738
4,15;0,1729831
4,2;0,1734874
4,25;0,1740002
4,3;0,1744791
4,35;0,1749809
4,4;0,1755029
4,45;0,175958
4,5;0,1764632
4,55;0,1769587
4,6;0,177429
4,65;0,1779112
4,7;0,1783942
4,75;0,1788315
4,8;0,1793094
4,85;0,1797801
4,9;0,1802043
4,95;0,180639
5;0,18109
