Tensao [V];Corrente [A]
-5;-0,0001323664
-4,95;-0,0001189857
-4,9;-0,0001131906
-4,85;-0,0001102931
-4,8;-0,0001079533
-4,75;-0,0001059236
-4,7;-0,0001041672
-4,65;-0,0001029808
-4,6;-0,0001014474
-4,55;-0,000100408
-4,5;-9,911494E-05
-4,45;-9,800441E-05
-4,4;-9,718813E-05
-4,35;-9,576753E-05
-4,3;-9,493164E-05
-4,25;-9,37048E-05
-4,2;-9,333702E-05
-4,15;-9,270582E-05
-4,1;-9,097634E-05
-4,05;-9,092608E-05
-4;-9,026668E-05
-3,95;-8,91746E-05
-3,9;-8,870275E-05
-3,85;-8,77062E-05
-3,8;-8,729927E-05
-3,75;-8,614837E-05
-3,7;-8,576845E-05
-3,65;-8,510288E-05
-3,6;-8,389569E-05
-3,55;-8,328164E-05
-3,5;-8,255965E-05
-3,45;-8,190144E-05
-3,4;-8,105448E-05
-3,35;-8,04747E-05
-3,3;-7,948067E-05
-3,25;-7,857619E-05
-3,2;-7,805769E-05
-3,15;-7,853083E-05
-3,1;-7,755761E-05
-3,05;-7,700113E-05
-3;-7,603658E-05
-2,95;-7,544945E-05
-2,9;-7,463932E-05
-2,85;-7,325183E-05
-2,8;-7,278483E-05
-2,75;-7,139251E-05
-2,7;-7,142306E-05
-2,65;-7,052344E-05
-2,6;-6,969732E-05
-2,55;-6,916418E-05
-2,5;-6,748863E-05
-2,45;-6,634877E-05
-2,4;-6,578125E-05
-2,35;-6,497354E-05
-2,3;-6,425039E-05
-2,25;-6,298552E-05
-2,2;-6,22623E-05
-2,15;-6,163601E-05
-2,1;-5,988942E-05
-2,05;-5,904616E-05
-2;-5,856077E-05
-1,95;-5,700537E-05
-1,9;-5,711694E-05
-1,85;-5,537769E-05
-1,8;-5,492167E-05
-1,75;-5,398776E-05
-1,7;-5,254392E-05
-1,65;-5,143469E-05
-1,6;-5,050929E-05
-1,55;-4,950177E-05
-1,5;-4,882401E-05
-1,45;-4,775756E-05
-1,4;-4,659815E-05
-1,35;-4,564821E-05
-1,3;-4,46309E-05
-1,25;-4,40193E-05
-1,2;-4,325324E-05
-1,15;-4,214154E-05
-1,1;-4,058615E-05
-1,05;-3,889468E-05
-1;-3,721062E-05
-0,95;-3,555475E-05
-0,9;-3,317692E-05
-0,85;-3,060301E-05
-0,8;-2,756085E-05
-0,75;-2,232964E-05
-0,7;-1,592544E-05
-0,65;-3,994658E-06
-0,6;1,771989E-05
-0,55;5,949693E-05
-0,5;0,0001449081
-0,45;0,0003063695
-0,4;0,0005893275
-0,35;0,001047688
-0,3;0,001762431
-0,25;0,00334863
-0,2;0,004500333
-0,15;0,006687436
-0,1;0,009659016
-0,05;0,01333408
0;0,01853338
0,05;0,02443488
0,1;0,02916613
0,15;0,03379456
0,2;0,03830989
0,25;0,04278183
0,3;0,04724929
0,35;0,05170015
0,4;0,05610453
0,45;0,0604547
0,5;0,06475418
0,55;0,06898712
0,6;0,07315742
0,65;0,0772711
0,7;0,08132611
0,75;0,0852966
0,8;0,0891764
0,85;0,09296556
0,9;0,09665664
0,95;0,1002445
1;0,1037178
1,05;0,107106
1,1;0,1103883
1,15;0,113587
1,2;0,1166706
1,25;0,1196467
1,3;0,1225162
1,35;0,1252565
1,4;0,1278815
1,45;0,1303869
1,5;0,1327768
1,55;0,1350503
1,6;0,137205
1,65;0,1392415
1,7;0,1411688
1,75;0,1429959
1,8;0,1447229
1,85;0,1463772
1,9;0,1479574
1,95;0,1494711
2;0,150929
2,05;0,1523214
2,1;0,1536736
2,15;0,1549805
2,2;0,1562387
2,25;0,157457
2,3;0,1586408
2,35;0,1597943
2,4;0,1609068
2,45;0,1619784
2,5;0,1630334
2,55;0,1640614
2,6;0,1650733
2,65;0,1660439
2,7;0,1669937
2,75;0,1679308
2,8;0,1688254
2,85;0,1697085
2,9;0,1705468
2,95;0,1713627
3;0,1721418
3,05;0,1728852
3,1;0,1736106
3,15;0,1742984
3,2;0,1749574
3,25;0,1755898
3,3;0,176188
3,35;0,1767834
3,4;0,1773546
3,45;0,1779304
3,5;0,178477
3,55;0,1790182
3,6;0,1795635
3,65;0,1800988
3,7;0,1806243
3,75;0,1811544
3,8;0,1816873
3,85;0,182216
3,9;0,1827567
3,95;0,1832903
4;0,1838328
4,05;0,1843654
4,1;0,1849046
4,15;0,1854364
4,2;0,1859556
4,25;0,1864722
4,3;0,1870006
4,35;0,1875184
4,4;0,1880493
4,45;0,1885593
4,5;0,1890785
4,55;0,1895828
4,6;0,1901432
4,65;0,1907213
4,7;0,1911961
4,75;0,1916319
4,8;0,1921007
4,85;0,1925712
4,9;0,1930464
4,95;0,1935137
5;0,1939807
