U_E,Erro U_E,U_C,Erro U_C
4.877652752084889,0.17877646999963323,1.9574494560744788,0.6032676171394683
4.7599541655059,0.18213775914522742,2.6541350630701968,0.7077593099249878
4.701956829472281,0.1820572837659051,3.2040732000690197,0.7713018282393627
