T_med,T_med_desvpad_da_media
180.6496211251435,0.0160383584403617
179.90777649769583,0.013281952867725974
179.98926011560692,0.008593601529846765
190.42342135476463,0.016915403920650357
189.99671658986173,0.008536127002694313
190.0849132947977,0.013064487022201527
200.1216151202749,0.01588272741172361
200.03648275862068,0.012272119598351295
200.02239631336406,0.015099213349448413
