Tensao [V],Corrente [A]
-5,-0.0001403777
-4.95,-0.0001264026
-4.9,-0.0001212168
-4.85,-0.0001201762
-4.8,-0.0001166903
-4.75,-0.0001142501
-4.7,-0.0001119752
-4.65,-0.0001105755
-4.6,-0.0001085703
-4.55,-0.0001060442
-4.5,-0.0001044091
-4.45,-0.0001051041
-4.4,-0.0001033269
-4.35,-0.0001019234
-4.3,-0.0001001058
-4.25,-9.984218E-05
-4.2,-9.782603E-05
-4.15,-9.417233E-05
-4.1,-9.667024E-05
-4.05,-9.498867E-05
-4,-9.376665E-05
-3.95,-9.270891E-05
-3.9,-9.236197E-05
-3.85,-9.085324E-05
-3.8,-8.726322E-05
-3.75,-8.883571E-05
-3.7,-8.744339E-05
-3.65,-8.603018E-05
-3.6,-8.403108E-05
-3.55,-8.290717E-05
-3.5,-8.213994E-05
-3.45,-8.001456E-05
-3.4,-8.10453E-05
-3.35,-7.906711E-05
-3.3,-7.775078E-05
-3.25,-7.680943E-05
-3.2,-7.524666E-05
-3.15,-7.423186E-05
-3.1,-7.368273E-05
-3.05,-7.257719E-05
-3,-7.060139E-05
-2.95,-6.910242E-05
-2.9,-6.850304E-05
-2.85,-6.754702E-05
-2.8,-6.733743E-05
-2.75,-6.601493E-05
-2.7,-6.428917E-05
-2.65,-6.27755E-05
-2.6,-6.089039E-05
-2.55,-5.949804E-05
-2.5,-5.774532E-05
-2.45,-5.8026E-05
-2.4,-5.744376E-05
-2.35,-5.548149E-05
-2.3,-5.349348E-05
-2.25,-5.26808E-05
-2.2,-5.239891E-05
-2.15,-5.146861E-05
-2.1,-5.05592E-05
-2.05,-4.946589E-05
-2,-4.761268E-05
-1.95,-4.50976E-05
-1.9,-4.347847E-05
-1.85,-4.424083E-05
-1.8,-4.430577E-05
-1.75,-4.308379E-05
-1.7,-4.182258E-05
-1.65,-4.072561E-05
-1.6,-3.963352E-05
-1.55,-3.799724E-05
-1.5,-3.707311E-05
-1.45,-3.653992E-05
-1.4,-3.482276E-05
-1.35,-3.351252E-05
-1.3,-3.199024E-05
-1.25,-3.184682E-05
-1.2,-3.120706E-05
-1.15,-2.990293E-05
-1.1,-2.948004E-05
-1.05,-2.767465E-05
-1,-2.580304E-05
-0.95,-2.382601E-05
-0.9,-2.236135E-05
-0.85,-2.162227E-05
-0.8,-1.978743E-05
-0.75,-1.718777E-05
-0.7,-1.360512E-05
-0.65,-1.092459E-05
-0.6,-7.028166E-06
-0.55,-6.497664E-07
-0.5,9.184005E-06
-0.45,2.632909E-05
-0.4,5.563687E-05
-0.35,0.0001125265
-0.3,0.0002190006
-0.25,0.0004107013
-0.2,0.000749469
-0.15,0.001336826
-0.1,0.002772812
-0.05,0.003871349
0,0.006225795
0.05,0.007982734
0.1,0.01015921
0.15,0.0123468
0.2,0.01449348
0.25,0.01659234
0.3,0.01865676
0.35,0.02067949
0.4,0.02361827
0.45,0.02547647
0.5,0.02726936
0.55,0.02899863
0.6,0.03066225
0.65,0.03224948
0.7,0.0337645
0.75,0.03521464
0.8,0.0366112
0.85,0.03793346
0.9,0.03919478
0.95,0.0404052
1,0.0415724
1.05,0.04267469
1.1,0.04372351
1.15,0.04474135
1.2,0.04569021
1.25,0.04659806
1.3,0.04746989
1.35,0.04826192
1.4,0.04903998
1.45,0.04976875
1.5,0.05044799
1.55,0.05109792
1.6,0.05171325
1.65,0.05229252
1.7,0.0528266
1.75,0.05334737
1.8,0.05385181
1.85,0.0543085
1.9,0.05476244
1.95,0.05519531
2,0.05561863
2.05,0.05602692
2.1,0.05641742
2.15,0.05679257
2.2,0.05716613
2.25,0.05752781
2.3,0.05787282
2.35,0.05821278
2.4,0.0585481
2.45,0.0588706
2.5,0.05918044
2.55,0.05948426
2.6,0.05978107
2.65,0.06006785
2.7,0.06033894
2.75,0.06060349
2.8,0.0608627
2.85,0.06112243
2.9,0.06137532
2.95,0.06158484
3,0.06181455
3.05,0.06203921
3.1,0.06222898
3.15,0.06243064
3.2,0.06260642
3.25,0.06278901
3.3,0.06296862
3.35,0.06310967
3.4,0.06327004
3.45,0.06342358
3.5,0.06356681
3.55,0.06373225
3.6,0.06386112
3.65,0.0640057
3.7,0.06413875
3.75,0.06427494
3.8,0.06444287
3.85,0.06457796
3.9,0.06473299
3.95,0.06489811
4,0.06503939
4.05,0.06519495
4.1,0.0653415
4.15,0.06549828
4.2,0.06565521
4.25,0.06580721
4.3,0.06596233
4.35,0.06611196
4.4,0.06626369
4.45,0.06642018
4.5,0.06657516
4.55,0.06671898
4.6,0.06687112
4.65,0.06701197
4.7,0.06716688
4.75,0.06731375
4.8,0.06745277
4.85,0.06759382
4.9,0.06774118
4.95,0.06787662
5,0.06800889
