Tensao [V],Corrente [A]
-5,-0.000145109
-4.95,-0.0001313631
-4.9,-0.0001239012
-4.85,-0.0001238791
-4.8,-0.0001213739
-4.75,-0.0001182276
-4.7,-0.0001159931
-4.65,-0.0001151081
-4.6,-0.0001134817
-4.55,-0.0001125392
-4.5,-0.000111039
-4.45,-0.000109725
-4.4,-0.0001083412
-4.35,-0.0001061742
-4.3,-0.000104636
-4.25,-0.0001028968
-4.2,-0.0001015301
-4.15,-9.964628E-05
-4.1,-9.794388E-05
-4.05,-9.795244E-05
-4,-9.692525E-05
-3.95,-9.615803E-05
-3.9,-9.435136E-05
-3.85,-9.291854E-05
-3.8,-9.135954E-05
-3.75,-9.00222E-05
-3.7,-9.037042E-05
-3.65,-8.732824E-05
-3.6,-8.58109E-05
-3.55,-8.498726E-05
-3.5,-8.411331E-05
-3.45,-8.411578E-05
-3.4,-8.290604E-05
-3.35,-8.189604E-05
-3.3,-8.041918E-05
-3.25,-7.876443E-05
-3.2,-7.712083E-05
-3.15,-7.590375E-05
-3.1,-7.425398E-05
-3.05,-7.238849E-05
-3,-7.201466E-05
-2.95,-7.155012E-05
-2.9,-7.101333E-05
-2.85,-6.25108E-05
-2.8,-6.51766E-05
-2.75,-6.693551E-05
-2.7,-6.505404E-05
-2.65,-6.300355E-05
-2.6,-6.232695E-05
-2.55,-6.117974E-05
-2.5,-5.934122E-05
-2.45,-5.739605E-05
-2.4,-5.743525E-05
-2.35,-5.654422E-05
-2.3,-5.484663E-05
-2.25,-5.402545E-05
-2.2,-5.308777E-05
-2.15,-5.288802E-05
-2.1,-5.177757E-05
-2.05,-5.020502E-05
-2,-4.954197E-05
-1.95,-4.795471E-05
-1.9,-4.695819E-05
-1.85,-4.459142E-05
-1.8,-4.481082E-05
-1.75,-4.432544E-05
-1.7,-4.282893E-05
-1.65,-4.235336E-05
-1.6,-4.117425E-05
-1.55,-3.982356E-05
-1.5,-3.80414E-05
-1.45,-3.605828E-05
-1.4,-3.521502E-05
-1.35,-3.359835E-05
-1.3,-3.284579E-05
-1.25,-3.170221E-05
-1.2,-3.087E-05
-1.15,-3.005127E-05
-1.1,-2.807669E-05
-1.05,-2.645512E-05
-1,-2.473182E-05
-0.95,-2.415698E-05
-0.9,-2.279034E-05
-0.85,-2.062214E-05
-0.8,-1.894664E-05
-0.75,-1.680294E-05
-0.7,-1.495829E-05
-0.65,-1.090866E-05
-0.6,-6.210649E-06
-0.55,-7.490463E-07
-0.5,8.68884E-06
-0.45,2.542946E-05
-0.4,5.749504E-05
-0.35,0.0001194236
-0.3,0.0002238362
-0.25,0.0004106872
-0.2,0.0007486567
-0.15,0.00133578
-0.1,0.002785522
-0.05,0.003873026
0,0.00621796
0.05,0.007969338
0.1,0.01013162
0.15,0.01231114
0.2,0.01444989
0.25,0.01655565
0.3,0.01861514
0.35,0.02062562
0.4,0.02355534
0.45,0.0254089
0.5,0.02720418
0.55,0.02892607
0.6,0.03057689
0.65,0.03216222
0.7,0.0336834
0.75,0.03512868
0.8,0.03651903
0.85,0.03784823
0.9,0.03911796
0.95,0.0403186
1,0.04147397
1.05,0.04258046
1.1,0.0436325
1.15,0.04464283
1.2,0.04560872
1.25,0.04651245
1.3,0.04737351
1.35,0.04818481
1.4,0.04895623
1.45,0.04968516
1.5,0.05036909
1.55,0.05101745
1.6,0.05163594
1.65,0.0522068
1.7,0.05275384
1.75,0.05327166
1.8,0.05376358
1.85,0.05423305
1.9,0.05468596
1.95,0.05512565
2,0.05554051
2.05,0.05594843
2.1,0.05633877
2.15,0.05672564
2.2,0.05709255
2.25,0.05744761
2.3,0.05780842
2.35,0.05814435
2.4,0.05847413
2.45,0.05878796
2.5,0.05910701
2.55,0.05940781
2.6,0.05969849
2.65,0.05998427
2.7,0.06026763
2.75,0.06053385
2.8,0.06079343
2.85,0.06104509
2.9,0.06128952
2.95,0.06152028
3,0.06174752
3.05,0.06195279
3.1,0.0621568
3.15,0.06233977
3.2,0.06252249
3.25,0.06270226
3.3,0.06286731
3.35,0.06303355
3.4,0.06318488
3.45,0.06333773
3.5,0.06348817
3.55,0.06363507
3.6,0.06378016
3.65,0.06392075
3.7,0.06406394
3.75,0.06421651
3.8,0.06435831
3.85,0.0645077
3.9,0.06465467
3.95,0.06480276
4,0.06494597
4.05,0.06509205
4.1,0.06524927
4.15,0.06540844
4.2,0.06556598
4.25,0.06574836
4.3,0.06591082
4.35,0.06606208
4.4,0.06621467
4.45,0.06636828
4.5,0.06651229
4.55,0.06666158
4.6,0.06680318
4.65,0.06695868
4.7,0.06710632
4.75,0.06725455
4.8,0.06739461
4.85,0.06754072
4.9,0.06767803
4.95,0.067824
5,0.06795629
