Tensao [V],Corrente [A]
-5,-9.462491E-05
-4.95,-8.5295E-05
-4.9,-8.102107E-05
-4.85,-7.868985E-05
-4.8,-7.636104E-05
-4.75,-7.451275E-05
-4.7,-7.31241E-05
-4.65,-7.280906E-05
-4.6,-7.155886E-05
-4.55,-7.116419E-05
-4.5,-7.076342E-05
-4.45,-6.963943E-05
-4.4,-6.822991E-05
-4.35,-6.49733E-05
-4.3,-6.480781E-05
-4.25,-6.339342E-05
-4.2,-6.313846E-05
-4.15,-6.304039E-05
-4.1,-6.10842E-05
-4.05,-6.213953E-05
-4,-6.54452E-05
-3.95,-6.669658E-05
-3.9,-5.960848E-05
-3.85,-5.307198E-05
-3.8,-5.561527E-05
-3.75,-5.615084E-05
-3.7,-5.652343E-05
-3.65,-5.65382E-05
-3.6,-5.590816E-05
-3.55,-5.351566E-05
-3.5,-5.338571E-05
-3.45,-5.341394E-05
-3.4,-5.275821E-05
-3.35,-5.284279E-05
-3.3,-5.181198E-05
-3.25,-5.02615E-05
-3.2,-5.174579E-05
-3.15,-5.054585E-05
-3.1,-4.994284E-05
-3.05,-5.034236E-05
-3,-4.926871E-05
-2.95,-4.693251E-05
-2.9,-4.781626E-05
-2.85,-4.829675E-05
-2.8,-4.899416E-05
-2.75,-4.568237E-05
-2.7,-4.511488E-05
-2.65,-4.466998E-05
-2.6,-4.231909E-05
-2.55,-4.154937E-05
-2.5,-4.083116E-05
-2.45,-4.001362E-05
-2.4,-3.957726E-05
-2.35,-3.865435E-05
-2.3,-3.902082E-05
-2.25,-3.82278E-05
-2.2,-3.813344E-05
-2.15,-3.683298E-05
-2.1,-3.694087E-05
-2.05,-3.629859E-05
-2,-3.530089E-05
-1.95,-3.388276E-05
-1.9,-3.261421E-05
-1.85,-3.202098E-05
-1.8,-3.244505E-05
-1.75,-3.193272E-05
-1.7,-3.202711E-05
-1.65,-3.055262E-05
-1.6,-3.040921E-05
-1.55,-2.938086E-05
-1.5,-2.846899E-05
-1.45,-2.775438E-05
-1.4,-2.766245E-05
-1.35,-2.695033E-05
-1.3,-2.567441E-05
-1.25,-2.466936E-05
-1.2,-2.414723E-05
-1.15,-2.300855E-05
-1.1,-2.240062E-05
-1.05,-2.209666E-05
-1,-2.200229E-05
-0.95,-2.129263E-05
-0.9,-2.043096E-05
-0.85,-1.937197E-05
-0.8,-1.720131E-05
-0.75,-1.475976E-05
-0.7,-1.311123E-05
-0.65,-1.189413E-05
-0.6,-8.570091E-06
-0.55,-1.78352E-06
-0.5,1.031414E-05
-0.45,3.154946E-05
-0.4,7.272823E-05
-0.35,0.0001526183
-0.3,0.0003094509
-0.25,0.0006169988
-0.2,0.001210986
-0.15,0.002780492
-0.1,0.004059668
-0.05,0.006369833
0,0.009873319
0.05,0.01229407
0.1,0.01512631
0.15,0.01781216
0.2,0.02030665
0.25,0.02371602
0.3,0.02579681
0.35,0.02776912
0.4,0.02962922
0.45,0.03139504
0.5,0.0330694
0.55,0.03466981
0.6,0.0362015
0.65,0.03768518
0.7,0.03912484
0.75,0.040535
0.8,0.04190507
0.85,0.04324128
0.9,0.0445497
0.95,0.04582661
1,0.04706061
1.05,0.04825475
1.1,0.04941705
1.15,0.05054194
1.2,0.05163345
1.25,0.0526586
1.3,0.05365259
1.35,0.05459866
1.4,0.05550277
1.45,0.05636231
1.5,0.05719457
1.55,0.05796953
1.6,0.05871359
1.65,0.05943299
1.7,0.06010675
1.75,0.06077194
1.8,0.06141121
1.85,0.06201629
1.9,0.06259091
1.95,0.06315528
2,0.06369235
2.05,0.06420926
2.1,0.06471488
2.15,0.06521595
2.2,0.06569837
2.25,0.06613484
2.3,0.0665985
2.35,0.06704432
2.4,0.0674485
2.45,0.06783277
2.5,0.06821134
2.55,0.06857233
2.6,0.06893949
2.65,0.06926915
2.7,0.06960248
2.75,0.06991619
2.8,0.0702308
2.85,0.07052459
2.9,0.07081204
2.95,0.07107709
3,0.071327
3.05,0.07157595
3.1,0.07180932
3.15,0.07203337
3.2,0.07223716
3.25,0.07244414
3.3,0.07263549
3.35,0.0728188
3.4,0.07299614
3.45,0.07317742
3.5,0.07335022
3.55,0.07351912
3.6,0.07368289
3.65,0.07385126
3.7,0.07401145
3.75,0.07417872
3.8,0.07434365
3.85,0.07451245
3.9,0.07467144
3.95,0.07482367
4,0.07498399
4.05,0.07516337
4.1,0.07531666
4.15,0.07548606
4.2,0.07565267
4.25,0.07579343
4.3,0.07606279
4.35,0.07610579
4.4,0.07624867
4.45,0.07639122
4.5,0.0765335
4.55,0.07668235
4.6,0.07682163
4.65,0.07696411
4.7,0.07710463
4.75,0.07723622
4.8,0.07737166
4.85,0.07750494
4.9,0.07763469
4.95,0.07776234
5,0.07789168
