Tensao (V),Erro instrumental (V),Corrente media (A),Desvio padrao (A),Ruido como erro (A),Corrente com ruido descontado (A),Erro propagado (media e ruido) (A)
-5.0,0.025,-0.00027224802000000003,1.3180362733990125e-05,-0.00014825196,-0.00012399606000000003,1.901967941390064e-05
-4.95,0.025,-0.00025858985,9.956166552694865e-06,-0.0001353931,-0.00012319675000000002,1.6689481284929146e-05
-4.9,0.025,-0.00025351549,8.129968148693926e-06,-0.00012750756,-0.00012600793,1.506104090366193e-05
-4.85,0.025,-0.00025098432,8.047595980001318e-06,-0.00012282220799999998,-0.00012816211200000004,1.5121874478008782e-05
-4.8,0.025,-0.00025047542999999997,6.6247873467002685e-06,-0.00011870804799999999,-0.00013176738199999997,1.4308626906014428e-05
-4.75,0.025,-0.00024877831,8.691452388339814e-06,-0.000115557742,-0.00013322056800000004,1.5265939131972784e-05
-4.7,0.025,-0.00024660862999999997,8.98092198979469e-06,-0.00011254695399999999,-0.000134061676,1.543728012079388e-05
-4.65,0.025,-0.00024463983,9.954823171380017e-06,-0.00010966919400000001,-0.000134970636,1.5716927118353145e-05
-4.6,0.025,-0.00024429352999999997,6.729198751551993e-06,-0.000107396764,-0.000136896766,1.3794596636631636e-05
-4.55,0.025,-0.00024493359,3.149422567692195e-06,-0.00010485981199999999,-0.000140073778,1.2319548941158876e-05
-4.5,0.025,-0.00024588825,4.07529000338218e-06,-0.00010214243400000001,-0.00014374581600000002,1.2647106328581518e-05
-4.45,0.025,-0.00024626089,7.889956644078871e-06,-9.9681692e-05,-0.000146579198,1.4164246830515359e-05
-4.4,0.025,-0.00024429502,6.7821041727967126e-06,-9.752569600000001e-05,-0.00014676932399999997,1.320768597149957e-05
-4.35,0.025,-0.00024292777,4.480039827960366e-06,-9.488650799999999e-05,-0.000148041262,1.1917583344381578e-05
-4.3,0.025,-0.00024268998999999995,2.432811645652457e-06,-9.259273399999999e-05,-0.00015009725599999998,1.1408572535054602e-05
-4.25,0.025,-0.0002413035,3.088996706591532e-06,-9.054457600000001e-05,-0.00015075892400000002,1.1504480025001712e-05
-4.2,0.025,-0.00024088586000000001,2.400056031845924e-06,-8.846061e-05,-0.00015242525,1.1139317874261872e-05
-4.15,0.025,-0.00023958376999999999,1.7427663520646923e-06,-8.6438716e-05,-0.00015314505399999999,1.0884259306386858e-05
-4.1,0.025,-0.00023778438,2.061491092928173e-06,-8.440966200000001e-05,-0.000153374718,1.0747499430104297e-05
-4.05,0.025,-0.00023705123,1.9467961932079307e-06,-8.2756938e-05,-0.000154294292,1.0291606633592682e-05
-4.0,0.025,-0.00022885674999999998,2.385998145632371e-05,-8.0732308e-05,-0.000148124442,2.580569946014991e-05
-3.95,0.025,-0.00023270284000000003,9.95963748862823e-06,-7.814902599999999e-05,-0.00015455381400000004,1.377982285200063e-05
-3.9,0.025,-0.00023329151999999998,5.818231657242027e-06,-7.6359248e-05,-0.00015693227199999998,1.1299334552744835e-05
-3.85,0.025,-0.00023366965999999998,3.521543429362884e-06,-7.404829e-05,-0.00015962136999999997,9.99060915972289e-06
-3.8,0.025,-0.00023369048000000003,3.3799857599305525e-06,-7.2784098e-05,-0.00016090638200000004,9.97001300588436e-06
-3.75,0.025,-0.00023309006,3.287023631460199e-06,-7.1514064e-05,-0.00016157599600000002,1.0198072681698624e-05
-3.7,0.025,-0.00023204381,2.5311755312283074e-06,-6.9763754e-05,-0.000162280056,9.68485415275929e-06
-3.65,0.025,-0.00023037322999999997,2.7559141177757297e-06,-6.7507718e-05,-0.00016286551199999998,9.421170847358918e-06
-3.6,0.025,-0.00022935606999999994,2.9225297234682766e-06,-6.5610088e-05,-0.00016374598199999995,9.410750735521874e-06
-3.55,0.025,-0.00022853830000000002,3.92754589222781e-06,-6.365826199999999e-05,-0.00016488003800000002,9.753355977440562e-06
-3.5,0.025,-0.00022899584999999998,4.953943156101906e-06,-6.2326904e-05,-0.00016666894599999998,1.082643245618652e-05
-3.45,0.025,-0.00022756856000000003,3.7276758008174497e-06,-6.0257172000000007e-05,-0.00016731138800000003,9.678603425433857e-06
-3.4,0.025,-0.00022691216,3.2785366614458438e-06,-5.8590475999999995e-05,-0.000168321684,9.13441831199855e-06
-3.35,0.025,-0.00022663594999999996,3.801245847306728e-06,-5.6967882e-05,-0.00016966806799999996,8.956884356088152e-06
-3.3,0.025,-0.00022645342,6.626291803750002e-06,-5.4661122e-05,-0.00017179229799999999,1.0141911664622918e-05
-3.25,0.025,-0.00022659596999999995,1.2292652034542156e-05,-5.3353536e-05,-0.00017324243399999994,1.4576722409940564e-05
-3.2,0.025,-0.00022484569,8.39033790134687e-06,-5.1789054e-05,-0.000173056636,1.163486698523055e-05
-3.15,0.025,-0.00022314729,6.494109041696514e-06,-4.9993882e-05,-0.000173153408,1.0503397081028805e-05
-3.1,0.025,-0.00022196492999999997,4.788480030946958e-06,-4.8012406000000004e-05,-0.00017395252399999997,9.465444612951777e-06
-3.05,0.025,-0.00021994412,3.561081535089526e-06,-4.625916200000001e-05,-0.00017368495799999998,9.108616249701464e-06
-3.0,0.025,-0.00021695926000000004,4.408754094400015e-06,-4.4540239999999994e-05,-0.00017241902000000005,9.265788458951505e-06
-2.95,0.025,-0.00021609390000000003,3.088582317360363e-06,-4.3183132e-05,-0.00017291076800000004,8.46113202046754e-06
-2.9,0.025,-0.00021482193000000005,1.4472286297533573e-06,-4.157771e-05,-0.00017324422000000004,7.795939285110407e-06
-2.85,0.025,-0.0002132657,1.3585681105896412e-06,-4.0169628e-05,-0.000173096072,7.460525706049883e-06
-2.8,0.025,-0.00021154009,2.9005390562024026e-06,-3.8492608e-05,-0.00017304748199999998,7.87077109906809e-06
-2.75,0.025,-0.00020851377000000003,1.3412643413751188e-06,-3.6712892e-05,-0.00017180087800000002,7.109629319729998e-06
-2.7,0.025,-0.00020481957,1.803685754257405e-06,-3.5301626e-05,-0.000169517944,7.08147572860637e-06
-2.65,0.025,-0.00020092168999999996,3.6124471423891524e-06,-3.3617012e-05,-0.00016730467799999996,7.71470016470994e-06
-2.6,0.025,-0.00019717333,4.722765651618881e-06,-3.1999822000000005e-05,-0.000165173508,8.20892677372512e-06
-2.55,0.025,-0.00019365529000000002,4.15195698608901e-06,-3.0355178000000004e-05,-0.00016330011200000003,8.020138029504438e-06
-2.5,0.025,-0.00018916235,3.942149991015899e-06,-2.8810528e-05,-0.000160351822,7.956938488843348e-06
-2.45,0.025,-0.0001843679,4.783961129301393e-06,-2.7272772e-05,-0.00015709512799999998,8.373490443311957e-06
-2.4,0.025,-0.00018132297,3.511601613398396e-06,-2.5546986e-05,-0.000155775984,7.226824021716055e-06
-2.35,0.025,-0.00017450502,3.4319509957651424e-06,-2.4047452e-05,-0.000150457568,7.11094511421677e-06
-2.3,0.025,-0.00016854299,4.34728509032425e-06,-2.2466546e-05,-0.000146076444,7.78806595653475e-06
-2.25,0.025,-0.00016303668999999998,3.6714208374203623e-06,-2.08493402e-05,-0.00014218734979999997,7.5422172934452525e-06
-2.2,0.025,-0.00015517987999999998,2.5837742633597117e-06,-1.8839434e-05,-0.000136340446,7.145286691248295e-06
-2.15,0.025,-0.00014593950999999998,2.613882126242282e-06,-1.74085566e-05,-0.00012853095339999997,7.089606477774466e-06
-2.1,0.025,-0.0001352654,4.875905913548554e-06,-1.62279594e-05,-0.0001190374406,7.892429325266368e-06
-2.05,0.025,-0.00012619178000000003,1.7852092250913086e-05,-1.4632331999999998e-05,-0.00011155944800000003,1.888106729185432e-05
-2.0,0.025,-0.000108207597,1.141935271970259e-05,-1.2588353e-05,-9.561924400000001e-05,1.2688441843735147e-05
-1.95,0.025,-8.807775700000001e-05,1.1118599349456498e-05,-1.10728929e-05,-7.700486410000002e-05,1.2500245460429928e-05
-1.9,0.025,-6.503808400000001e-05,1.0289292495151559e-05,-9.83492318e-06,-5.520316082000001e-05,1.1886425514022508e-05
-1.85,0.025,-3.57852301e-05,1.2154562719668059e-05,-8.2613598e-06,-2.75238703e-05,1.3466806973962343e-05
-1.8,0.025,-9.758697130000002e-06,7.401897951241328e-06,-6.360291199999999e-06,-3.398405930000002e-06,9.194559609042039e-06
-1.75,0.025,2.2046482e-05,6.364826290742654e-06,-4.8374710000000005e-06,2.6883953e-05,8.399106982591863e-06
-1.7,0.025,5.917436499999999e-05,6.020198025311221e-06,-3.5271862e-06,6.270155119999999e-05,8.24548353078486e-06
-1.65,0.025,0.000101497836,4.715335670922179e-06,-2.1122324e-06,0.0001036100684,6.951606057936677e-06
-1.6,0.025,0.0001501952,4.178744162225454e-06,-6.717783999999999e-07,0.0001508669784,6.702529766413918e-06
