Tensao (V),Erro instrumental (V),Corrente media (A),Desvio padrao (A),Ruido como erro (A),Corrente com ruido descontado (A),Erro propagado (media e ruido) (A)
-3.05,0.025,-0.00014529687,6.8204941891739435e-06,-4.625916200000001e-05,-9.903770799999998e-05,1.0807623664308705e-05
-3.0,0.025,-0.00014385803999999997,6.5045831724339704e-06,-4.4540239999999994e-05,-9.931779999999997e-05,1.0427239584293687e-05
-2.95,0.025,-0.00014292517,5.743084453506766e-06,-4.3183132e-05,-9.974203799999999e-05,9.748560579735918e-06
-2.9,0.025,-0.00014191018,5.537053454240001e-06,-4.157771e-05,-0.00010033246999999998,9.45204525938493e-06
-2.85,0.025,-0.00014031133999999998,6.57738270374741e-06,-4.0169628e-05,-0.00010014171199999998,9.852700123878509e-06
-2.8,0.025,-0.00013920597,4.781492195968861e-06,-3.8492608e-05,-0.00010071336199999999,8.740628037931893e-06
-2.75,0.025,-0.00013705957,4.563401450197719e-06,-3.6712892e-05,-0.000100346678,8.341011439039432e-06
-2.7,0.025,-0.00013534291,2.7768208782506815e-06,-3.5301626e-05,-0.00010004128399999999,7.389502715651365e-06
-2.65,0.025,-0.00013242812,3.7125466500024514e-06,-3.3617012e-05,-9.8811108e-05,7.76207619798108e-06
-2.6,0.025,-0.00012920648,5.407228989006804e-06,-3.1999822000000005e-05,-9.720665799999999e-05,8.62090997028884e-06
-2.55,0.025,-0.00012533689,6.444495373477874e-06,-3.0355178000000004e-05,-9.4981712e-05,9.41357465667255e-06
-2.5,0.025,-0.00012306436,5.351384113624769e-06,-2.8810528e-05,-9.425383200000002e-05,8.741260520950373e-06
-2.45,0.025,-0.00011873907999999998,8.452566381059792e-06,-2.7272772e-05,-9.146630799999998e-05,1.0893802666828156e-05
-2.4,0.025,-0.000116093701,7.550500076404723e-06,-2.5546986e-05,-9.054671500000001e-05,9.84406882104233e-06
-2.35,0.025,-0.00011188974500000002,9.195129566981822e-06,-2.4047452e-05,-8.784229300000003e-05,1.110574898571246e-05
-2.3,0.025,-0.00010609183399999999,1.4356404678377447e-05,-2.2466546e-05,-8.362528799999999e-05,1.574361581645455e-05
-2.25,0.025,-0.00010327375299999997,7.751692850399482e-06,-2.08493402e-05,-8.242441279999998e-05,1.0173222340194606e-05
-2.2,0.025,-9.8394586e-05,4.567476861149685e-06,-1.8839434e-05,-7.9555152e-05,8.07719489261388e-06
-2.15,0.025,-9.245791799999999e-05,4.277512261344334e-06,-1.74085566e-05,-7.504936139999999e-05,7.856669229754039e-06
-2.1,0.025,-8.3453495e-05,5.277339829716923e-06,-1.62279594e-05,-6.72255356e-05,8.146551285965335e-06
-2.05,0.025,-7.376932999999999e-05,3.4577319001108843e-06,-1.4632331999999998e-05,-5.913699799999999e-05,7.053610014557398e-06
-2.0,0.025,-6.2190632e-05,2.693672161095744e-06,-1.2588353e-05,-4.9602278999999994e-05,6.152301162681507e-06
-1.95,0.025,-4.8593976000000004e-05,3.4481521394999053e-06,-1.10728929e-05,-3.752108310000001e-05,6.672528625221651e-06
-1.9,0.025,-3.2367762e-05,6.086140759745867e-06,-9.83492318e-06,-2.2532838820000002e-05,8.512266490016809e-06
-1.85,0.025,-1.5895191999999998e-05,4.932407828573519e-06,-8.2613598e-06,-7.633832199999999e-06,7.612499074219289e-06
-1.8,0.025,3.4856251e-06,5.060433718796146e-06,-6.360291199999999e-06,9.845916299999999e-06,7.44041817010077e-06
-1.75,0.025,2.5633659999999995e-05,4.093465649392401e-06,-4.8374710000000005e-06,3.0471130999999995e-05,6.840354187938666e-06
-1.7,0.025,5.1018421000000003e-05,2.7204109899320964e-06,-3.5271862e-06,5.4545607200000004e-05,6.256664474512481e-06
-1.65,0.025,8.047899599999999e-05,2.283623279995584e-06,-2.1122324e-06,8.259122839999999e-05,5.5951203365261575e-06
-1.6,0.025,0.00011409888,2.6912281008243545e-06,-6.717783999999999e-07,0.0001147706584,5.891070461893829e-06
-1.55,0.025,0.00015264351000000002,3.1037991424310257e-06,8.8511554e-07,0.00015175839446000003,6.003932884358088e-06
-1.5,0.025,0.00019957900999999998,5.266347853314583e-06,2.1672103e-06,0.00019741179969999997,7.415865679982252e-06
-1.45,0.025,0.00025641441000000004,9.162418534602224e-06,3.6113598000000006e-06,0.00025280305020000004,1.0330273707603907e-05
-1.4,0.025,0.00032877716,1.0947739413656748e-05,5.1342074e-06,0.0003236429526,1.1960694625950647e-05
-1.35,0.025,0.00042051356,6.370281274655164e-06,6.539386799999999e-06,0.00041397417320000003,8.138844262939543e-06
-1.3,0.025,0.0005436818099999999,3.045801368532683e-06,8.0950848e-06,0.0005355867251999999,6.0009865247136876e-06
-1.25,0.025,0.0007080988099999999,2.2708951820078853e-06,9.632642399999998e-06,0.0006984661675999999,5.684874313989661e-06
-1.2,0.025,0.00092567007,1.844139995921002e-06,1.11481332e-05,0.0009145219368,5.4368562932196595e-06
-1.15,0.025,0.0012105176,3.3310269420838915e-06,1.2833268599999998e-05,0.0011976843314,6.11745721089233e-06
-1.1,0.025,0.0015759893,3.5764108342800506e-06,1.4214916e-05,0.001561774384,6.13292861481248e-06
-1.05,0.025,0.0020364629,5.367224162554697e-06,1.5545566e-05,0.002020917334,7.536621779646432e-06
-1.0,0.025,0.0027994447,1.6272427436549872e-05,1.6797768e-05,0.0027826469320000003,1.6991602167578283e-05
-0.95,0.025,0.0033239145999999996,7.496206999394899e-06,1.8290954000000002e-05,0.0033056236459999997,8.67647858000912e-06
-0.9,0.025,0.0041459580999999995,8.049232681856415e-06,1.990573e-05,0.004126052369999999,9.255979463423382e-06
-0.85,0.025,0.0051365375,9.455218044962257e-06,2.1538655999999997e-05,0.005114998844,1.0671137509099481e-05
-0.8,0.025,0.006293992899999999,1.1009681118098755e-05,2.2996543999999996e-05,0.006270996355999999,1.2044454060305111e-05
-0.75,0.025,0.0076400845999999994,1.3201541309003753e-05,2.4587044e-05,0.007615497555999999,1.4114875936010297e-05
-0.7,0.025,0.0092219229,1.612332175900615e-05,2.595717e-05,0.00919596573,1.6683451534981937e-05
-0.65,0.025,0.011092652,1.874776419262362e-05,2.7420684e-05,0.011065231316,1.9145517799479865e-05
-0.6,0.025,0.013291728999999999,2.266368678941927e-05,2.8965843999999997e-05,0.013262763155999998,2.3059445492128112e-05
-0.55,0.025,0.015831685000000005,2.6981982156822686e-05,3.0534038e-05,0.015801150962000004,2.7336184478091813e-05
-0.5,0.025,0.018702402,3.092191340924575e-05,3.1983584e-05,0.018670418416,3.123571678876959e-05
-0.45,0.025,0.023487434,3.76735336513279e-05,3.3479466e-05,0.023453954534000003,3.790900794155415e-05
-0.4,0.025,0.027062327000000004,4.2991345653644456e-05,3.4724316e-05,0.027027602684000004,4.319613590430357e-05
-0.35,0.025,0.030802265000000002,4.703360553901837e-05,3.585445e-05,0.03076641055,4.722092942241374e-05
-0.3,0.025,0.034683442,5.173588928393918e-05,3.7188535999999997e-05,0.034646253464,5.191947050152181e-05
-0.25,0.025,0.038715017000000004,5.623433056811836e-05,3.8566014e-05,0.038676450986000005,5.641754752723385e-05
-0.2,0.025,0.042929712999999994,6.231398292340133e-05,4.0466378e-05,0.04288924662199999,6.245307009469369e-05
-0.15,0.025,0.047355815,7.051186586509866e-05,4.1837728000000004e-05,0.047313977272,7.062388929697221e-05
-0.1,0.025,0.05201306,7.65223566460588e-05,4.3466232e-05,0.051969593768,7.661465299801854e-05
-0.05,0.025,0.056886331,8.22814208068873e-05,4.4715230000000004e-05,0.05684161577,8.236943247934889e-05
0.0,0.025,0.062006881,8.785526132983354e-05,4.4790268e-05,0.061962090732,8.793221618243404e-05
0.05,0.025,0.06727301100000001,9.641386961658634e-05,4.3518678e-05,0.06722949232200001,9.649222417479857e-05
0.1,0.025,0.07273865100000002,0.00010497585790710894,4.46118e-05,0.07269403920000002,0.00010504386741596758
0.15,0.025,0.078363929,0.00010911577016586044,4.6160126e-05,0.078317768874,0.00010917810735598234
0.2,0.025,0.084136212,0.0001160000185632157,4.7613366e-05,0.084088598634,0.00011606883031518849
0.25,0.025,0.09004147700000001,0.00012733036916706762,4.8984963999999994e-05,0.089992492036,0.0001273904308393211
0.3,0.025,0.09606191400000001,0.000133459783555448,5.020405199999999e-05,0.09601170994800001,0.00013351122511736757
0.35,0.025,0.10218346,0.0001377866079607649,5.20272e-05,0.1021314328,0.00013782629519007038
0.4,0.025,0.10841218999999999,0.00014547333814521102,5.392539e-05,0.10835826460999999,0.00014551851048636203
0.45,0.025,0.11473780999999998,0.00015599734648740176,5.5153566e-05,0.11468265643399998,0.00015603745851320224
0.5,0.025,0.12114383,0.00016368728349440545,5.548352600000001e-05,0.12108834647399999,0.0001637572310532968
0.55,0.025,0.12761733,0.00016935702622960288,5.7918810000000006e-05,0.12755941119,0.0001693923450762758
0.6,0.025,0.13414993000000003,0.00017834413705592467,5.9149684000000003e-05,0.13409078031600002,0.00017837456182927394
0.65,0.025,0.14074019,0.00018460182646261734,6.0739938e-05,0.140679450062,0.0001846330421198232
0.7,0.025,0.14737687,0.00019373568506257592,6.249054200000001e-05,0.147314379458,0.00019376153896993043
0.75,0.025,0.15406497000000002,0.0002027272664333888,6.4086688e-05,0.15400088331200001,0.00020275833334761724
0.8,0.025,0.16077521,0.0002138929506396437,6.552766599999999e-05,0.16070968233400001,0.0002139281934128843
0.85,0.025,0.16748006,0.00021936803778125556,6.6710982e-05,0.16741334901799998,0.00021939813205619694
0.9,0.025,0.17415778999999998,0.00022634796442645616,6.8200972e-05,0.17408958902799998,0.00022636991450632787
0.95,0.025,0.18077775000000001,0.00023461148143733644,6.959168e-05,0.18070815832,0.00023462751040239326
1.0,0.025,0.18729978999999997,0.00024085675526245383,7.123318800000001e-05,0.18722855681199996,0.00024087407772961175
1.05,0.025,0.19369807,0.0002494810438133967,7.283326e-05,0.19362523674,0.0002494979376001884
1.1,0.025,0.19997883,0.0002589962507236126,7.4266378e-05,0.199904563622,0.00025901638795601555
1.15,0.025,0.20612503,0.00026721238764532005,7.568551999999999e-05,0.20604934447999998,0.0002672326463728784
1.2,0.025,0.21210649000000004,0.00027163457254186004,7.6851174e-05,0.21202963882600004,0.00027165701423854656
1.25,0.025,0.21801179999999998,0.00027871906604640215,7.873266e-05,0.21793306733999998,0.0002787387508668135
1.3,0.025,0.22377335999999998,0.0002838446961906354,7.9384782e-05,0.22369397521799997,0.00028385665298607637
1.35,0.025,0.22940413000000004,0.0002904477005895897,8.0402134e-05,0.22932372786600003,0.00029046419031487697
1.4,0.025,0.23489741999999997,0.0002965743032248994,8.210661e-05,0.23481531338999997,0.0002965877897913413
1.45,0.025,0.24028177,0.00030367079415416905,8.3893244e-05,0.24019787675600002,0.0003036845481542405
1.5,0.025,0.24555218,0.0003095036987752395,8.5491378e-05,0.245466688622,0.0003095199747644113
1.55,0.025,0.25071608999999995,0.0003132751380354188,8.699656399999999e-05,0.25062909343599993,0.0003132912946931162
1.6,0.025,0.2557708,0.0003244861750179451,8.8626558e-05,0.255682173442,0.0003245020237340046
1.65,0.025,0.26073145,0.0003356835985468006,8.988536e-05,0.26064156464,0.0003356949239062601
1.7,0.025,0.26560138999999994,0.0003360404355629468,9.1011798e-05,0.26551037820199996,0.0003360543378434777
1.75,0.025,0.27038808999999997,0.00034451373928416634,9.257776200000001e-05,0.27029551223799997,0.00034452626383568236
1.8,0.025,0.27508093,0.0003515611786493646,9.4171266e-05,0.274986758734,0.0003515740023460682
1.85,0.025,0.27969279,0.00035335732449997864,9.524109399999998e-05,0.279597548906,0.0003533719164678838
1.9,0.025,0.28422558,0.00035745178012022623,9.624350000000001e-05,0.2841293365,0.0003574645732198826
1.95,0.025,0.28868544,0.00036210674669219354,9.7680264e-05,0.28858775973600004,0.0003621175833080764
2.0,0.025,0.29306196,0.0003734042498121502,9.9229122e-05,0.292962730878,0.00037341230103164037
2.05,0.025,0.29736346,0.0003713903792208167,0.000100865446,0.297262594554,0.0003713991809053297
2.1,0.025,0.30160729999999997,0.0003785679742280328,0.00010240570000000001,0.3015048943,0.0003785759062462923
2.15,0.025,0.30579245000000005,0.00038001919322873563,0.00010353804,0.30568891196000003,0.0003800254976338129
2.2,0.025,0.30991472,0.00038691023880079367,0.00010479835999999999,0.30980992164,0.00038691794228961544
2.25,0.025,0.31399521999999996,0.00039331927319503565,0.00010602282,0.31388919717999997,0.00039332651229240587
2.3,0.025,0.31800208,0.00038940963807053506,0.00010740839999999999,0.3178946716,0.0003894173302423701
2.35,0.025,0.32195817,0.00039558099901004497,0.00010901240000000001,0.3218491576,0.0003955869744349657
2.4,0.025,0.32585692,0.0004033196521095546,0.00011038326000000001,0.32574653674,0.0004033242476740459
2.45,0.025,0.32970045,0.00040406731356160553,0.00011159869999999999,0.3295888513,0.00040407245023771766
2.5,0.025,0.33349372,0.00040524226718237854,0.00011322280000000001,0.3333804972,0.0004052497389283604
2.55,0.025,0.33723969,0.0004062739919753159,0.00011451642,0.33712517358,0.0004062819386951333
2.6,0.025,0.34092626,0.0004090750194714236,0.00011585514,0.34081040485999997,0.00040908143838431317
2.65,0.025,0.34455394,0.0004129742746897893,0.00011731547999999999,0.34443662452,0.00041297988310612
2.7,0.025,0.34812983,0.00041095412571775147,0.00011882019999999999,0.3480110098,0.0004109602697230311
2.75,0.025,0.35164742000000004,0.00041307743637779103,0.0001201236,0.3515272964,0.0004130833573601556
2.8,0.025,0.35510959,0.00041467755465341463,0.00012152295999999999,0.35498806703999997,0.0004146847520197345
2.85,0.025,0.35851568,0.00041757404612835893,0.00012289108,0.35839278892,0.00041757958241458694
2.9,0.025,0.3618715,0.0004201379323772488,0.0001243784,0.3617471216,0.00042014356146312024
2.95,0.025,0.36516587000000006,0.00042585131742845915,0.00012597088,0.36503989912000007,0.0004258566438882999
3.0,0.025,0.36840113999999996,0.00042858978885540076,0.00012719072,0.36827394927999996,0.00042859236047693264
3.05,0.025,0.3715694400000001,0.0004276647783798212,0.00012874226,0.3714406977400001,0.00042766725195004065
3.1,0.025,0.37468718,0.00043499731748853607,0.00013062202000000003,0.37455655798,0.0004350006435178335
3.15,0.025,0.37774986,0.00043731159041479297,0.0001320252,0.3776178348,0.0004373172166975886
3.2,0.025,0.38076143000000007,0.0004407822719010217,0.00013346845999999998,0.38062796154000006,0.0004407903162121466
3.25,0.025,0.38372478,0.00044688207194094567,0.00013475338,0.38359002661999997,0.0004468902885148653
3.3,0.025,0.38664419,0.00044900343589380836,0.00013593684000000003,0.38650825316,0.0004490112201000809
3.35,0.025,0.38952034,0.00045568050503248944,0.00013728336,0.38938305664,0.0004556850612173803
3.4,0.025,0.39236237999999996,0.00045654186567181606,0.0001390597,0.39222332029999996,0.00045655247788787385
3.45,0.025,0.39516193000000005,0.000458157808935828,0.00014008340000000002,0.39502184660000006,0.00045816416810456017
3.5,0.025,0.39792812,0.0004609549141606927,0.00014139492,0.39778672508,0.00046096026456723314
3.55,0.025,0.40066578,0.00045634227846115023,0.00014294822,0.40052283178000003,0.0004563476226838165
3.6,0.025,0.40337980999999995,0.0004646571961014889,0.00014469954,0.40323511045999993,0.00046466329070322037
3.65,0.025,0.4060565199999999,0.00046957551942626585,0.0001456855,0.40591083449999993,0.00046958206087955744
3.7,0.025,0.40873058999999995,0.0004719507494314324,0.00014685238,0.40858373761999994,0.00047195641377616924
3.75,0.025,0.41138580999999996,0.0004693328182999006,0.0001484061,0.41123740389999996,0.00046934133519378784
3.8,0.025,0.41402624,0.0004728688500349019,0.00015000670000000002,0.4138762333,0.00047287579479081556
3.85,0.025,0.41665777000000004,0.00048011119094087127,0.00015055732000000002,0.41650721268,0.00048011229591571987
3.9,0.025,0.41926993,0.0004843491303916194,0.00015148684,0.41911844316,0.00048435033075069835
3.95,0.025,0.42186408999999997,0.0004846474032164415,0.00015322076,0.42171086923999995,0.00048464833764534675
4.0,0.025,0.42443255,0.0004825936161340465,0.00015500399999999998,0.424277546,0.00048259527929391357
4.05,0.025,0.42697889,0.00048538789860389365,0.00015675312000000002,0.42682213688,0.0004853912738341726
4.1,0.025,0.42950121999999996,0.0004939441844311272,0.00015846938,0.42934275061999994,0.0004939532776719256
4.15,0.025,0.43199339999999997,0.0004950696561539991,0.0001597262,0.4318336738,0.0004950770887570984
4.2,0.025,0.43445666000000005,0.0004948496768379974,0.00016077643999999998,0.43429588356000004,0.0004948528114371773
4.25,0.025,0.4368935400000001,0.000499072368833761,0.00016176606,0.43673177394000007,0.0004990734059422617
4.3,0.025,0.43929728,0.0005007715265246054,0.00016347028,0.43913380972,0.0005007729912116922
4.35,0.025,0.44166922,0.0004990794098471088,0.00016488950000000002,0.4415043305,0.0004990816052713958
4.4,0.025,0.44401721,0.0005072563004373007,0.00016635842,0.44385085158,0.000507258028523713
4.45,0.025,0.44632015,0.0005053437119646608,0.00016769692,0.44615245308,0.0005053446207323317
4.5,0.025,0.4485947200000001,0.0005080597182746698,0.00016902462,0.4484256953800001,0.0005080602046973064
4.55,0.025,0.4508347,0.0005078817207010124,0.00017085246000000002,0.45066384754,0.000507882310816831
4.6,0.025,0.45303854,0.0005125670583770783,0.00017097842000000002,0.45286756157999997,0.0005125745657889865
4.65,0.025,0.45520600999999994,0.000513456838930445,0.00017282071999999998,0.4550331892799999,0.0005134578723792557
4.7,0.025,0.45733732999999993,0.0005184684412339419,0.00017453768,0.45716279231999996,0.0005184694727806357
4.75,0.025,0.45944017,0.0005180497875043742,0.00017640934,0.45926376065999996,0.0005180514571492732
4.8,0.025,0.46150268,0.0005217524270294393,0.00017794127999999997,0.46132473872,0.0005217534870692839
4.85,0.025,0.46353637999999997,0.0005242372105153323,0.00017900499999999998,0.46335737499999996,0.000524238048567506
4.9,0.025,0.46553812,0.0005213931397920603,0.00018001644,0.46535810356,0.000521394052475324
4.95,0.025,0.46751947000000005,0.0005267547880919373,0.00018118558,0.46733828442,0.0005267560526137064
5.0,0.025,0.46946425999999997,0.0005230534096374187,0.00018245986,0.46928180014,0.0005230551652114262
