Tensao (V),Erro instrumental (V),Corrente media (A),Desvio padrao (A),Ruido como erro (A),Corrente com ruido descontado (A),Erro propagado (media e ruido) (A)
0.9,0.025,0.30036443,0.011615364647554824,6.8200972e-05,0.300296229028,0.011615365075315541
0.95,0.025,0.31195925999999996,0.012090517943983116,6.959168e-05,0.31188966832,0.01209051825502915
1.0,0.025,0.32341879,0.01256483016655353,7.123318800000001e-05,0.323347556812,0.012564830498621943
1.05,0.025,0.33469224,0.013031468032096597,7.283326e-05,0.33461940673999996,0.01303146835553078
1.1,0.025,0.34574316,0.013489768668323746,7.4266378e-05,0.345668893622,0.013489769054962724
1.15,0.025,0.35656794999999997,0.013945918330484914,7.568551999999999e-05,0.35649226448,0.013945918718669325
1.2,0.025,0.36717068999999997,0.014391213721299229,7.6851174e-05,0.36709383882599994,0.01439121414490439
1.25,0.025,0.37755348,0.014831886817843963,7.873266e-05,0.37747474733999997,0.014831887187771842
1.3,0.025,0.38770309,0.015258688075428446,7.9384782e-05,0.387623705218,0.01525868829785546
1.35,0.025,0.39762485000000003,0.015686612007288967,8.0402134e-05,0.397544447866,0.01568661231261549
1.4,0.025,0.40733940999999996,0.016093876841378054,8.210661e-05,0.40725730338999994,0.01609387708991108
1.45,0.025,0.4168323599999999,0.01650945470316934,8.3893244e-05,0.4167484667559999,0.016509454956162715
1.5,0.025,0.42613576999999997,0.016907814670017732,8.5491378e-05,0.42605027862199996,0.016907814967963467
1.55,0.025,0.43524648,0.01729634037964229,8.699656399999999e-05,0.43515948343599997,0.01729634067228279
1.6,0.025,0.4441779899999999,0.017682039000978114,8.8626558e-05,0.4440893634419999,0.01768203929182776
1.65,0.025,0.45292084999999993,0.018064528204575096,8.988536e-05,0.45283096463999994,0.018064528415031825
1.7,0.025,0.4615096500000001,0.018434001989153383,9.1011798e-05,0.46141863820200013,0.018434002242588586
1.75,0.025,0.46994919000000007,0.018797631144697752,9.257776200000001e-05,0.46985661223800007,0.018797631374245744
1.8,0.025,0.47824511000000003,0.019150492288505575,9.4171266e-05,0.47815093873400005,0.01915049252392491
1.85,0.025,0.48638287,0.019498093713035996,9.524109399999998e-05,0.486287628906,0.019498093977486728
1.9,0.025,0.49439282,0.01983252940229483,9.624350000000001e-05,0.49429657650000003,0.019832529632875507
1.95,0.025,0.5022793400000001,0.020161151663379208,9.7680264e-05,0.502181659736,0.02016115185801444
2.0,0.025,0.5100109399999999,0.02048718609110474,9.9229122e-05,0.5099117108779999,0.02048718623784973
2.05,0.025,0.5176258199999999,0.020804675408336037,0.000100865446,0.5175249545539999,0.020804675565459358
2.1,0.025,0.52511634,0.021126968454886697,0.00010240570000000001,0.5250139343,0.021126968597019704
2.15,0.025,0.5324954500000001,0.021430320826511712,0.00010353804,0.5323919119600001,0.021430320938307275
2.2,0.025,0.53975079,0.021739864115820354,0.00010479835999999999,0.53964599164,0.02173986425292279
2.25,0.025,0.5469313600000001,0.02203331638759813,0.00010602282,0.54682533718,0.02203331651682528
2.3,0.025,0.5539892,0.022332563381752654,0.00010740839999999999,0.5538817916,0.022332563515881254
2.35,0.025,0.56093891,0.022621681396220547,0.00010901240000000001,0.5608298975999999,0.022621681500712445
2.4,0.025,0.56779252,0.02291331838176216,0.00011038326000000001,0.56768213674,0.02291331846265363
2.45,0.025,0.5745472699999999,0.023191915738322365,0.00011159869999999999,0.5744356713,0.023191915827818037
2.5,0.025,0.58120391,0.02347066759460743,0.00011322280000000001,0.5810906872,0.02347066772361506
2.55,0.025,0.5877605599999999,0.023744398992847866,0.00011451642,0.5876460435799998,0.023744399128820023
2.6,0.025,0.5942355500000001,0.02401548087779353,0.00011585514,0.59411969486,0.024015480987132902
2.65,0.025,0.6006123099999999,0.024297383176404008,0.00011731547999999999,0.6004949945199999,0.024297383271728982
2.7,0.025,0.6068761300000001,0.024565315803024648,0.00011882019999999999,0.6067573098000001,0.02456531590580872
2.75,0.025,0.6130444799999999,0.02482445698821136,0.0001201236,0.6129243563999999,0.024824457086736848
2.8,0.025,0.6191112999999999,0.02508466308143063,0.00012152295999999999,0.6189897770399999,0.025084663200412183
2.85,0.025,0.6250896699999999,0.025324232129679443,0.00012289108,0.62496677892,0.025324232220968478
2.9,0.025,0.63097558,0.0255648077146777,0.0001243784,0.6308512016,0.025564807807188013
2.95,0.025,0.63674204,0.025791361606562094,0.00012597088,0.63661606912,0.025791361694509917
3.0,0.025,0.6424112799999999,0.026000207646854578,0.00012719072,0.6422840892799999,0.026000207689245547
3.05,0.025,0.64797432,0.026229721972297015,0.00012874226,0.64784557774,0.026229722012627674
3.1,0.025,0.65343181,0.026448174164809775,0.00013062202000000003,0.6533011879799999,0.026448174219513714
3.15,0.025,0.6588022099999999,0.026653543227889983,0.0001320252,0.6586701848,0.026653543320202457
3.2,0.025,0.6640729000000001,0.026851257231728355,0.00013346845999999998,0.6639394315400001,0.026851257363782584
3.25,0.025,0.6692665799999999,0.02705547240191282,0.00013475338,0.6691318266199999,0.027055472537629296
3.3,0.025,0.67438133,0.027259417073210165,0.00013593684000000003,0.67424539316,0.027259417201428812
3.35,0.025,0.6794190999999999,0.027467743980490605,0.00013728336,0.67928181664,0.027467744056076535
3.4,0.025,0.6843613499999999,0.027675221075349053,0.0001390597,0.6842222902999998,0.02767522125041458
3.45,0.025,0.6892393699999999,0.027864709252547405,0.00014008340000000002,0.6890992865999999,0.027864709357107012
3.5,0.025,0.6940694900000001,0.028064023570695554,0.00014139492,0.6939280950800001,0.028064023658577127
3.55,0.025,0.6988323699999999,0.02825028578801558,0.00014294822,0.6986894217799998,0.02825028587434423
3.6,0.025,0.7035372499999999,0.028449150308157027,0.00014469954,0.7033925504599999,0.028449150407700217
3.65,0.025,0.70819668,0.02864516310579037,0.0001456855,0.7080509945,0.028645163213024103
3.7,0.025,0.7128304599999999,0.028833953300317475,0.00014685238,0.7126836076199999,0.02883395339303136
3.75,0.025,0.71745879,0.029026685661701405,0.0001484061,0.7173103839,0.02902668579941241
3.8,0.025,0.72205107,0.029217556614133753,0.00015000670000000002,0.7219010633,0.02921755672653134
3.85,0.025,0.7266276100000001,0.029405310198724673,0.00015055732000000002,0.7264770526800001,0.02940531021676602
3.9,0.025,0.7311550099999999,0.029589792845936668,0.00015148684,0.73100352316,0.029589792865585118
3.95,0.025,0.73566808,0.02977026104251617,0.00015322076,0.7355148592399999,0.029770261057728297
