Tensao [V];Corrente [A]
-5;-0,0001057172
-4,95;-9,733227E-05
-4,9;-9,142215E-05
-4,85;-8,793018E-05
-4,8;-8,485016E-05
-4,75;-8,143903E-05
-4,7;-7,963608E-05
-4,65;-7,63537E-05
-4,6;-7,280658E-05
-4,55;-7,092514E-05
-4,5;-7,158087E-05
-4,45;-7,270359E-05
-4,4;-7,250017E-05
-4,35;-7,150733E-05
-4,3;-7,09779E-05
-4,25;-7,035526E-05
-4,2;-6,837825E-05
-4,15;-6,6851E-05
-4,1;-6,80424E-05
-4,05;-6,53961E-05
-4;-6,344613E-05
-3,95;-6,088929E-05
-3,9;-6,164554E-05
-3,85;-6,088197E-05
-3,8;-5,971762E-05
-3,75;-5,829946E-05
-3,7;-6,132934E-05
-3,65;-5,391156E-05
-3,6;-5,222992E-05
-3,55;-5,815116E-05
-3,5;-5,713506E-05
-3,45;-4,956163E-05
-3,4;-5,241498E-05
-3,35;-5,245054E-05
-3,3;-5,226667E-05
-3,25;-5,161462E-05
-3,2;-4,995261E-05
-3,15;-4,978961E-05
-3,1;-4,901253E-05
-3,05;-4,863257E-05
-3;-4,840336E-05
-2,95;-4,828571E-05
-2,9;-4,754906E-05
-2,85;-4,749636E-05
-2,8;-4,704285E-05
-2,75;-4,722302E-05
-2,7;-4,679282E-05
-2,65;-4,591154E-05
-2,6;-4,607947E-05
-2,55;-4,514428E-05
-2,5;-4,456456E-05
-2,45;-3,509128E-05
-2,4;-3,626057E-05
-2,35;-3,800471E-05
-2,3;-3,752181E-05
-2,25;-3,677292E-05
-2,2;-3,702662E-05
-2,15;-3,595659E-05
-2,1;-3,454706E-05
-2,05;-3,414506E-05
-2;-3,448092E-05
-1,95;-3,305667E-05
-1,9;-3,185303E-05
-1,85;-3,157727E-05
-1,8;-3,175131E-05
-1,75;-3,459242E-05
-1,7;-3,458384E-05
-1,65;-3,071562E-05
-1,6;-2,902417E-05
-1,55;-2,874595E-05
-1,5;-2,912838E-05
-1,45;-2,864422E-05
-1,4;-2,882071E-05
-1,35;-2,781077E-05
-1,3;-2,711457E-05
-1,25;-2,644291E-05
-1,2;-2,603721E-05
-1,15;-2,500764E-05
-1,1;-2,38653E-05
-1,05;-2,279774E-05
-1;-2,238468E-05
-0,95;-2,142623E-05
-0,9;-2,067609E-05
-0,85;-1,922735E-05
-0,8;-1,797471E-05
-0,75;-1,753224E-05
-0,7;-1,568145E-05
-0,65;-1,378045E-05
-0,6;-1,025172E-05
-0,55;-4,271643E-06
-0,5;8,002455E-06
-0,45;2,986044E-05
-0,4;7,069102E-05
-0,35;0,0001495577
-0,3;0,0003061144
-0,25;0,0006147736
-0,2;0,001212352
-0,15;0,002815782
-0,1;0,004082191
-0,05;0,006428957
0;0,009937064
0,05;0,01236966
0,1;0,015214
0,15;0,01789299
0,2;0,02036652
0,25;0,02378686
0,3;0,02585019
0,35;0,027812
0,4;0,02966723
0,45;0,03143364
0,5;0,03309686
0,55;0,03468772
0,6;0,03621527
0,65;0,03770674
0,7;0,03914475
0,75;0,04054339
0,8;0,04191761
0,85;0,04326304
0,9;0,04457692
0,95;0,04584517
1;0,0470782
1,05;0,04828045
1,1;0,04944716
1,15;0,05056589
1,2;0,05165557
1,25;0,05269998
1,3;0,05369296
1,35;0,0546458
1,4;0,05554918
1,45;0,05641674
1,5;0,05724195
1,55;0,05803255
1,6;0,05878456
1,65;0,05950447
1,7;0,06019693
1,75;0,06084883
1,8;0,06148281
1,85;0,06208931
1,9;0,06267577
1,95;0,06323847
2;0,06378112
2,05;0,06430596
2,1;0,06482396
2,15;0,06531077
2,2;0,06578107
2,25;0,0662351
2,3;0,06667177
2,35;0,06709147
2,4;0,06749845
2,45;0,06788811
2,5;0,06826902
2,55;0,06863696
2,6;0,06898957
2,65;0,06933445
2,7;0,0696585
2,75;0,06997323
2,8;0,07027519
2,85;0,07056536
2,9;0,0708517
2,95;0,07111844
3;0,07137364
3,05;0,07161601
3,1;0,07185278
3,15;0,07207074
3,2;0,07228162
3,25;0,07247845
3,3;0,07267541
3,35;0,07286531
3,4;0,07303764
3,45;0,07321695
3,5;0,07337918
3,55;0,07354897
3,6;0,07371079
3,65;0,07387662
3,7;0,07403765
3,75;0,0742092
3,8;0,07436768
3,85;0,07452847
3,9;0,07468402
3,95;0,07485053
4;0,07502076
4,05;0,07517621
4,1;0,075338
4,15;0,07549946
4,2;0,07565404
4,25;0,07581157
4,3;0,07596831
4,35;0,07612697
4,4;0,07627367
4,45;0,07642199
4,5;0,07656963
4,55;0,07671535
4,6;0,07685909
4,65;0,07700171
4,7;0,07714515
4,75;0,07727872
4,8;0,07741063
4,85;0,0775432
4,9;0,07767418
4,95;0,07780937
5;0,07793219
