Tensao [V];Corrente [A]
-5;-9,873458E-05
-4,95;-8,940233E-05
-4,9;-8,570077E-05
-4,85;-8,23363E-05
-4,8;-7,909676E-05
-4,75;-7,631699E-05
-4,7;-7,286545E-05
-4,65;-6,855352E-05
-4,6;-6,663533E-05
-4,55;-6,731435E-05
-4,5;-6,783769E-05
-4,45;-6,778745E-05
-4,4;-6,67689E-05
-4,35;-6,35515E-05
-4,3;-6,246438E-05
-4,25;-6,380397E-05
-4,2;-6,53128E-05
-4,15;-6,582145E-05
-4,1;-6,415701E-05
-4,05;-6,257222E-05
-4;-6,385306E-05
-3,95;-6,680941E-05
-3,9;-7,08039E-05
-3,85;-6,882807E-05
-3,8;-6,688903E-05
-3,75;-6,40001E-05
-3,7;-6,19018E-05
-3,65;-6,083298E-05
-3,6;-5,933765E-05
-3,55;-5,802374E-05
-3,5;-5,757882E-05
-3,45;-5,74146E-05
-3,4;-5,702727E-05
-3,35;-5,533456E-05
-3,3;-5,411379E-05
-3,25;-5,239174E-05
-3,2;-5,254744E-05
-3,15;-5,259885E-05
-3,1;-5,174457E-05
-3,05;-4,964869E-05
-3;-4,269295E-05
-2,95;-3,792017E-05
-2,9;-4,170995E-05
-2,85;-4,083484E-05
-2,8;-3,803047E-05
-2,75;-4,33646E-05
-2,7;-4,146728E-05
-2,65;-4,164745E-05
-2,6;-4,166829E-05
-2,55;-4,59557E-05
-2,5;-4,387205E-05
-2,45;-4,296871E-05
-2,4;-4,231665E-05
-2,35;-3,954907E-05
-2,3;-3,831849E-05
-2,25;-3,568942E-05
-2,2;-3,546758E-05
-2,15;-3,570045E-05
-2,1;-3,56367E-05
-2,05;-3,434733E-05
-2;-3,431298E-05
-1,95;-3,466476E-05
-1,9;-3,266322E-05
-1,85;-3,094484E-05
-1,8;-3,080754E-05
-1,75;-3,05747E-05
-1,7;-3,146452E-05
-1,65;-2,966645E-05
-1,6;-2,740996E-05
-1,55;-2,587546E-05
-1,5;-2,570873E-05
-1,45;-2,557144E-05
-1,4;-2,567444E-05
-1,35;-2,427472E-05
-1,3;-2,356992E-05
-1,25;-2,390455E-05
-1,2;-2,337872E-05
-1,15;-2,265313E-05
-1,1;-2,128036E-05
-1,05;-2,029737E-05
-1;-2,074474E-05
-0,95;-2,014785E-05
-0,9;-1,912808E-05
-0,85;-1,769894E-05
-0,8;-1,619135E-05
-0,75;-1,466538E-05
-0,7;-1,334655E-05
-0,65;-1,133767E-05
-0,6;-7,930295E-06
-0,55;-1,092238E-06
-0,5;1,023692E-05
-0,45;3,204586E-05
-0,4;7,326505E-05
-0,35;0,0001531797
-0,3;0,0003100946
-0,25;0,0006187511
-0,2;0,00121595
-0,15;0,00279849
-0,1;0,00408342
-0,05;0,006412403
0;0,009928773
0,05;0,01236305
0,1;0,01520312
0,15;0,01788323
0,2;0,02036666
0,25;0,02377133
0,3;0,02585161
0,35;0,02781191
0,4;0,02967349
0,45;0,03142661
0,5;0,03310667
0,55;0,03467759
0,6;0,03620124
0,65;0,03769094
0,7;0,03914326
0,75;0,04056309
0,8;0,04194018
0,85;0,04325882
0,9;0,04456353
0,95;0,04584292
1;0,04708639
1,05;0,04828874
1,1;0,04945231
1,15;0,05057539
1,2;0,05166525
1,25;0,05269901
1,3;0,05369913
1,35;0,05464984
1,4;0,05554853
1,45;0,05641079
1,5;0,05724652
1,55;0,05803113
1,6;0,05878602
1,65;0,05949973
1,7;0,06018924
1,75;0,06084909
1,8;0,06148488
1,85;0,06208489
1,9;0,06267344
1,95;0,06324078
2;0,06377745
2,05;0,06429042
2,1;0,0648082
2,15;0,06530799
2,2;0,06577663
2,25;0,06622725
2,3;0,06666951
2,35;0,06709423
2,4;0,06750341
2,45;0,06789547
2,5;0,0682728
2,55;0,06864436
2,6;0,06899621
2,65;0,06933561
2,7;0,0696708
2,75;0,06999244
2,8;0,07028551
2,85;0,07058758
2,9;0,07086194
2,95;0,07111738
3;0,07137469
3,05;0,07161782
3,1;0,07185005
3,15;0,07206757
3,2;0,0722868
3,25;0,07248304
3,3;0,07267274
3,35;0,07285668
3,4;0,07303881
3,45;0,07321184
3,5;0,07337811
3,55;0,07354736
3,6;0,07371249
3,65;0,07387617
3,7;0,07403338
3,75;0,07419274
3,8;0,07435055
3,85;0,07451052
3,9;0,07468005
3,95;0,0748437
4;0,07500648
4,05;0,07517516
4,1;0,07533868
4,15;0,07549539
4,2;0,07565119
4,25;0,07580703
4,3;0,07595482
4,35;0,07609838
4,4;0,07626029
4,45;0,07640608
4,5;0,07655811
4,55;0,07669941
4,6;0,07684616
4,65;0,07699085
4,7;0,07712816
4,75;0,07726522
4,8;0,07739563
4,85;0,07753267
4,9;0,07764102
4,95;0,07776782
5;0,07788362
