Tensao [V];Corrente [A]
-5;-0,0002197106
-4,95;-0,0002040992
-4,9;-0,0001982183
-4,85;-0,0001952177
-4,8;-0,0001911227
-4,75;-0,0001867629
-4,7;-0,0001861513
-4,65;-0,0001828579
-4,6;-0,0001783474
-4,55;-0,0001789001
-4,5;-0,0001742645
-4,45;-0,0001739373
-4,4;-0,0001725633
-4,35;-0,0001675443
-4,3;-0,000169504
-4,25;-0,0001653882
-4,2;-0,0001615531
-4,15;-0,0001611707
-4,1;-0,0001598407
-4,05;-0,000156535
-4;-0,0001556415
-3,95;-0,0001550079
-3,9;-0,0001503294
-3,85;-0,0001488806
-3,8;-0,0001493635
-3,75;-0,0001440441
-3,7;-0,0001422975
-3,65;-0,000144397
-3,6;-0,0001409272
-3,55;-0,0001369364
-3,5;-0,0001376398
-3,45;-0,00013581
-3,4;-0,0001316059
-3,35;-0,0001330152
-3,3;-0,0001306877
-3,25;-0,0001270388
-3,2;-0,0001292684
-3,15;-0,0001245716
-3,1;-0,0001224659
-3,05;-0,0001235763
-3;-0,0001198221
-2,95;-0,0001170765
-2,9;-0,0001174576
-2,85;-0,0001150125
-2,8;-0,0001136201
-2,75;-0,000111708
-2,7;-0,0001088117
-2,65;-0,0001077895
-2,6;-0,0001062451
-2,55;-0,0001021072
-2,5;-0,0001025031
-2,45;-9,938006E-05
-2,4;-9,632686E-05
-2,35;-9,665042E-05
-2,3;-9,269516E-05
-2,25;-9,213014E-05
-2,2;-9,074994E-05
-2,15;-8,655448E-05
-2,1;-8,695403E-05
-2,05;-8,620509E-05
-2;-8,263958E-05
-1,95;-8,339095E-05
-1,9;-8,200716E-05
-1,85;-7,706152E-05
-1,8;-7,763633E-05
-1,75;-7,625257E-05
-1,7;-7,117206E-05
-1,65;-7,070387E-05
-1,6;-7,161578E-05
-1,55;-6,602418E-05
-1,5;-6,702928E-05
-1,45;-6,84621E-05
-1,4;-6,490022E-05
-1,35;-6,256042E-05
-1,3;-6,055766E-05
-1,25;-5,898262E-05
-1,2;-5,761843E-05
-1,15;-5,365704E-05
-1,1;-5,299392E-05
-1,05;-5,122407E-05
-1;-4,9714E-05
-0,95;-4,70273E-05
-0,9;-4,352549E-05
-0,85;-4,351081E-05
-0,8;-3,99318E-05
-0,75;-3,650234E-05
-0,7;-3,715809E-05
-0,65;-3,07759E-05
-0,6;-2,530201E-05
-0,55;-1,95707E-05
-0,5;-1,815401E-06
-0,45;1,846153E-05
-0,4;5,723575E-05
-0,35;0,0001375028
-0,3;0,0002771803
-0,25;0,0005374914
-0,2;0,001001798
-0,15;0,001811858
-0,1;0,003864032
-0,05;0,005402689
0;0,008773408
0,05;0,01129333
0,1;0,01440882
0,15;0,01753033
0,2;0,02057921
0,25;0,02509241
0,3;0,02795482
0,35;0,03079047
0,4;0,03354615
0,45;0,03620593
0,5;0,03877365
0,55;0,04123516
0,6;0,04358153
0,65;0,04584728
0,7;0,04799858
0,75;0,05006269
0,8;0,05202487
0,85;0,05391096
0,9;0,05570044
0,95;0,05740645
1;0,05903621
1,05;0,06059326
1,1;0,06206926
1,15;0,06347759
1,2;0,06481694
1,25;0,06608868
1,3;0,06729185
1,35;0,0684219
1,4;0,06949342
1,45;0,07051101
1,5;0,07146534
1,55;0,07234806
1,6;0,07318616
1,65;0,07398529
1,7;0,07473557
1,75;0,07545496
1,8;0,0761262
1,85;0,07677715
1,9;0,07741036
1,95;0,07801214
2;0,07860407
2,05;0,07917289
2,1;0,07972844
2,15;0,080269
2,2;0,08078376
2,25;0,08130043
2,3;0,08179743
2,35;0,0822753
2,4;0,08274706
2,45;0,08320635
2,5;0,08364996
2,55;0,08408934
2,6;0,08450788
2,65;0,08491218
2,7;0,08531145
2,75;0,08569472
2,8;0,08606111
2,85;0,08641496
2,9;0,08675777
2,95;0,08709073
3;0,08740357
3,05;0,08769164
3,1;0,08797521
3,15;0,08824434
3,2;0,08850108
3,25;0,08874668
3,3;0,08898847
3,35;0,08921796
3,4;0,08944077
3,45;0,08965909
3,5;0,08986332
3,55;0,09006839
3,6;0,09026876
3,65;0,09047263
3,7;0,09067096
3,75;0,09087114
3,8;0,09107467
3,85;0,09128219
3,9;0,09149019
3,95;0,09168984
4;0,09190561
4,05;0,09211127
4,1;0,09232255
4,15;0,09254138
4,2;0,09275155
4,25;0,09296588
4,3;0,09317124
4,35;0,09339796
4,4;0,09360827
4,45;0,09382381
4,5;0,09402635
4,55;0,09423177
4,6;0,09443776
4,65;0,09463439
4,7;0,09484192
4,75;0,09504757
4,8;0,09524302
4,85;0,09543213
4,9;0,09562621
4,95;0,09582462
5;0,09601081
