Tensao [V];Corrente [A]
-5;-0,0001060553
-4,95;-9,464547E-05
-4,9;-8,924023E-05
-4,85;-8,619076E-05
-4,8;-8,374189E-05
-4,75;-8,16251E-05
-4,7;-8,001215E-05
-4,65;-7,856338E-05
-4,6;-7,752527E-05
-4,55;-7,5525E-05
-4,5;-7,500279E-05
-4,45;-7,393035E-05
-4,4;-7,227319E-05
-4,35;-7,077178E-05
-4,3;-6,964541E-05
-4,25;-6,913548E-05
-4,2;-6,76034E-05
-4,15;-6,617426E-05
-4,1;-6,537024E-05
-4,05;-6,469119E-05
-4;-6,343859E-05
-3,95;-6,210263E-05
-3,9;-6,282577E-05
-3,85;-6,141989E-05
-3,8;-5,971864E-05
-3,75;-5,848931E-05
-3,7;-5,83459E-05
-3,65;-5,782258E-05
-3,6;-5,567031E-05
-3,55;-5,444089E-05
-3,5;-5,398248E-05
-3,45;-5,274704E-05
-3,4;-5,06242E-05
-3,35;-4,610632E-05
-3,3;-3,673609E-05
-3,25;-4,317083E-05
-3,2;-4,392709E-05
-3,15;-4,38842E-05
-3,1;-4,292081E-05
-3,05;-4,233494E-05
-3;-4,176133E-05
-2,95;-4,12073E-05
-2,9;-4,10357E-05
-2,85;-3,983213E-05
-2,8;-3,954161E-05
-2,75;-3,805367E-05
-2,7;-3,630706E-05
-2,65;-3,542829E-05
-2,6;-3,447714E-05
-2,55;-3,363265E-05
-2,5;-3,24891E-05
-2,45;-3,212387E-05
-2,4;-3,153797E-05
-2,35;-3,046306E-05
-2,3;-2,89371E-05
-2,25;-2,847503E-05
-2,2;-2,766114E-05
-2,15;-2,590602E-05
-2,1;-2,602736E-05
-2,05;-2,124845E-05
-2;-9,790837E-06
-1,95;5,869722E-06
-1,9;-2,754249E-06
-1,85;-8,284493E-06
-1,8;-1,065494E-05
-1,75;-1,143937E-05
-1,7;-1,22238E-05
-1,65;-1,285135E-05
-1,6;-1,283542E-05
-1,55;-1,234147E-05
-1,5;-1,238682E-05
-1,45;-1,147492E-05
-1,4;-1,065618E-05
-1,35;-1,078119E-05
-1,3;-1,079468E-05
-1,25;-1,048213E-05
-1,2;-9,664601E-06
-1,15;-8,525947E-06
-1,1;-7,273307E-06
-1,05;-5,866235E-06
-1;-4,585407E-06
-0,95;-2,473569E-06
-0,9;-8,323926E-07
-0,85;7,671299E-07
-0,8;2,570134E-06
-0,75;4,483454E-06
-0,7;7,805102E-06
-0,65;1,091838E-05
-0,6;1,45869E-05
-0,55;1,918942E-05
-0,5;2,581554E-05
-0,45;3,634431E-05
-0,4;5,39123E-05
-0,35;8,35669E-05
-0,3;0,0001407397
-0,25;0,0002436422
-0,2;0,0004198882
-0,15;0,0007149256
-0,1;0,001201259
-0,05;0,001947776
0;0,003307514
0,05;0,004017856
0,1;0,005100124
0,15;0,006225762
0,2;0,007344546
0,25;0,008454097
0,3;0,009547952
0,35;0,01061417
0,4;0,01164003
0,45;0,01262776
0,5;0,01358391
0,55;0,01450076
0,6;0,01538236
0,65;0,01623151
0,7;0,01705049
0,75;0,01783973
0,8;0,01860151
0,85;0,01934082
0,9;0,02004856
0,95;0,020724
1;0,02169736
1,05;0,02230452
1,1;0,02288572
1,15;0,02345804
1,2;0,02399321
1,25;0,02450994
1,3;0,02499736
1,35;0,02546382
1,4;0,02589856
1,45;0,02630909
1,5;0,0267081
1,55;0,02709694
1,6;0,02745733
1,65;0,02780205
1,7;0,02813482
1,75;0,02844832
1,8;0,02874699
1,85;0,02902763
1,9;0,02930051
1,95;0,02956069
2;0,02981198
2,05;0,03005121
2,1;0,03028684
2,15;0,03050678
2,2;0,03071469
2,25;0,03091417
2,3;0,03111933
2,35;0,03130389
2,4;0,03149626
2,45;0,03167546
2,5;0,03184687
2,55;0,03201276
2,6;0,03218102
2,65;0,03233654
2,7;0,03249074
2,75;0,03263648
2,8;0,03277775
2,85;0,03291008
2,9;0,03304925
2,95;0,03317553
3;0,03329854
3,05;0,03341782
3,1;0,03352563
3,15;0,03363726
3,2;0,03374884
3,25;0,03384627
3,3;0,03394031
3,35;0,03403477
3,4;0,03412992
3,45;0,03421265
3,5;0,03429783
3,55;0,0343901
3,6;0,03447438
3,65;0,03455724
3,7;0,03463765
3,75;0,0347268
3,8;0,03480991
3,85;0,0348978
3,9;0,03498673
3,95;0,03507311
4;0,03515954
4,05;0,0352434
4,1;0,0353318
4,15;0,03542134
4,2;0,03550912
4,25;0,03559579
4,3;0,03568368
4,35;0,03576904
4,4;0,03586021
4,45;0,03595003
4,5;0,03603602
4,55;0,03612051
4,6;0,03620694
4,65;0,03629547
4,7;0,03637435
4,75;0,03645849
4,8;0,0365411
4,85;0,03662864
4,9;0,0367064
4,95;0,0367879
5;0,03686735
