Tensao [V];Corrente [A]
-5;-9,153899E-05
-4,95;-8,134936E-05
-4,9;-7,507352E-05
-4,85;-7,064126E-05
-4,8;-6,677157E-05
-4,75;-6,550536E-05
-4,7;-6,372435E-05
-4,65;-6,169085E-05
-4,6;-5,988771E-05
-4,55;-5,798787E-05
-4,5;-5,578394E-05
-4,45;-5,381172E-05
-4,4;-5,240091E-05
-4,35;-5,081355E-05
-4,3;-4,959022E-05
-4,25;-4,78068E-05
-4,2;-4,603559E-05
-4,15;-4,491034E-05
-4,1;-4,404126E-05
-4,05;-4,285228E-05
-4;-4,138631E-05
-3,95;-4,032847E-05
-3,9;-3,881346E-05
-3,85;-3,792968E-05
-3,8;-3,645757E-05
-3,75;-3,541444E-05
-3,7;-3,490089E-05
-3,65;-3,389821E-05
-3,6;-3,196277E-05
-3,55;-3,052986E-05
-3,5;-2,934456E-05
-3,45;-2,814701E-05
-3,4;-2,676803E-05
-3,35;-2,639784E-05
-3,3;-2,574209E-05
-3,25;-2,497232E-05
-3,2;-2,393287E-05
-3,15;-2,231243E-05
-3,1;-2,20391E-05
-3,05;-2,081336E-05
-3;-1,933878E-05
-2,95;-1,880679E-05
-2,9;-1,739107E-05
-2,85;-1,672917E-05
-2,8;-1,659924E-05
-2,75;-1,47692E-05
-2,7;-1,453875E-05
-2,65;-1,374203E-05
-2,6;-1,146335E-05
-2,55;-1,112627E-05
-2,5;-1,011381E-05
-2,45;-8,856186E-06
-2,4;-8,207763E-06
-2,35;-6,64494E-06
-2,3;-5,533181E-06
-2,25;-4,861475E-06
-2,2;-3,587922E-06
-2,15;-2,859829E-06
-2,1;-2,675968E-06
-2,05;-1,852265E-06
-2;-6,890298E-07
-1,95;6,960804E-07
-1,9;2,77622E-06
-1,85;2,873057E-06
-1,8;3,519039E-06
-1,75;4,646749E-06
-1,7;4,383211E-06
-1,65;5,094159E-06
-1,6;6,664395E-06
-1,55;7,534716E-06
-1,5;8,01641E-06
-1,45;8,738388E-06
-1,4;9,861204E-06
-1,35;1,110658E-05
-1,3;1,22343E-05
-1,25;1,279448E-05
-1,2;1,434141E-05
-1,15;1,53919E-05
-1,1;1,552918E-05
-1,05;1,641052E-05
-1;1,694005E-05
-0,95;1,802853E-05
-0,9;1,93401E-05
-0,85;1,953012E-05
-0,8;2,022636E-05
-0,75;2,15085E-05
-0,7;2,166173E-05
-0,65;2,282253E-05
-0,6;2,395885E-05
-0,55;2,468816E-05
-0,5;2,599361E-05
-0,45;2,675727E-05
-0,4;2,69534E-05
-0,35;2,809948E-05
-0,3;2,89612E-05
-0,25;2,988298E-05
-0,2;3,063809E-05
-0,15;3,136251E-05
-0,1;3,220583E-05
-0,05;3,292658E-05
0;3,324284E-05
0,05;3,250371E-05
0,1;3,232475E-05
0,15;3,273783E-05
0,2;3,295968E-05
0,25;3,338014E-05
0,3;3,417812E-05
0,35;3,454828E-05
0,4;3,48339E-05
0,45;3,560002E-05
0,5;3,599348E-05
0,55;3,639925E-05
0,6;3,735163E-05
0,65;3,82256E-05
0,7;3,914005E-05
0,75;3,977134E-05
0,8;4,058032E-05
0,85;4,111231E-05
0,9;4,184655E-05
0,95;4,285414E-05
1;4,402228E-05
1,05;4,480802E-05
1,1;4,527259E-05
1,15;4,610608E-05
1,2;4,708919E-05
1,25;4,781974E-05
1,3;4,891561E-05
1,35;5,013891E-05
1,4;5,102151E-05
1,45;5,184271E-05
1,5;5,213451E-05
1,55;5,27682E-05
1,6;5,451864E-05
1,65;5,502607E-05
1,7;5,600913E-05
1,75;5,683042E-05
1,8;5,705719E-05
1,85;5,766396E-05
1,9;5,842635E-05
1,95;5,899756E-05
2;6,050163E-05
2,05;6,115984E-05
2,1;6,077618E-05
2,15;6,130572E-05
2,2;6,192108E-05
2,25;6,325225E-05
2,3;6,428559E-05
2,35;6,499296E-05
2,4;6,642581E-05
2,45;6,728504E-05
2,5;6,748727E-05
2,55;6,855624E-05
2,6;6,962995E-05
2,65;7,037149E-05
2,7;7,145882E-05
2,75;7,192329E-05
2,8;7,261101E-05
2,85;7,365412E-05
2,9;7,39998E-05
2,95;7,47831E-05
3;7,565583E-05
3,05;7,631774E-05
3,1;7,709858E-05
3,15;7,753616E-05
3,2;7,850085E-05
3,25;7,983325E-05
3,3;8,069872E-05
3,35;8,141084E-05
3,4;8,20519E-05
3,45;8,287317E-05
3,5;8,390407E-05
3,55;8,445079E-05
3,6;8,517272E-05
3,65;8,631888E-05
3,7;8,665475E-05
3,75;8,75642E-05
3,8;8,801532E-05
3,85;8,892485E-05
3,9;9,032346E-05
3,95;9,042032E-05
4;9,134574E-05
4,05;9,230432E-05
4,1;9,258132E-05
4,15;9,338545E-05
4,2;9,411971E-05
4,25;9,532216E-05
4,3;9,71118E-05
4,35;9,679797E-05
4,4;9,709952E-05
4,45;9,821012E-05
4,5;9,872864E-05
4,55;9,965655E-05
4,6;0,0001002314
4,65;0,0001005145
4,7;0,0001016239
4,75;0,0001017563
4,8;0,0001021252
4,85;0,0001030851
4,9;0,0001045903
4,95;0,0001053785
5;0,0001056591
