Tensao (V),Erro instrumental (V),Corrente media (A),Desvio padrao (A),Ruido como erro (A),Corrente com ruido descontado (A),Erro propagado (media e ruido) (A)
2.25,0.025,0.69695243,0.00037911901400188643,6.2496082e-05,0.6968899339179999,0.00037912041490221744
2.3,0.025,0.7041238300000001,0.00038192534188997686,6.316612799999999e-05,0.7040606638720002,0.00038192751046152093
2.35,0.025,0.7111321300000001,0.000384057464016345,6.3770932e-05,0.711068359068,0.00038406064957026566
2.4,0.025,0.7179650499999999,0.0003978768800353461,6.451274e-05,0.7179005372599999,0.00039788099701216784
2.45,0.025,0.72462506,0.00039874633317713443,6.5491358e-05,0.724559568642,0.00039874931307792974
2.5,0.025,0.7311234799999998,0.0004034826908031679,6.6104282e-05,0.7310573757179998,0.00040348613837223874
2.55,0.025,0.73744827,0.00040021487020515715,6.6876766e-05,0.737381393234,0.00040021838963978
2.6,0.025,0.74359173,0.00040661825408552847,6.784461800000001e-05,0.743523885382,0.00040662054842411955
2.65,0.025,0.74956271,0.0004086831248725101,6.8788952e-05,0.749493921048,0.00040868525393057627
2.7,0.025,0.75534636,0.0004184279845113293,6.9867372e-05,0.755276492628,0.0004184302288291724
2.75,0.025,0.7609258499999999,0.00041315185868314743,7.032506400000002e-05,0.760855524936,0.00041315417907211466
2.8,0.025,0.76631999,0.00040748584010845,7.0842834e-05,0.7662491471659999,0.0004074880260701415
2.85,0.025,0.77150302,0.00041128213565763374,7.209997800000001e-05,0.7714309200220001,0.0004112896647936586
2.9,0.025,0.7765048699999999,0.0004199766740876946,7.2909224e-05,0.7764319607759999,0.00041998309443694526
2.95,0.025,0.78131645,0.0004195934785268139,7.344392e-05,0.7812430060800001,0.00041959823255364147
3.0,0.025,0.78596456,0.0004073158730573396,7.415485e-05,0.7858904051500001,0.00040732142743349093
3.05,0.025,0.79044619,0.00041809153024985595,7.487929200000001e-05,0.790371310708,0.00041809675164573845
3.1,0.025,0.7947823700000001,0.0004118526814556527,7.5922922e-05,0.7947064470780001,0.00041185642340031085
3.15,0.025,0.79896787,0.00041798252767841736,7.6126142e-05,0.798891743858,0.00041798629524548867
3.2,0.025,0.8030299000000001,0.00041711910103043513,7.641517e-05,0.8029534848300001,0.00041712471186638165
3.25,0.025,0.8069818700000001,0.0004127408039220503,7.7223422e-05,0.8069046465780001,0.0004127470574309817
3.3,0.025,0.8108348300000001,0.0004206710909698643,7.8308746e-05,0.8107565212540001,0.0004206769617491044
3.35,0.025,0.8145930400000001,0.0004192820323680451,7.905500399999999e-05,0.8145139849960001,0.00041928816891643295
3.4,0.025,0.8182757200000002,0.0004185080718722477,7.9742394e-05,0.8181959776060002,0.00041851332405913003
3.45,0.025,0.8219114299999999,0.00042469869855645947,8.070168200000001e-05,0.8218307283179999,0.00042470266457737745
3.5,0.025,0.82549612,0.0004236378584488432,8.170755e-05,0.82541441245,0.0004236416502366617
3.55,0.025,0.82903113,0.00042830156574805075,8.2376588e-05,0.8289487534119999,0.00042830595755862395
3.6,0.025,0.8325441699999999,0.0004320797458545986,8.3139252e-05,0.8324610307479999,0.000432084175431606
3.65,0.025,0.8360353899999999,0.0004231324705888953,8.365775000000001e-05,0.83595173225,0.0004231376904402414
3.7,0.025,0.83953145,0.000431155930158812,8.441628600000001e-05,0.839447033714,0.0004311599500834992
3.75,0.025,0.8429980699999998,0.0004407972248601668,8.5224282e-05,0.8429128457179998,0.00044080169338885555
3.8,0.025,0.84645764,0.00042646893386922554,8.5745234e-05,0.846371894766,0.00042647268038134925
3.85,0.025,0.8499171200000001,0.00042972787461627266,8.6568954e-05,0.849830551046,0.0004297313641896587
3.9,0.025,0.8533678199999999,0.0004320757104438517,8.7440228e-05,0.8532803797719999,0.00043208030742081715
3.95,0.025,0.8568040199999999,0.00043456978674956284,8.8032046e-05,0.8567159879539998,0.00043457357481996317
4.0,0.025,0.8602339999999999,0.0004394099680253085,8.879201e-05,0.8601452079899999,0.0004394149788826323
4.05,0.025,0.8636576300000002,0.000433752607549009,8.947278800000001e-05,0.8635681572120002,0.0004337569177773718
4.1,0.025,0.8670795800000001,0.00043954569930530226,9.0137904e-05,0.866989442096,0.00043954949674934225
4.15,0.025,0.87047662,0.0004470743905287607,9.105989e-05,0.87038556011,0.0004470786300354583
4.2,0.025,0.8738616799999999,0.00043869956766181444,9.1896632e-05,0.8737697833679998,0.00043870484682476737
4.25,0.025,0.87724732,0.00043816907137667917,9.253649200000001e-05,0.877154783508,0.00043817617428182793
4.3,0.025,0.88060663,0.0004486961309047466,9.3477618e-05,0.8805131523819999,0.00044870478402645245
4.35,0.025,0.8839453200000001,0.0004395103684783775,9.4230252e-05,0.8838510897480002,0.000439516132115367
4.4,0.025,0.8872638399999999,0.0004444446552221684,9.4911008e-05,0.887168928992,0.0004444490918023949
4.45,0.025,0.89055534,0.0004403142594909912,9.543738e-05,0.8904599026200001,0.00044031933641668964
4.5,0.025,0.8938255700000001,0.00044853467858002583,9.5844108e-05,0.8937297258920001,0.0004485396777628576
4.55,0.025,0.8970438399999999,0.00044568561216275416,9.681271999999999e-05,0.89694702728,0.0004456917960308459
4.6,0.025,0.9002321599999998,0.00044900817661449254,9.797226399999999e-05,0.9001341877359998,0.00044901727381079333
4.65,0.025,0.9033826899999999,0.0004483343257733883,9.8886458e-05,0.9032838035419999,0.0004483440327131493
4.7,0.025,0.9064874700000001,0.00044433494385804,9.917326e-05,0.9063882967400001,0.00044434143186708935
4.75,0.025,0.90956086,0.0004489249830923311,9.9799132e-05,0.909461060868,0.00044893020606263825
4.8,0.025,0.9125780499999999,0.0004559745978548324,0.000100508612,0.912477541388,0.0004559796055550652
4.85,0.025,0.9155521,0.0004480330865758458,0.000101233306,0.915450866694,0.0004480369956338282
4.9,0.025,0.91847167,0.0004435298613271563,0.00010186505399999999,0.918369804946,0.0004435347549196428
4.95,0.025,0.9213440600000002,0.00045346673821425977,0.00010280986600000001,0.9212412501340003,0.0004534723474445666
5.0,0.025,0.9241583199999999,0.00045919279127131104,0.00010348401999999999,0.9240548359799998,0.0004591976858161905
