Tensao (V),Erro instrumental (V),Corrente media (A),Desvio padrao (A),Ruido como erro (A),Corrente com ruido descontado (A),Erro propagado (media e ruido) (A)
-5.0,0.025,-0.00033733759,2.1319091274411013e-06,-8.9426832e-05,-0.000247910758,2.826078924912871e-06
-4.95,0.025,-0.00032016855,1.553557577697789e-06,-7.9908938e-05,-0.00024025961199999999,2.1912213484703487e-06
-4.9,0.025,-0.00031304023999999996,1.1212504103306584e-06,-7.386651399999999e-05,-0.00023917372599999997,1.7301621604626156e-06
-4.85,0.025,-0.00030966785000000003,1.2522536113831795e-06,-6.9607798e-05,-0.00024006005200000004,1.7363443545109974e-06
-4.8,0.025,-0.00030711377000000004,1.029868195504214e-06,-6.6695672e-05,-0.00024041809800000004,1.3849199463258184e-06
-4.75,0.025,-0.00030460458000000005,1.0574440755372767e-06,-6.442439e-05,-0.00024018019000000005,1.4524225792409325e-06
-4.7,0.025,-0.00030298501,1.889579959467765e-06,-6.2209244e-05,-0.00024077576599999999,2.2159945110383733e-06
-4.65,0.025,-0.00030162827,1.0370713701466175e-06,-6.0062976e-05,-0.00024156529400000003,1.6167403127304605e-06
-4.6,0.025,-0.00030067272000000003,1.0768528866821023e-06,-5.8029204e-05,-0.00024264351600000004,1.6581099941606935e-06
-4.55,0.025,-0.00029941194,1.3103750533509247e-06,-5.6552449999999994e-05,-0.00024285949000000002,1.7035473019245568e-06
-4.5,0.025,-0.00029794545,1.6468223855183842e-06,-5.477290800000001e-05,-0.00024317254200000003,1.877693585243466e-06
-4.45,0.025,-0.00029726036,1.1939490908558653e-06,-5.298627e-05,-0.00024427409,1.4906718325659568e-06
-4.4,0.025,-0.00029663735999999996,9.300870188679614e-07,-5.176275000000001e-05,-0.00024487460999999996,1.2786662385926567e-06
-4.35,0.025,-0.00029566958,1.3046712244853046e-06,-5.0586266e-05,-0.000245083314,1.4799592110190006e-06
-4.3,0.025,-0.00029428475,1.1960514734835795e-06,-4.9071492000000004e-05,-0.000245213258,1.3604006507247192e-06
-4.25,0.025,-0.00029349798,1.0833086302824457e-06,-4.762464e-05,-0.00024587334,1.2365512798482841e-06
-4.2,0.025,-0.00029272958999999996,1.3419624431323614e-06,-4.6141238e-05,-0.00024658835199999995,1.4208846590936852e-06
-4.15,0.025,-0.00029151413,1.3359461499875907e-06,-4.4983384e-05,-0.000246530746,1.4157864226276033e-06
-4.1,0.025,-0.00029072819,1.016935314724253e-06,-4.3714994e-05,-0.000247013196,1.17968450980053e-06
-4.05,0.025,-0.00029024249,6.186964404653109e-07,-4.2077651999999994e-05,-0.000248164838,9.136440437142073e-07
-4.0,0.025,-0.00028995236,9.282222018460988e-07,-4.095267200000001e-05,-0.000248999688,1.276045623996267e-06
-3.95,0.025,-0.00028865617000000006,1.626345348763423e-06,-3.9411906000000004e-05,-0.00024924426400000006,2.295659081282415e-06
-3.9,0.025,-0.000287896,1.258115133399517e-06,-3.8099146e-05,-0.000249796854,1.7333265913032342e-06
-3.85,0.025,-0.00028750407000000005,1.018773513211956e-06,-3.7084714000000006e-05,-0.00025041935600000003,1.3611927641235218e-06
-3.8,0.025,-0.00028651728000000004,1.4178043461634514e-06,-3.5840584e-05,-0.00025067669600000006,1.778438973237478e-06
-3.75,0.025,-0.00028579281,1.4235829464574331e-06,-3.5070086e-05,-0.000250722724,1.7977701472169425e-06
-3.7,0.025,-0.0002849743,1.5809975845086563e-06,-3.414957e-05,-0.00025082473,1.993162723066585e-06
-3.65,0.025,-0.00028386323,2.0380970313014996e-06,-3.2837532e-05,-0.00025102569799999997,2.4143510647625355e-06
-3.6,0.025,-0.00028332823,1.5752672161678915e-06,-3.1950826000000004e-05,-0.000251377404,2.3129011761667066e-06
-3.55,0.025,-0.00028251166999999997,1.5164386781388703e-06,-3.066355e-05,-0.00025184812,1.9270194828946503e-06
-3.5,0.025,-0.00028182476,1.5547274689368223e-06,-2.8349099999999996e-05,-0.00025347566000000004,2.4073536735628813e-06
-3.45,0.025,-0.00028118226000000004,1.5686464640999684e-06,-2.7236868e-05,-0.00025394539200000006,2.1762503501098707e-06
-3.4,0.025,-0.0002803116,1.6295847746520488e-06,-2.6295250000000002e-05,-0.00025401635,1.9018527386545386e-06
-3.35,0.025,-0.00027992903000000004,1.2769371254424948e-06,-2.6019459999999998e-05,-0.00025390957,1.9900013197441204e-06
-3.3,0.025,-0.00027899820000000004,1.2103846652109214e-06,-2.5398258e-05,-0.00025359994200000005,1.5918181064580703e-06
-3.25,0.025,-0.00027815173999999994,8.23762073524746e-07,-2.4392902e-05,-0.00025375883799999994,1.1830869819661567e-06
-3.2,0.025,-0.00027753597,9.467083019599994e-07,-2.3541990000000002e-05,-0.00025399398,1.7333183736261452e-06
-3.15,0.025,-0.00027644803000000004,1.7040521262567045e-06,-2.2252028000000003e-05,-0.00025419600200000004,2.176817756053546e-06
-3.1,0.025,-0.00027554614,1.2243841038570312e-06,-2.1345468e-05,-0.00025420067199999997,1.4983350252022361e-06
-3.05,0.025,-0.00027489383000000006,1.0546937934248466e-06,-2.0247935999999998e-05,-0.00025464589400000007,1.1830251480712036e-06
-3.0,0.025,-0.0002739338,7.210337779112052e-07,-1.9073924e-05,-0.00025485987600000004,9.66799108666793e-07
-2.95,0.025,-0.00027364311999999996,1.1954387170500331e-06,-1.8209516e-05,-0.000255433604,1.4416738836686433e-06
-2.9,0.025,-0.00027318892999999997,9.6390757169854e-07,-1.7116656e-05,-0.000256072274,1.217514525337491e-06
-2.85,0.025,-0.00027182632,1.0963888825493361e-06,-1.6047326e-05,-0.000255778994,1.2721924172890601e-06
-2.8,0.025,-0.00027101598,6.782792325682182e-07,-1.5102272e-05,-0.00025591370799999996,1.1764321765844946e-06
-2.75,0.025,-0.00027066642000000003,7.265499872685968e-07,-1.4137372e-05,-0.00025652904800000005,9.742422576905595e-07
-2.7,0.025,-0.00026960869,1.165185155958778e-06,-1.3569606e-05,-0.000256039084,1.322741135330977e-06
-2.65,0.025,-0.00026859141000000003,7.203706244396345e-07,-1.2611078e-05,-0.00025598033200000003,1.0199355038067598e-06
-2.6,0.025,-0.00026779647,8.608985977841119e-07,-1.1344885999999999e-05,-0.00025645158400000004,1.0270988361869805e-06
-2.55,0.025,-0.00026680302999999996,6.048934305589138e-07,-1.05417804e-05,-0.0002562612496,9.049071588335079e-07
-2.5,0.025,-0.00026575842,1.0781556471843765e-06,-9.6092386e-06,-0.0002561491814,1.254832520983323e-06
-2.45,0.025,-0.00026422359,9.496144755168362e-07,-8.510482e-06,-0.00025571310799999997,1.0928087100346595e-06
-2.4,0.025,-0.00026307682,7.891995703101909e-07,-7.7725826e-06,-0.0002553042374,9.503324249180336e-07
-2.35,0.025,-0.00026136526,7.738715945742442e-07,-6.599795399999999e-06,-0.00025476546459999997,1.030673548706225e-06
-2.3,0.025,-0.00025869754,1.189208228846227e-06,-5.3387528e-06,-0.00025335878720000003,1.2644773944749982e-06
