Tensao (V),Erro instrumental (V),Corrente media (A),Desvio padrao (A),Ruido como erro (A),Corrente com ruido descontado (A),Erro propagado (media e ruido) (A)
-5.0,0.025,-0.00039620504999999997,1.6432510163629276e-06,-8.9426832e-05,-0.00030677821799999995,2.4782976949809327e-06
-4.95,0.025,-0.00037934047000000006,1.2704592757039588e-06,-7.9908938e-05,-0.00029943153200000006,2.0004940944657196e-06
-4.9,0.025,-0.00037284973000000003,8.064989647303369e-07,-7.386651399999999e-05,-0.00029898321600000007,1.5448945591661268e-06
-4.85,0.025,-0.00036975005,1.0065974868613309e-06,-6.9607798e-05,-0.00030014225199999996,1.5684358803519973e-06
-4.8,0.025,-0.0003674111,9.733310650658494e-07,-6.6695672e-05,-0.000300715428,1.3434091408957372e-06
-4.75,0.025,-0.00036593844,1.3209154310552923e-06,-6.442439e-05,-0.00030151405,1.654134502330444e-06
-4.7,0.025,-0.00036412642,1.0490702209311012e-06,-6.2209244e-05,-0.000301917176,1.5622636071337093e-06
-4.65,0.025,-0.00036258427999999996,9.33436729748955e-07,-6.0062976e-05,-0.00030252130399999996,1.5523003383605983e-06
-4.6,0.025,-0.00036162803,1.096238561881287e-06,-5.8029204e-05,-0.000303598826,1.6707649738175476e-06
-4.55,0.025,-0.000360548,1.2551955456333377e-06,-5.6552449999999994e-05,-0.00030399554999999996,1.6614772003334173e-06
-4.5,0.025,-0.00035908071,1.393477352564833e-06,-5.477290800000001e-05,-0.00030430780199999997,1.6599663739760198e-06
-4.45,0.025,-0.00035836514,1.5071428128157683e-06,-5.298627e-05,-0.00030537887,1.751590003132076e-06
-4.4,0.025,-0.00035781034,1.4002946136041774e-06,-5.176275000000001e-05,-0.00030604759,1.652498257771812e-06
-4.35,0.025,-0.00035706223,1.3333669596176424e-06,-5.0586266e-05,-0.000306475964,1.505317146411345e-06
-4.3,0.025,-0.00035590828,1.2716344144446543e-06,-4.9071492000000004e-05,-0.000306836788,1.427306865137976e-06
-4.25,0.025,-0.0003549400000000001,1.803738608187646e-06,-4.762464e-05,-0.0003073153600000001,1.8997300981762404e-06
-4.2,0.025,-0.00035422263000000004,2.4788024626823263e-06,-4.6141238e-05,-0.00030808139200000004,2.522401963341681e-06
-4.15,0.025,-0.00035360428000000006,1.4552257707998536e-06,-4.4983384e-05,-0.00030862089600000006,1.52884960765604e-06
-4.1,0.025,-0.00035316036,1.5324600275374205e-06,-4.3714994e-05,-0.000309445366,1.6449716849629944e-06
-4.05,0.025,-0.00035145352,2.347794023617347e-06,-4.2077651999999994e-05,-0.00030937586799999997,2.4421500630598716e-06
-4.0,0.025,-0.00035063996999999995,2.2509551493878233e-06,-4.095267200000001e-05,-0.00030968729799999995,2.415262938703685e-06
-3.95,0.025,-0.00035090358,1.6712410138044706e-06,-3.9411906000000004e-05,-0.000311491674,2.327680809357717e-06
-3.9,0.025,-0.00034982911999999997,1.5062501236883327e-06,-3.8099146e-05,-0.00031172997399999997,1.921030145089119e-06
-3.85,0.025,-0.00034870779999999997,1.4484214472621247e-06,-3.7084714000000006e-05,-0.00031162308599999995,1.7067134963926749e-06
-3.8,0.025,-0.00034817573000000006,2.603351112636686e-06,-3.5840584e-05,-0.0003123351460000001,2.8160456376267545e-06
-3.75,0.025,-0.00034739555,2.1963314834059185e-06,-3.5070086e-05,-0.000312325464,2.4554553715716444e-06
-3.7,0.025,-0.00034651633000000004,1.558409657346591e-06,-3.414957e-05,-0.00031236676,1.9752936334912635e-06
-3.65,0.025,-0.00034562994,1.026753078830974e-06,-3.2837532e-05,-0.000312792408,1.652111812138902e-06
-3.6,0.025,-0.00034518069,1.386624382728716e-06,-3.1950826000000004e-05,-0.000313229864,2.1887832755112578e-06
-3.55,0.025,-0.00034466280000000003,1.0992576879169247e-06,-3.066355e-05,-0.00031399925,1.619316302438923e-06
-3.5,0.025,-0.00034422683000000004,1.8906341352690215e-06,-2.8349099999999996e-05,-0.00031587773000000006,2.6367919220891214e-06
-3.45,0.025,-0.00034329267,1.179391455181674e-06,-2.7236868e-05,-0.00031605580200000003,1.9147788544830832e-06
-3.4,0.025,-0.00034244610000000003,1.2663424497346723e-06,-2.6295250000000002e-05,-0.00031615085000000003,1.6015993574393104e-06
-3.35,0.025,-0.00034160880999999993,1.1226659248315015e-06,-2.6019459999999998e-05,-0.0003155893499999999,1.8947072620929518e-06
-3.3,0.025,-0.00034075579000000003,9.69333752235133e-07,-2.5398258e-05,-0.00031535753200000004,1.4172020919728576e-06
-3.25,0.025,-0.00033984833,8.242799686864753e-07,-2.4392902e-05,-0.000315455428,1.1834476413841793e-06
-3.2,0.025,-0.00033907283999999995,1.354374159036819e-06,-2.3541990000000002e-05,-0.0003155308499999999,1.9855642366885768e-06
-3.15,0.025,-0.00033824074999999994,1.5427847097231497e-06,-2.2252028000000003e-05,-0.00031598872199999995,2.053028629762757e-06
-3.1,0.025,-0.00033739201,1.3654227049607163e-06,-2.1345468e-05,-0.000316046542,1.6156331815087977e-06
-3.05,0.025,-0.00033647633000000003,9.227984335704101e-07,-2.0247935999999998e-05,-0.00031622839400000005,1.0671112650890734e-06
-3.0,0.025,-0.00033621752,2.086178703222187e-06,-1.9073924e-05,-0.00031714359600000004,2.1833351527898336e-06
-2.95,0.025,-0.00033548751000000006,1.5717776754363259e-06,-1.8209516e-05,-0.00031727799400000007,1.7663054440356626e-06
-2.9,0.025,-0.00033419216,1.3396355451307507e-06,-1.7116656e-05,-0.000317075504,1.5322686469440545e-06
-2.85,0.025,-0.00033303447000000003,9.911970810310317e-07,-1.6047326e-05,-0.00031698714400000004,1.18274114592942e-06
-2.8,0.025,-0.00033177471,2.587850836955899e-06,-1.5102272e-05,-0.000316672438,2.760598106045744e-06
-2.75,0.025,-0.00033166123999999993,1.8103292949074256e-06,-1.4137372e-05,-0.00031752386799999995,1.9231654241562314e-06
-2.7,0.025,-0.00033052231,1.6311413546280262e-06,-1.3569606e-05,-0.00031695270399999996,1.747171938364325e-06
-2.65,0.025,-0.00032979046,1.251892928683951e-06,-1.2611078e-05,-0.000317179382,1.4451887420883404e-06
-2.6,0.025,-0.00032865652,1.3110085140837173e-06,-1.1344885999999999e-05,-0.00031731163400000004,1.4256678952792603e-06
-2.55,0.025,-0.00032706278999999997,1.2441555944584415e-06,-1.05417804e-05,-0.0003165210096,1.4145260856544986e-06
-2.5,0.025,-0.00032584768,1.2061719389134495e-06,-9.6092386e-06,-0.0003162384414,1.366395185290123e-06
-2.45,0.025,-0.00032411677,1.7888564982195326e-06,-8.510482e-06,-0.000315606288,1.8688153455702225e-06
-2.4,0.025,-0.00032249392,1.5096846740664468e-06,-7.7725826e-06,-0.0003147213374,1.5998261065453062e-06
-2.35,0.025,-0.00032056148999999996,1.4984540926123375e-06,-6.599795399999999e-06,-0.00031396169459999994,1.6458357715095585e-06
-2.3,0.025,-0.00031823815000000004,1.3632107575296024e-06,-5.3387528e-06,-0.00031289939720000005,1.4293461578732887e-06
-2.25,0.025,-0.00031526711,1.7333859488488596e-06,-4.469702399999999e-06,-0.0003107974076,1.814813718299336e-06
-2.2,0.025,-0.00031130185,1.577577248152647e-06,-3.5832458000000004e-06,-0.0003077186042,1.598093493576824e-06
-2.15,0.025,-0.00030745629,1.6270000836235768e-06,-2.7879864e-06,-0.0003046683036,1.6863214613287486e-06
-2.1,0.025,-0.00030286799,1.6432549761237794e-06,-2.0049840000000003e-06,-0.00030086300600000004,1.7248383108596188e-06
-2.05,0.025,-0.00029701525,2.555156077968189e-06,-1.1391184440000002e-06,-0.000295876131556,2.654542348014922e-06
-2.0,0.025,-0.00029180817000000003,2.614931603120813e-06,-1.4129259999999987e-08,-0.00029179404074000003,2.675283575431719e-06
-1.95,0.025,-0.00028665005,2.373913086141856e-06,7.91440608e-07,-0.000287441490608,2.4410475470700943e-06
-1.9,0.025,-0.00028098159999999996,2.2489628508369127e-06,1.4808180999999999e-06,-0.00028246241809999997,2.628173308095909e-06
-1.85,0.025,-0.00027448697000000003,2.5720295453849875e-06,2.9218276e-06,-0.00027740879760000003,2.7021620982982506e-06
-1.8,0.025,-0.00026852662,2.5804102089052174e-06,3.8901818e-06,-0.0002724168018,2.8698792697956772e-06
-1.75,0.025,-0.00026158522000000004,2.145800451942245e-06,4.3682306e-06,-0.00026595345060000005,2.201183052584869e-06
-1.7,0.025,-0.00025403499000000004,1.714606036026287e-06,4.4991448000000006e-06,-0.00025853413480000004,1.8019497004181267e-06
-1.65,0.025,-0.00024674767,1.9699103713677546e-06,5.136054000000001e-06,-0.000251883724,2.069917844058731e-06
-1.6,0.025,-0.00023933027999999997,1.819397583328678e-06,6.796484399999999e-06,-0.00024612676439999994,1.9904319512605884e-06
-1.55,0.025,-0.00023126497000000001,1.9609463769936254e-06,7.3544568e-06,-0.00023861942680000002,1.995403886531778e-06
-1.5,0.025,-0.00022204043000000003,2.2615815911535102e-06,7.9053086e-06,-0.00022994573860000002,2.392008199004916e-06
-1.45,0.025,-0.00021119619000000003,2.0726939584618997e-06,9.332838999999998e-06,-0.00022052902900000004,2.2838210273814056e-06
-1.4,0.025,-0.00019897818000000003,2.1492534842487907e-06,1.0878773399999999e-05,-0.00020985695340000003,3.126881522525656e-06
-1.35,0.025,-0.0001842665,1.5988923471509168e-06,1.135977e-05,-0.00019562627,1.944604401318625e-06
-1.3,0.025,-0.00016419300000000003,1.8943361053413913e-06,1.1809133999999998e-05,-0.00017600213400000003,1.938349597835744e-06
-1.25,0.025,-0.00013685,1.646710928554921e-06,1.2151371999999999e-05,-0.00014900137199999998,1.9747971692283265e-06
-1.2,0.025,-9.945984000000002e-05,1.8903799800275321e-06,1.3424699999999999e-05,-0.00011288454000000001,2.135248525157878e-06
-1.15,0.025,-5.0075398000000006e-05,2.070635581403288e-06,1.4068962000000001e-05,-6.414436000000001e-05,2.5887477410986443e-06
-1.1,0.025,1.5226441000000001e-05,1.6024952114918922e-06,1.5058888000000001e-05,1.6755299999999965e-07,1.7663068731747734e-06
-1.05,0.025,0.00010324731999999999,1.4068352709381272e-06,1.6683766e-05,8.656355399999999e-05,1.871792503533859e-06
-1.0,0.025,0.00022036956,1.4306199442510553e-06,1.7925718e-05,0.000202443842,2.6882497148161104e-06
-0.95,0.025,0.00038004362,1.682342397307331e-06,1.8516536e-05,0.000361527084,2.050413225159206e-06
-0.9,0.025,0.0006075764100000002,2.0326574616879125e-06,1.8783502000000003e-05,0.0005887929080000001,2.241018386007921e-06
-0.85,0.025,0.00094860012,2.2276787888342982e-06,1.8880354e-05,0.000929719766,2.9528556200993376e-06
-0.8,0.025,0.0014795025000000001,3.158465845944799e-06,1.9536872e-05,0.001459965628,3.5506741346073698e-06
-0.75,0.025,0.0027050286999999998,1.8931563321313135e-05,2.0455212e-05,0.0026845734879999998,1.896439754222788e-05
-0.7,0.025,0.003736809,7.475175880502394e-06,2.1417428e-05,0.0037153915719999996,7.525719750911851e-06
-0.65,0.025,0.0058787443000000005,9.494383779079509e-06,2.2762591999999996e-05,0.005855981708,9.648173903046011e-06
-0.6,0.025,0.0092188115,1.3228085628271668e-05,2.3352684e-05,0.009195458816,1.3262240365719415e-05
-0.55,0.025,0.014169554999999997,1.870433119776154e-05,2.3694182e-05,0.014145860817999997,1.872941539771932e-05
-0.5,0.025,0.025223848,3.3465834252596196e-05,2.4603453999999997e-05,0.025199244546,3.348178937039538e-05
-0.45,0.025,0.03699986499999999,4.6799968482894776e-05,2.5547054e-05,0.03697431794599999,4.680630206566819e-05
-0.4,0.025,0.052543695,6.266756475420295e-05,2.6360713999999998e-05,0.052517334286,6.267201106208096e-05
-0.35,0.025,0.07201563600000001,8.16548184874732e-05,2.7266552e-05,0.07198836944800001,8.16577695276862e-05
-0.3,0.025,0.094896419,0.00010148309661657446,2.8268489999999998e-05,0.09486815051,0.00010148395517516469
-0.25,0.025,0.1201873,0.00012534007074089805,2.9510202000000003e-05,0.120157789798,0.00012534236021473344
-0.2,0.025,0.14749845,0.00014330616215331223,3.0085094e-05,0.14746836490600002,0.00014330680601401839
-0.15,0.025,0.17662671000000002,0.00016832055694088313,3.0771268e-05,0.17659593873200002,0.00016832117540102284
-0.1,0.025,0.20732609000000002,0.000190674973303908,3.1884022e-05,0.20729420597800002,0.00019067508444702892
-0.05,0.025,0.2391892,0.0002107197717876128,3.3515506e-05,0.239155684494,0.00021072959058154422
0.0,0.025,0.27220995000000003,0.00023508175528242294,3.3646916e-05,0.27217630308400004,0.0002350877818367261
0.05,0.025,0.30562585,0.00025772954924795717,3.221989e-05,0.30559363010999996,0.00025773170293481347
0.1,0.025,0.33982552,0.00028410935218679844,3.1625634e-05,0.339793894366,0.0002841102295429996
0.15,0.025,0.37456032,0.0003098167587462038,3.1684718e-05,0.374528635282,0.00030981735390244407
0.2,0.025,0.40985486,0.00033620754238351103,3.130619e-05,0.40982355380999996,0.0003362123144683323
0.25,0.025,0.44582897,0.0003649402205232345,3.1617785999999996e-05,0.44579735221399996,0.0003649464140507802
0.3,0.025,0.48257483,0.00039311349237705433,3.3233604000000004e-05,0.482541596396,0.0003931146393673053
0.35,0.025,0.52013815,0.0004174457895610314,3.3847948e-05,0.520104302052,0.00041744710529870567
0.4,0.025,0.55847607,0.0004467027026508409,3.3974690000000005e-05,0.55844209531,0.00044670307565279296
0.45,0.025,0.59755134,0.0004680348116207767,3.432895e-05,0.59751701105,0.00046803605290634236
0.5,0.025,0.6372859,0.0005057365387893737,3.4812382e-05,0.637251087618,0.00050573797425386
0.55,0.025,0.6776607499999999,0.0005413110735365779,3.5734409999999995e-05,0.6776250155899999,0.0005413123150258212
0.6,0.025,0.7187263500000001,0.0005708288423181069,3.6202898e-05,0.7186901471020001,0.0005708319664702821
0.65,0.025,0.76042849,0.0006043920424691229,3.6896430000000003e-05,0.76039159357,0.0006043958378031335
0.7,0.025,0.8027623799999999,0.000635261658776211,3.79452e-05,0.8027244347999999,0.0006352639137588185
0.75,0.025,0.84563744,0.0006754225989046336,3.9042264e-05,0.845598397736,0.0006754231224802482
0.8,0.025,0.8888980500000002,0.0007136191861054458,3.9845128e-05,0.8888582048720002,0.0007136198826129905
0.85,0.025,0.93243089,0.0007405226014256753,3.9730901999999995e-05,0.932391159098,0.0007405282790520221
0.9,0.025,0.9760099099999999,0.0007809778122470718,4.030235999999999e-05,0.97596960764,0.0007809853503991602
0.95,0.025,1.0195355000000001,0.0008185874350910095,4.1582556000000004e-05,1.019493917444,0.0008185920027207219
1.0,0.025,1.0628796,0.0008506013820298536,4.2773754e-05,1.062836826246,0.0008506040316448952
1.05,0.025,1.1058225999999998,0.0008891603030075025,4.3521217999999995e-05,1.1057790787819997,0.0008891619981725823
1.1,0.025,1.148179,0.0009238453454026532,4.3984563999999994e-05,1.1481350154360002,0.0009238465136798445
1.15,0.025,1.1897803,0.0009747994722562852,4.490192e-05,1.18973539808,0.0009748002701456498
1.2,0.025,1.2304772000000002,0.0010155409943035918,4.58509e-05,1.2304313491,0.0010155424227504513
1.25,0.025,1.2702136000000002,0.001045318260945762,4.637479e-05,1.2701672252100003,0.0010453189980898
1.3,0.025,1.3089231,0.0010752452381769517,4.6926893999999996e-05,1.308876173106,0.0010752460443555522
1.35,0.025,1.3466090999999998,0.0011119534812412003,4.7473593999999996e-05,1.3465616264059999,0.0011119547666458359
1.4,0.025,1.3832299999999997,0.0011504894610556027,4.8180372e-05,1.3831818196279997,0.0011504919116793243
1.45,0.025,1.4187644,0.001179661834783357,4.9622833999999995e-05,1.418714777166,0.001179662601630734
1.5,0.025,1.4531943000000003,0.0012093261714231423,5.0816510000000005e-05,1.4531434834900003,0.0012093264112119887
1.55,0.025,1.4864728,0.0012563139027417583,5.193246e-05,1.4864208675400001,0.0012563143303904363
1.6,0.025,1.5186057,0.0012844506867399088,5.3098626000000005e-05,1.518552601374,0.0012844516142526835
1.65,0.025,1.5497446,0.0013072636561408083,5.3736254e-05,1.5496908637459998,0.0013072642799654259
1.7,0.025,1.5800687,0.0013208763967743299,5.4323176e-05,1.580014376824,0.0013208770076965771
1.75,0.025,1.6096504,0.001349362911401802,5.5006158e-05,1.609595393842,0.0013493634282894461
1.8,0.025,1.6385041,0.0013732750351703909,5.5413384e-05,1.638448686616,0.0013732754388184843
1.85,0.025,1.6666598000000001,0.0013942892095974674,5.5961050000000005e-05,1.6666038389500002,0.0013942897620850508
1.9,0.025,1.6940936999999998,0.0014069931730072275,5.6776906000000005e-05,1.6940369230939998,0.0014069945850356147
1.95,0.025,1.7208348999999998,0.0014384468823468496,5.771484e-05,1.7207771851599998,0.0014384481693723453
2.0,0.025,1.7468556,0.0014707137496240883,5.8783983999999994e-05,1.746796816016,0.0014707144748479651
2.05,0.025,1.7721904,0.001488946846301453,5.9344184e-05,1.772131055816,0.001488947518276651
2.1,0.025,1.7968718,0.001505402330866341,5.9815089999999995e-05,1.79681198491,0.0015054028502711914
2.15,0.025,1.8208955000000002,0.0015194105765065995,6.0173506000000006e-05,1.8208353264940003,0.0015194111489451765
2.2,0.025,1.8442388000000005,0.0015510197219177095,6.1212238e-05,1.8441775877620006,0.0015510201347363225
2.25,0.025,1.8669348,0.0015667601248719745,6.2496082e-05,1.866872303918,0.0015667604638574181
2.3,0.025,1.8889751000000001,0.0015878444123331753,6.316612799999999e-05,1.8889119338720002,0.001587844933942621
2.35,0.025,1.9104037999999999,0.0016058242466444363,6.3770932e-05,1.910340029068,0.0016058250085214266
2.4,0.025,1.9312559,0.0016067196706333095,6.451274e-05,1.93119138726,0.0016067206901377556
2.45,0.025,1.9515362,0.0016423251674243839,6.5491358e-05,1.951470708642,0.001642325890928302
2.5,0.025,1.9712802,0.0016705741394968075,6.6104282e-05,1.971214095718,0.001670574972168647
2.55,0.025,1.9904876000000002,0.001676641828841856,6.6876766e-05,1.9904207232340003,0.0016766426689353612
2.6,0.025,2.0091392,0.0016853056959758817,6.784461800000001e-05,2.009071355382,0.0016853062495386171
