Tensao [V];Corrente [A]
-5;-0,0004730028
-4,95;-0,0004572205
-4,9;-0,0004508737
-4,85;-0,0004467198
-4,8;-0,0004452429
-4,75;-0,0004435564
-4,7;-0,0004414159
-4,65;-0,0004406832
-4,6;-0,0004395606
-4,55;-0,0004391045
-4,5;-0,0004381363
-4,45;-0,0004364361
-4,4;-0,0004353982
-4,35;-0,0004341799
-4,3;-0,0004331414
-4,25;-0,0004326809
-4,2;-0,0004311794
-4,15;-0,0004313607
-4,1;-0,0004301474
-4,05;-0,0004293898
-4;-0,0004288603
-3,95;-0,0004284117
-3,9;-0,0004286655
-3,85;-0,0004268527
-3,8;-0,0004252199
-3,75;-0,0004245302
-3,7;-0,0004244383
-3,65;-0,0004228791
-3,6;-0,0004220261
-3,55;-0,0004217024
-3,5;-0,0004211788
-3,45;-0,0004196052
-3,4;-0,0004189088
-3,35;-0,0004190817
-3,3;-0,0004188588
-3,25;-0,0004172423
-3,2;-0,0004164332
-3,15;-0,0004154123
-3,1;-0,0004151609
-3,05;-0,000414359
-3;-0,0004120903
-2,95;-0,0004113966
-2,9;-0,0004100497
-2,85;-0,0004094835
-2,8;-0,0004077185
-2,75;-0,0004049912
-2,7;-0,0004058995
-2,65;-0,0004058307
-2,6;-0,0004034457
-2,55;-0,0004025704
-2,5;-0,0004012502
-2,45;-0,0003995735
-2,4;-0,000397898
-2,35;-0,0003947836
-2,3;-0,0003919816
-2,25;-0,0003883207
-2,2;-0,0003829279
-2,15;-0,00037821
-2,1;-0,0003725706
-2,05;-0,0003668011
-2;-0,0003605247
-1,95;-0,0003538726
-1,9;-0,0003472452
-1,85;-0,0003396141
-1,8;-0,0003324573
-1,75;-0,0003246093
-1,7;-0,0003166314
-1,65;-0,0003099133
-1,6;-0,0002996186
-1,55;-0,0002893939
-1,5;-0,0002785246
-1,45;-0,0002653436
-1,4;-0,0002511844
-1,35;-0,0002319729
-1,3;-0,000207958
-1,25;-0,0001745848
-1,2;-0,0001270723
-1,15;-6,362077E-05
-1,1;2,044969E-05
-1,05;0,0001304847
-1;0,0002798601
-0,95;0,0004854568
-0,9;0,0007770232
-0,85;0,001212567
-0,8;0,001892261
-0,75;0,003473074
-0,7;0,004765904
-0,65;0,007463673
-0,6;0,01164166
-0,55;0,01780557
-0,5;0,03142758
-0,45;0,04611412
-0,4;0,06529672
-0,35;0,08914837
-0,3;0,1167533
-0,25;0,1469823
-0,2;0,1794219
-0,15;0,2137789
-0,1;0,2498566
-0,05;0,2871151
0;0,3255975
0,05;0,3644771
0,1;0,4042525
0,15;0,4446715
0,2;0,4857851
0,25;0,5277157
0,3;0,5706094
0,35;0,6145174
0,4;0,6594246
0,45;0,7053127
0,5;0,7521164
0,55;0,7998369
0,6;0,8484751
0,65;0,8979238
0,7;0,94824
0,75;0,999312
0,8;1,051051
0,85;1,103176
0,9;1,155579
0,95;1,20814
1;1,260599
1,05;1,312689
1,1;1,36435
1,15;1,415438
1,2;1,465733
1,25;1,515005
1,3;1,563
1,35;1,609849
1,4;1,655539
1,45;1,699918
1,5;1,743051
1,55;1,785025
1,6;1,825783
1,65;1,865294
1,7;1,903546
1,75;1,940709
1,8;1,976928
1,85;2,012284
1,9;2,046789
1,95;2,080607
2;2,113652
2,05;2,146112
2,1;2,177835
2,15;2,208834
2,2;2,23896
2,25;2,268387
2,3;2,2969
2,35;2,324615
2,4;2,351744
2,45;2,378137
2,5;2,403506
2,55;2,428362
2,6;2,452281
2,65;2,475651
2,7;2,498071
2,75;2,519958
2,8;2,54077
2,85;2,561056
2,9;2,580546
2,95;2,599359
3;2,617251
3,05;2,634328
3,1;2,651209
3,15;2,667213
3,2;2,682705
3,25;2,697836
3,3;2,712619
3,35;2,727026
3,4;2,741297
3,45;2,755254
3,5;2,769249
3,55;2,782695
3,6;2,796201
3,65;2,809622
3,7;2,82292
3,75;2,836254
3,8;2,849375
3,85;2,862197
3,9;2,875046
3,95;2,88795
4;2,900623
4,05;2,913281
4,1;2,925727
4,15;2,938312
4,2;2,950762
4,25;2,963246
4,3;2,975354
4,35;2,987589
4,4;2,999576
4,45;3,011622
4,5;3,02327
4,55;3,034906
4,6;3,046313
4,65;3,057612
4,7;3,068864
4,75;3,079963
4,8;3,090911
4,85;3,101359
4,9;3,112097
4,95;3,122361
5;3,132571
