Tensao [V];Corrente [A]
-5;-0,0005243809
-4,95;-0,0005060819
-4,9;-0,0005007228
-4,85;-0,0004977859
-4,8;-0,0004956006
-4,75;-0,0004942216
-4,7;-0,0004927839
-4,65;-0,0004919872
-4,6;-0,0004897934
-4,55;-0,0004885152
-4,5;-0,0004871835
-4,45;-0,0004868619
-4,4;-0,0004859658
-4,35;-0,0004846477
-4,3;-0,000483606
-4,25;-0,000482035
-4,2;-0,0004817993
-4,15;-0,000480336
-4,1;-0,0004787158
-4,05;-0,0004789856
-4;-0,000477317
-3,95;-0,0004769963
-3,9;-0,0004764628
-3,85;-0,0004760107
-3,8;-0,0004756539
-3,75;-0,0004745103
-3,7;-0,0004733939
-3,65;-0,0004721324
-3,6;-0,0004721341
-3,55;-0,0004716594
-3,5;-0,0004706386
-3,45;-0,0004702329
-3,4;-0,0004688342
-3,35;-0,0004686981
-3,3;-0,0004673373
-3,25;-0,0004662687
-3,2;-0,0004661171
-3,15;-0,0004652712
-3,1;-0,0004642808
-3,05;-0,0004634605
-3;-0,0004619433
-2,95;-0,0004613428
-2,9;-0,0004595521
-2,85;-0,0004583413
-2,8;-0,000457993
-2,75;-0,0004574355
-2,7;-0,000455952
-2,65;-0,0004538549
-2,6;-0,0004534396
-2,55;-0,0004506193
-2,5;-0,0004488079
-2,45;-0,000445272
-2,4;-0,0004423828
-2,35;-0,0004396997
-2,3;-0,0004340909
-2,25;-0,0004300081
-2,2;-0,0004247502
-2,15;-0,0004176541
-2,1;-0,0004119782
-2,05;-0,0004048201
-2;-0,0003985926
-1,95;-0,0003920584
-1,9;-0,0003840031
-1,85;-0,0003761943
-1,8;-0,0003680299
-1,75;-0,0003589817
-1,7;-0,0003499067
-1,65;-0,0003410576
-1,6;-0,0003305656
-1,55;-0,0003217075
-1,5;-0,000309892
-1,45;-0,0002950011
-1,4;-0,0002793882
-1,35;-0,000258326
-1,3;-0,0002288445
-1,25;-0,0001890403
-1,2;-0,0001355391
-1,15;-6,554501E-05
-1,1;3,030072E-05
-1,05;0,0001564989
-1;0,0003249464
-0,95;0,0005569765
-0,9;0,0008896057
-0,85;0,001389689
-0,8;0,002523236
-0,75;0,00343959
-0,7;0,00538525
-0,65;0,008494041
-0,6;0,01322235
-0,55;0,02017712
-0,5;0,03553873
-0,45;0,05200677
-0,4;0,07348883
-0,35;0,1000983
-0,3;0,1305658
-0,25;0,1637423
-0,2;0,1992832
-0,15;0,2367865
-0,1;0,2760176
-0,05;0,3164759
0;0,3581807
0,05;0,4003244
0,1;0,4433993
0,15;0,487165
0,2;0,5317135
0,25;0,5771931
0,3;0,6237397
0,35;0,6713838
0,4;0,7201511
0,45;0,7700808
0,5;0,8210601
0,55;0,8730786
0,6;0,9261241
0,65;0,9802426
0,7;1,035274
0,75;1,091209
0,8;1,147867
0,85;1,205149
0,9;1,2628
0,95;1,3207
1;1,378562
1,05;1,436261
1,1;1,49352
1,15;1,550268
1,2;1,606263
1,25;1,661427
1,3;1,715475
1,35;1,768184
1,4;1,819479
1,45;1,869573
1,5;1,918317
1,55;1,965782
1,6;2,011899
1,65;2,056642
1,7;2,100329
1,75;2,142839
1,8;2,184086
1,85;2,224111
1,9;2,263386
1,95;2,301789
2;2,33938
2,05;2,376346
2,1;2,412289
2,15;2,447633
2,2;2,481965
2,25;2,515971
2,3;2,548906
2,35;2,581268
2,4;2,61249
2,45;2,642938
2,5;2,672428
2,55;2,701229
2,6;2,729031
2,65;2,756087
2,7;2,781862
2,75;2,807071
2,8;2,831129
2,85;2,854662
2,9;2,876983
2,95;2,898571
3;2,91937
3,05;2,939368
3,1;2,95852
3,15;2,97712
3,2;2,994913
3,25;3,012377
3,3;3,029356
3,35;3,045886
3,4;3,062227
3,45;3,077995
3,5;3,093864
3,55;3,10928
3,6;3,124874
3,65;3,140242
3,7;3,155325
3,75;3,170607
3,8;3,18545
3,85;3,200268
3,9;3,215099
3,95;3,229719
4;3,244201
4,05;3,258769
4,1;3,273042
4,15;3,287295
4,2;3,301205
4,25;3,315288
4,3;3,329231
4,35;3,343128
4,4;3,356786
4,45;3,370456
4,5;3,383588
4,55;3,396859
4,6;3,409807
4,65;3,422841
4,7;3,435549
4,75;3,447807
4,8;3,460306
4,85;3,472378
4,9;3,48406
4,95;3,495686
5;3,507434
