Tensao [V];Corrente [A]
-5;-0,0001968307
-4,95;-0,0001785568
-4,9;-0,0001689414
-4,85;-0,0001641574
-4,8;-0,0001612169
-4,75;-0,0001578132
-4,7;-0,0001551498
-4,65;-0,0001509187
-4,6;-0,0001504408
-4,55;-0,0001486732
-4,5;-0,0001509027
-4,45;-0,0001478948
-4,4;-0,0001481547
-4,35;-0,0001489992
-4,3;-0,0001478053
-4,25;-0,0001470099
-4,2;-0,0001480223
-4,15;-0,0001486242
-4,1;-0,0001449433
-4,05;-0,0001424601
-4;-0,0001422946
-3,95;-0,0001444789
-3,9;-0,0001423853
-3,85;-0,00013938
-3,8;-0,0001371015
-3,75;-0,0001375795
-3,7;-0,0001366356
-3,65;-0,000136138
-3,6;-0,0001384828
-3,55;-0,0001349147
-3,5;-0,0001333299
-3,45;-0,0001355865
-3,4;-0,000134389
-3,35;-0,0001328457
-3,3;-0,0001312217
-3,25;-0,000131174
-3,2;-0,0001317108
-3,15;-0,0001294727
-3,1;-0,0001300267
-3,05;-0,0001296099
-3;-0,0001270508
-2,95;-0,000126265
-2,9;-0,0001269281
-2,85;-0,0001251227
-2,8;-0,0001235636
-2,75;-0,0001227951
-2,7;-0,0001196758
-2,65;-0,0001155108
-2,6;-0,0001191034
-2,55;-0,0001224201
-2,5;-0,0001225916
-2,45;-0,0001203866
-2,4;-0,0001165355
-2,35;-0,0001137383
-2,3;-0,0001165293
-2,25;-0,0001156174
-2,2;-0,0001126807
-2,15;-0,0001026766
-2,1;-0,0001004164
-2,05;-0,000105541
-2;-0,000109451
-1,95;-0,0001034475
-1,9;-9,704208E-05
-1,85;-9,330001E-05
-1,8;-9,090873E-05
-1,75;-8,631107E-05
-1,7;-8,481207E-05
-1,65;-8,251753E-05
-1,6;-7,788936E-05
-1,55;-7,344498E-05
-1,5;-7,07754E-05
-1,45;-6,745258E-05
-1,4;-6,200677E-05
-1,35;-5,632571E-05
-1,3;-4,938458E-05
-1,25;-4,150703E-05
-1,2;-2,959209E-05
-1,15;-1,213944E-05
-1,1;9,4244E-06
-1,05;3,686954E-05
-1;7,602519E-05
-0,95;0,0001284272
-0,9;0,0002000289
-0,85;0,0003070993
-0,8;0,000470961
-0,75;0,0007374512
-0,7;0,001171171
-0,65;0,001878545
-0,6;0,003474268
-0,55;0,004737802
-0,5;0,007162501
-0,45;0,01068169
-0,4;0,015553
-0,35;0,02526459
-0,3;0,03386301
-0,25;0,04382108
-0,2;0,05483909
-0,15;0,06683835
-0,1;0,07981895
-0,05;0,09361059
0;0,1080727
0,05;0,1228096
0,1;0,1379313
0,15;0,153244
0,2;0,1686867
0,25;0,1841822
0,3;0,1997487
0,35;0,2153841
0,4;0,2312002
0,45;0,2470732
0,5;0,262948
0,55;0,2788659
0,6;0,2948507
0,65;0,3109663
0,7;0,3272367
0,75;0,3436536
0,8;0,3601045
0,85;0,3765201
0,9;0,392763
0,95;0,4087999
1;0,4245574
1,05;0,4399411
1,1;0,4549607
1,15;0,4696074
1,2;0,4837848
1,25;0,4975151
1,3;0,5108121
1,35;0,5236934
1,4;0,5361895
1,45;0,5482599
1,5;0,5599272
1,55;0,5712419
1,6;0,5821791
1,65;0,5927581
1,7;0,6030025
1,75;0,6128851
1,8;0,6224756
1,85;0,6317779
1,9;0,6407335
1,95;0,6494314
2;0,6578884
2,05;0,6660246
2,1;0,6739642
2,15;0,681697
2,2;0,689256
2,25;0,6965915
2,3;0,7037744
2,35;0,7107679
2,4;0,7175379
2,45;0,7242207
2,5;0,7307066
2,55;0,7370109
2,6;0,7431574
2,65;0,7491331
2,7;0,754905
2,75;0,7605087
2,8;0,7659128
2,85;0,7710793
2,9;0,7760763
2,95;0,7808991
3;0,7855878
3,05;0,7900684
3,1;0,7944377
3,15;0,7986049
3,2;0,8026839
3,25;0,8066454
3,3;0,8105078
3,35;0,8142432
3,4;0,817901
3,45;0,821543
3,5;0,8251811
3,55;0,8287403
3,6;0,8322163
3,65;0,8357615
3,7;0,8392772
3,75;0,8427558
3,8;0,8462368
3,85;0,8497117
3,9;0,8531561
3,95;0,8565974
4;0,8599939
4,05;0,8634183
4,1;0,866853
4,15;0,8702427
4,2;0,8736475
4,25;0,8770366
4,3;0,880392
4,35;0,8837159
4,4;0,8870049
4,45;0,8903259
4,5;0,8936063
4,55;0,896833
4,6;0,9000446
4,65;0,9031944
4,7;0,9063038
4,75;0,9093778
4,8;0,9124
4,85;0,9153543
4,9;0,9183012
4,95;0,9211581
5;0,9239782
