Tensao [V];Corrente [A]
-5;-0,0001972179
-4,95;-0,0001791832
-4,9;-0,0001696596
-4,85;-0,0001652236
-4,8;-0,0001623519
-4,75;-0,0001592643
-4,7;-0,0001568155
-4,65;-0,000156395
-4,6;-0,0001548359
-4,55;-0,000152317
-4,5;-0,000150301
-4,45;-0,0001494318
-4,4;-0,0001485947
-4,35;-0,0001466067
-4,3;-0,0001463615
-4,25;-0,0001459484
-4,2;-0,0001445535
-4,15;-0,0001425053
-4,1;-0,0001419783
-4,05;-0,0001415052
-4;-0,0001421451
-3,95;-0,00014221
-3,9;-0,0001403199
-3,85;-0,000138989
-3,8;-0,0001386384
-3,75;-0,0001382707
-3,7;-0,0001372581
-3,65;-0,0001361746
-3,6;-0,0001356328
-3,55;-0,0001350801
-3,5;-0,0001334855
-3,45;-0,0001332207
-3,4;-0,0001325319
-3,35;-0,0001323015
-3,3;-0,0001322733
-3,25;-0,00013086
-3,2;-0,0001297385
-3,15;-0,0001289762
-3,1;-0,0001284135
-3,05;-0,0001285435
-3;-0,0001277174
-2,95;-0,0001267797
-2,9;-0,0001253028
-2,85;-0,0001243614
-2,8;-0,000124538
-2,75;-0,0001239215
-2,7;-0,0001239435
-2,65;-0,0001233944
-2,6;-0,000121595
-2,55;-0,000120286
-2,5;-0,0001188005
-2,45;-0,0001182673
-2,4;-0,0001175099
-2,35;-0,0001170771
-2,3;-0,0001151909
-2,25;-0,000113351
-2,2;-0,0001118716
-2,15;-0,0001102182
-2,1;-0,0001088381
-2,05;-0,0001067728
-2;-0,0001037808
-1,95;-0,0001008269
-1,9;-9,701742E-05
-1,85;-9,353277E-05
-1,8;-9,04747E-05
-1,75;-8,700477E-05
-1,7;-8,381554E-05
-1,65;-8,049635E-05
-1,6;-7,679719E-05
-1,55;-7,300124E-05
-1,5;-6,921508E-05
-1,45;-6,565935E-05
-1,4;-6,077005E-05
-1,35;-5,509627E-05
-1,3;-4,764653E-05
-1,25;-3,899436E-05
-1,2;-2,741648E-05
-1,15;-1,08978E-05
-1,1;9,90121E-06
-1,05;3,826315E-05
-1;7,749727E-05
-0,95;0,0001272871
-0,9;0,0001965686
-0,85;0,0003020333
-0,8;0,0004674012
-0,75;0,0007338496
-0,7;0,0011692
-0,65;0,001878122
-0,6;0,003483439
-0,55;0,004741515
-0,5;0,007163934
-0,45;0,01067786
-0,4;0,0155483
-0,35;0,02527538
-0,3;0,03386537
-0,25;0,04381541
-0,2;0,05484394
-0,15;0,0668552
-0,1;0,0798357
-0,05;0,09362912
0;0,1080915
0,05;0,1228362
0,1;0,1379653
0,15;0,1532877
0,2;0,1687205
0,25;0,1842117
0,3;0,1997948
0,35;0,2154351
0,4;0,2312357
0,45;0,2471139
0,5;0,2630012
0,55;0,2789134
0,6;0,2948835
0,65;0,3110002
0,7;0,3272646
0,75;0,3436745
0,8;0,3601295
0,85;0,3765307
0,9;0,3927823
0,95;0,4088184
1;0,4245692
1,05;0,4399736
1,1;0,4550159
1,15;0,4696263
1,2;0,4837852
1,25;0,4975328
1,3;0,5108099
1,35;0,5237079
1,4;0,536155
1,45;0,5482522
1,5;0,5599455
1,55;0,5712589
1,6;0,5822058
1,65;0,5928001
1,7;0,6030434
1,75;0,6129382
1,8;0,622513
1,85;0,6317883
1,9;0,6407622
1,95;0,6494701
2;0,6578773
2,05;0,6660616
2,1;0,674003
2,15;0,6817318
2,2;0,6892538
2,25;0,6965745
2,3;0,7037459
2,35;0,7107491
2,4;0,7175951
2,45;0,7242449
2,5;0,7307485
2,55;0,7370767
2,6;0,7431953
2,65;0,749166
2,7;0,7549503
2,75;0,7605396
2,8;0,7659314
2,85;0,771128
2,9;0,7761031
2,95;0,7809069
3;0,7855697
3,05;0,7900323
3,1;0,7943698
3,15;0,7985487
3,2;0,8026004
3,25;0,806574
3,3;0,8103975
3,35;0,8141657
3,4;0,8178549
3,45;0,8214858
3,5;0,8250845
3,55;0,8285844
3,6;0,8321115
3,65;0,8355979
3,7;0,839066
3,75;0,842528
3,8;0,8459947
3,85;0,8494403
3,9;0,8528955
3,95;0,8563243
4;0,8597657
4,05;0,8631981
4,1;0,8665902
4,15;0,8699866
4,2;0,873359
4,25;0,8767684
4,3;0,8801294
4,35;0,8834701
4,4;0,8867841
4,45;0,8900697
4,5;0,8933292
4,55;0,8965553
4,6;0,8997506
4,65;0,9028849
4,7;0,905995
4,75;0,9090816
4,8;0,9120837
4,85;0,9150584
4,9;0,9179681
4,95;0,9208599
5;0,9236527
