Tensao [V];Corrente [A]
-5;-0,0004778634
-4,95;-0,0004611858
-4,9;-0,0004543815
-4,85;-0,0004507086
-4,8;-0,0004476371
-4,75;-0,0004463586
-4,7;-0,0004453805
-4,65;-0,0004431555
-4,6;-0,0004413638
-4,55;-0,0004411171
-4,5;-0,0004407046
-4,45;-0,0004394395
-4,4;-0,000439756
-4,35;-0,0004386393
-4,3;-0,0004363431
-4,25;-0,0004363581
-4,2;-0,0004350539
-4,15;-0,0004334078
-4,1;-0,0004330117
-4,05;-0,0004320509
-4;-0,0004309516
-3,95;-0,0004294821
-3,9;-0,0004283754
-3,85;-0,0004268282
-3,8;-0,0004265193
-3,75;-0,0004256985
-3,7;-0,000425051
-3,65;-0,0004255478
-3,6;-0,0004245929
-3,55;-0,0004241539
-3,5;-0,0004234219
-3,45;-0,0004226989
-3,4;-0,0004224097
-3,35;-0,0004214722
-3,3;-0,0004202685
-3,25;-0,0004194899
-3,2;-0,0004188933
-3,15;-0,0004168966
-3,1;-0,0004154196
-3,05;-0,0004149576
-3;-0,0004128774
-2,95;-0,0004134793
-2,9;-0,0004118236
-2,85;-0,0004109127
-2,8;-0,0004114594
-2,75;-0,0004100218
-2,7;-0,0004094397
-2,65;-0,0004085397
-2,6;-0,0004066635
-2,55;-0,0004062539
-2,5;-0,0004053895
-2,45;-0,0004031136
-2,4;-0,0004007262
-2,35;-0,000398374
-2,3;-0,0003948561
-2,25;-0,0003911645
-2,2;-0,0003867765
-2,15;-0,0003815694
-2,1;-0,0003775666
-2,05;-0,0003715977
-2;-0,0003650241
-1,95;-0,0003581636
-1,9;-0,0003515427
-1,85;-0,0003449645
-1,8;-0,0003375907
-1,75;-0,000329973
-1,7;-0,0003234487
-1,65;-0,0003151103
-1,6;-0,000305914
-1,55;-0,0002957382
-1,5;-0,0002857858
-1,45;-0,0002736698
-1,4;-0,0002577909
-1,35;-0,0002381811
-1,3;-0,0002108886
-1,25;-0,0001774691
-1,2;-0,0001311221
-1,15;-6,789851E-05
-1,1;1,572089E-05
-1,05;0,0001281142
-1;0,0002780378
-0,95;0,0004831209
-0,9;0,0007771513
-0,85;0,001214583
-0,8;0,001898131
-0,75;0,003471607
-0,7;0,004789694
-0,65;0,00750669
-0,6;0,01171366
-0,55;0,01792033
-0,5;0,03160516
-0,45;0,04638599
-0,4;0,06566605
-0,35;0,08963387
-0,3;0,1173595
-0,25;0,1476918
-0,2;0,1802617
-0,15;0,2147424
-0,1;0,2509272
-0,05;0,2883218
0;0,3269404
0,05;0,3659493
0,1;0,4058591
0,15;0,4464198
0,2;0,4876806
0,25;0,5297843
0,3;0,5728602
0,35;0,6169453
0,4;0,6620465
0,45;0,7081524
0,5;0,7551599
0,55;0,803119
0,6;0,8519242
0,65;0,9016284
0,7;0,9521347
0,75;1,003454
0,8;1,055379
0,85;1,10779
0,9;1,160434
0,95;1,213199
1;1,265863
1,05;1,318222
1,1;1,370113
1,15;1,421465
1,2;1,471987
1,25;1,521504
1,3;1,569792
1,35;1,616878
1,4;1,662716
1,45;1,707347
1,5;1,750703
1,55;1,792943
1,6;1,83386
1,65;1,873542
1,7;1,912017
1,75;1,949404
1,8;1,985776
1,85;2,021297
1,9;2,055975
1,95;2,089901
2;2,122917
2,05;2,155488
2,1;2,187438
2,15;2,218488
2,2;2,248824
2,25;2,278287
2,3;2,307126
2,35;2,335093
2,4;2,361881
2,45;2,388652
2,5;2,41413
2,55;2,438962
2,6;2,46288
2,65;2,486378
2,7;2,509225
2,75;2,530684
2,8;2,551659
2,85;2,572034
2,9;2,591622
2,95;2,610335
3;2,628289
3,05;2,645667
3,1;2,662297
3,15;2,678264
3,2;2,694007
3,25;2,709176
3,3;2,723994
3,35;2,738578
3,4;2,752583
3,45;2,766768
3,5;2,780511
3,55;2,794194
3,6;2,807828
3,65;2,821073
3,7;2,834556
3,75;2,847691
3,8;2,860798
3,85;2,87382
3,9;2,886852
3,95;2,899575
4;2,912459
4,05;2,925169
4,1;2,937726
4,15;2,950376
4,2;2,962697
4,25;2,975094
4,3;2,987329
4,35;2,99919
4,4;3,0115
4,45;3,023421
4,5;3,03498
4,55;3,046705
4,6;3,058404
4,65;3,069815
4,7;3,080901
4,75;3,091987
4,8;3,102761
4,85;3,11341
4,9;3,12396
4,95;3,134285
5;3,144483
