Tensao [V];Corrente [A]
-5;-0,0003969071
-4,95;-0,000380462
-4,9;-0,0003735541
-4,85;-0,0003701195
-4,8;-0,0003677798
-4,75;-0,0003660651
-4,7;-0,0003652599
-4,65;-0,0003635364
-4,6;-0,0003618782
-4,55;-0,0003604942
-4,5;-0,0003591889
-4,45;-0,0003588025
-4,4;-0,0003584646
-4,35;-0,0003579547
-4,3;-0,0003566887
-4,25;-0,0003556392
-4,2;-0,0003536844
-4,15;-0,0003523401
-4,1;-0,0003517341
-4,05;-0,0003515439
-4;-0,0003500097
-3,95;-0,0003495516
-3,9;-0,0003495992
-3,85;-0,0003488039
-3,8;-0,0003468758
-3,75;-0,0003462276
-3,7;-0,0003460653
-3,65;-0,0003451339
-3,6;-0,0003447159
-3,55;-0,0003442575
-3,5;-0,0003432989
-3,45;-0,0003422203
-3,4;-0,0003422132
-3,35;-0,0003415904
-3,3;-0,0003411371
-3,25;-0,0003402811
-3,2;-0,0003379501
-3,15;-0,0003372967
-3,1;-0,0003357917
-3,05;-0,0003353272
-3;-0,0003370442
-2,95;-0,0003360087
-2,9;-0,0003344667
-2,85;-0,0003327605
-2,8;-0,0003252358
-2,75;-0,0003280661
-2,7;-0,0003286165
-2,65;-0,0003295773
-2,6;-0,000328038
-2,55;-0,0003269658
-2,5;-0,0003251428
-2,45;-0,0003234941
-2,4;-0,0003220751
-2,35;-0,0003202154
-2,3;-0,0003187926
-2,25;-0,0003152233
-2,2;-0,0003113822
-2,15;-0,0003073923
-2,1;-0,0003021918
-2,05;-0,0002979669
-2;-0,0002928567
-1,95;-0,0002881907
-1,9;-0,000281969
-1,85;-0,0002752095
-1,8;-0,0002694537
-1,75;-0,0002615135
-1,7;-0,0002544819
-1,65;-0,0002463149
-1,6;-0,0002389854
-1,55;-0,0002308676
-1,5;-0,0002209114
-1,45;-0,0002101621
-1,4;-0,0001978794
-1,35;-0,0001842546
-1,3;-0,0001641434
-1,25;-0,0001369871
-1,2;-0,0001002359
-1,15;-5,076459E-05
-1,1;1,460428E-05
-1,05;0,000102992
-1;0,0002198042
-0,95;0,0003790044
-0,9;0,0006061752
-0,85;0,0009464286
-0,8;0,001479018
-0,75;0,00272023
-0,7;0,003735953
-0,65;0,005875654
-0,6;0,009210662
-0,55;0,01415829
-0,5;0,02520925
-0,45;0,03697222
-0,4;0,05250957
-0,35;0,07196454
-0,3;0,09483718
-0,25;0,1201238
-0,2;0,1474214
-0,15;0,1765296
-0,1;0,2072264
-0,05;0,2390797
0;0,2720825
0,05;0,3054828
0,1;0,339674
0,15;0,3744045
0,2;0,4096872
0,25;0,4456338
0,3;0,4823621
0,35;0,5199173
0,4;0,5582406
0,45;0,5973205
0,5;0,6370429
0,55;0,6773936
0,6;0,7184542
0,65;0,7601492
0,7;0,8024583
0,75;0,8453528
0,8;0,8885801
0,85;0,9321005
0,9;0,9756579
0,95;1,019177
1;1,062497
1,05;1,105441
1,1;1,147779
1,15;1,189361
1,2;1,230031
1,25;1,269747
1,3;1,308459
1,35;1,346133
1,4;1,382743
1,45;1,41825
1,5;1,452667
1,55;1,485902
1,6;1,51805
1,65;1,549168
1,7;1,579499
1,75;1,609059
1,8;1,637884
1,85;1,666041
1,9;1,693447
1,95;1,720205
2;1,746168
2,05;1,771518
2,1;1,796165
2,15;1,820204
2,2;1,843547
2,25;1,866219
2,3;1,888263
2,35;1,909628
2,4;1,930514
2,45;1,950776
2,5;1,970495
2,55;1,989661
2,6;2,008366
2,65;2,026388
2,7;2,043897
2,75;2,060756
2,8;2,077072
2,85;2,092769
2,9;2,107738
2,95;2,122307
3;2,136577
3,05;2,14981
3,1;2,162708
3,15;2,175442
3,2;2,187675
3,25;2,19935
3,3;2,211072
3,35;2,222332
3,4;2,233483
3,45;2,24453
3,5;2,255327
3,55;2,266001
3,6;2,276853
3,65;2,287366
3,7;2,297677
3,75;2,308039
3,8;2,318313
3,85;2,328476
3,9;2,338788
3,95;2,3489
4;2,358938
4,05;2,368939
4,1;2,378851
4,15;2,388575
4,2;2,398513
4,25;2,408339
4,3;2,418053
4,35;2,427677
4,4;2,437203
4,45;2,446679
4,5;2,456066
4,55;2,465266
4,6;2,474506
4,65;2,483606
4,7;2,492483
4,75;2,501348
4,8;2,509987
4,85;2,518765
4,9;2,526915
4,95;2,53518
5;2,54347
