Tensao [V];Corrente [A]
-5;-0,0005234724
-4,95;-0,0005071068
-4,9;-0,0005018352
-4,85;-0,0004981853
-4,8;-0,0004956061
-4,75;-0,0004953402
-4,7;-0,0004930998
-4,65;-0,0004926108
-4,6;-0,0004912121
-4,55;-0,000488534
-4,5;-0,0004887353
-4,45;-0,0004874201
-4,4;-0,0004866085
-4,35;-0,0004853264
-4,3;-0,000484086
-4,25;-0,0004842022
-4,2;-0,0004829594
-4,15;-0,0004822403
-4,1;-0,0004817999
-4,05;-0,0004810917
-4;-0,0004794246
-3,95;-0,0004772464
-3,9;-0,0004776964
-3,85;-0,0004772024
-3,8;-0,000476026
-3,75;-0,000475692
-3,7;-0,0004756042
-3,65;-0,0004750971
-3,6;-0,0004742722
-3,55;-0,0004737155
-3,5;-0,0004743396
-3,45;-0,0004713401
-3,4;-0,0004707506
-3,35;-0,0004693594
-3,3;-0,0004685311
-3,25;-0,0004676228
-3,2;-0,0004671016
-3,15;-0,0004654064
-3,1;-0,0004643649
-3,05;-0,0004647004
-3;-0,0004634773
-2,95;-0,0004620285
-2,9;-0,0004618017
-2,85;-0,0004611496
-2,8;-0,0004599403
-2,75;-0,0004582743
-2,7;-0,0004566811
-2,65;-0,0004571061
-2,6;-0,0004555948
-2,55;-0,0004538105
-2,5;-0,0004526687
-2,45;-0,0004486675
-2,4;-0,000446449
-2,35;-0,0004413526
-2,3;-0,000437576
-2,25;-0,0004327592
-2,2;-0,0004272189
-2,15;-0,0004216094
-2,1;-0,0004159441
-2,05;-0,0004093328
-2;-0,0004016548
-1,95;-0,0003939204
-1,9;-0,0003868755
-1,85;-0,0003789834
-1,8;-0,0003713842
-1,75;-0,0003636807
-1,7;-0,0003552126
-1,65;-0,0003467065
-1,6;-0,0003364241
-1,55;-0,0003253351
-1,5;-0,0003132868
-1,45;-0,0002997108
-1,4;-0,000283723
-1,35;-0,0002617858
-1,3;-0,0002333559
-1,25;-0,0001941339
-1,2;-0,0001400274
-1,15;-6,615287E-05
-1,1;2,906149E-05
-1,05;0,0001552229
-1;0,0003249951
-0,95;0,0005596822
-0,9;0,0008941033
-0,85;0,001395102
-0,8;0,002494363
-0,75;0,003448822
-0,7;0,005407419
-0,65;0,008532457
-0,6;0,01328426
-0,55;0,02026482
-0,5;0,03565505
-0,45;0,05222588
-0,4;0,07378613
-0,35;0,1004628
-0,3;0,131016
-0,25;0,1643084
-0,2;0,1999252
-0,15;0,2375072
-0,1;0,276833
-0,05;0,3173841
0;0,3591959
0,05;0,4014036
0,1;0,4445834
0,15;0,48844
0,2;0,5331024
0,25;0,5786821
0,3;0,6253115
0,35;0,6730506
0,4;0,72197
0,45;0,7719939
0,5;0,8230794
0,55;0,8752286
0,6;0,9284608
0,65;0,9826482
0,7;1,037804
0,75;1,093874
0,8;1,150714
0,85;1,208106
0,9;1,265876
0,95;1,323909
1;1,381956
1,05;1,439813
1,1;1,497208
1,15;1,554068
1,2;1,610275
1,25;1,665636
1,3;1,719775
1,35;1,772596
1,4;1,824147
1,45;1,874418
1,5;1,923347
1,55;1,970861
1,6;2,017058
1,65;2,062039
1,7;2,105707
1,75;2,148204
1,8;2,189676
1,85;2,229851
1,9;2,269253
1,95;2,307904
2;2,345582
2,05;2,382336
2,1;2,418516
2,15;2,454236
2,2;2,488578
2,25;2,522626
2,3;2,555819
2,35;2,587916
2,4;2,619515
2,45;2,650039
2,5;2,679351
2,55;2,708378
2,6;2,736156
2,65;2,763072
2,7;2,789153
2,75;2,814334
2,8;2,838768
2,85;2,861948
2,9;2,884597
2,95;2,906222
3;2,926908
3,05;2,947133
3,1;2,966245
3,15;2,984769
3,2;3,00261
3,25;3,020052
3,3;3,037209
3,35;3,053596
3,4;3,070052
3,45;3,08612
3,5;3,101864
3,55;3,117519
3,6;3,13301
3,65;3,148416
3,7;3,163898
3,75;3,179219
3,8;3,194086
3,85;3,208843
3,9;3,223635
3,95;3,238167
4;3,252937
4,05;3,267231
4,1;3,281576
4,15;3,295294
4,2;3,309718
4,25;3,323513
4,3;3,337508
4,35;3,351188
4,4;3,364872
4,45;3,378442
4,5;3,391876
4,55;3,405012
4,6;3,418079
4,65;3,431051
4,7;3,443597
4,75;3,456257
4,8;3,468417
4,85;3,480565
4,9;3,492223
4,95;3,504049
5;3,51547
