Tensao [V];Corrente [A]
-5;-0,0003936643
-4,95;-0,0003781565
-4,9;-0,0003720416
-4,85;-0,0003693915
-4,8;-0,0003668363
-4,75;-0,0003655467
-4,7;-0,0003636655
-4,65;-0,000362475
-4,6;-0,0003611723
-4,55;-0,0003599085
-4,5;-0,0003591067
-4,45;-0,0003579006
-4,4;-0,0003560475
-4,35;-0,0003559948
-4,3;-0,0003547681
-4,25;-0,0003510773
-4,2;-0,0003487291
-4,15;-0,0003526561
-4,1;-0,0003541868
-4,05;-0,0003461049
-4;-0,0003454355
-3,95;-0,0003538132
-3,9;-0,000351705
-3,85;-0,0003480048
-3,8;-0,0003515259
-3,75;-0,0003481429
-3,7;-0,00034641
-3,65;-0,000345704
-3,6;-0,0003453338
-3,55;-0,0003438176
-3,5;-0,0003476466
-3,45;-0,000343798
-3,4;-0,0003415355
-3,35;-0,0003402398
-3,3;-0,0003410979
-3,25;-0,0003396906
-3,2;-0,0003388353
-3,15;-0,0003377038
-3,1;-0,0003368865
-3,05;-0,000336168
-3;-0,00033494
-2,95;-0,0003351839
-2,9;-0,0003344912
-2,85;-0,0003337288
-2,8;-0,0003325401
-2,75;-0,0003319886
-2,7;-0,0003314063
-2,65;-0,0003317202
-2,6;-0,0003296365
-2,55;-0,0003282989
-2,5;-0,0003276986
-2,45;-0,0003268236
-2,4;-0,0003241084
-2,35;-0,0003228142
-2,3;-0,0003197979
-2,25;-0,0003169761
-2,2;-0,0003116237
-2,15;-0,0003060797
-2,1;-0,00030135
-2,05;-0,0002924137
-2;-0,0002871871
-1,95;-0,000282631
-1,9;-0,0002771584
-1,85;-0,0002705985
-1,8;-0,0002655818
-1,75;-0,0002599398
-1,7;-0,0002537035
-1,65;-0,0002461899
-1,6;-0,0002397834
-1,55;-0,0002315823
-1,5;-0,0002234229
-1,45;-0,0002121306
-1,4;-0,0001991898
-1,35;-0,000184294
-1,3;-0,0001644487
-1,25;-0,0001367959
-1,2;-9,946995E-05
-1,15;-4,934406E-05
-1,1;1,626023E-05
-1,05;0,0001039861
-1;0,00022184
-0,95;0,0003824876
-0,9;0,0006111047
-0,85;0,0009521804
-0,8;0,001487495
-0,75;0,002735427
-0,7;0,003756213
-0,65;0,005904758
-0,6;0,009255293
-0,55;0,01422137
-0,5;0,02531496
-0,45;0,03712935
-0,4;0,05271666
-0,35;0,07223908
-0,3;0,09517507
-0,25;0,1205339
-0,2;0,1478951
-0,15;0,1770901
-0,1;0,2078521
-0,05;0,2397699
0;0,2728602
0,05;0,306336
0,1;0,3406094
0,15;0,3754116
0,2;0,4107776
0,25;0,4468308
0,3;0,4836508
0,35;0,5212828
0,4;0,5596982
0,45;0,5988297
0,5;0,6386647
0,55;0,6791345
0,6;0,7202846
0,65;0,7620756
0,7;0,804488
0,75;0,8474788
0,8;0,8908388
0,85;0,9344457
0,9;0,9781339
0,95;1,02176
1;1,065194
1,05;1,108237
1,1;1,150691
1,15;1,192428
1,2;1,233233
1,25;1,273061
1,3;1,311842
1,35;1,349632
1,4;1,386363
1,45;1,42197
1,5;1,456487
1,55;1,489894
1,6;1,522117
1,65;1,553318
1,7;1,583675
1,75;1,613339
1,8;1,642249
1,85;1,670456
1,9;1,697939
1,95;1,724752
2;1,750866
2,05;1,776258
2,1;1,800985
2,15;1,825044
2,2;1,84848
2,25;1,871208
2,3;1,893317
2,35;1,914786
2,4;1,935635
2,45;1,956024
2,5;1,975838
2,55;1,995067
2,6;2,013746
2,65;2,031875
2,7;2,049367
2,75;2,066273
2,8;2,082611
2,85;2,098334
2,9;2,113582
2,95;2,128027
3;2,142045
3,05;2,155591
3,1;2,168399
3,15;2,180947
3,2;2,19327
3,25;2,205255
3,3;2,216678
3,35;2,22805
3,4;2,239087
3,45;2,250312
3,5;2,261135
3,55;2,271848
3,6;2,282597
3,65;2,292883
3,7;2,303619
3,75;2,313907
3,8;2,324119
3,85;2,334519
3,9;2,344669
3,95;2,354717
4;2,364857
4,05;2,374793
4,1;2,384644
4,15;2,394668
4,2;2,404432
4,25;2,414295
4,3;2,423994
4,35;2,433683
4,4;2,443372
4,45;2,452773
4,5;2,461947
4,55;2,471374
4,6;2,480536
4,65;2,489674
4,7;2,498502
4,75;2,507367
4,8;2,516219
4,85;2,524746
4,9;2,533098
4,95;2,541523
5;2,549664
