Tensao [V];Corrente [A]
-5;-0,0003956433
-4,95;-0,0003785817
-4,9;-0,0003726172
-4,85;-0,000369705
-4,8;-0,000367196
-4,75;-0,0003653099
-4,7;-0,0003646786
-4,65;-0,0003621905
-4,6;-0,0003609461
-4,55;-0,0003599856
-4,5;-0,0003592316
-4,45;-0,0003592636
-4,4;-0,0003576162
-4,35;-0,0003569763
-4,3;-0,0003553426
-4,25;-0,0003549895
-4,2;-0,0003556025
-4,15;-0,000354921
-4,1;-0,0003540592
-4,05;-0,0003521411
-4;-0,0003501776
-3,95;-0,0003502876
-3,9;-0,0003510185
-3,85;-0,0003480534
-3,8;-0,0003426716
-3,75;-0,0003453607
-3,7;-0,000346129
-3,65;-0,0003459047
-3,6;-0,000345656
-3,55;-0,0003452147
-3,5;-0,000343283
-3,45;-0,0003440218
-3,4;-0,0003437843
-3,35;-0,000343082
-3,3;-0,0003417779
-3,25;-0,0003408514
-3,2;-0,0003401904
-3,15;-0,000340073
-3,1;-0,0003384354
-3,05;-0,0003365651
-3;-0,0003368212
-2,95;-0,0003364709
-2,9;-0,000334067
-2,85;-0,0003323365
-2,8;-0,0003319001
-2,75;-0,0003302197
-2,7;-0,0003280539
-2,65;-0,0003283896
-2,6;-0,0003276922
-2,55;-0,0003258083
-2,5;-0,000324297
-2,45;-0,0003208995
-2,4;-0,0003213605
-2,35;-0,0003196372
-2,3;-0,0003183352
-2,25;-0,0003162591
-2,2;-0,0003123049
-2,15;-0,0003082185
-2,1;-0,0003026133
-2,05;-0,0002978746
-2;-0,0002911911
-1,95;-0,0002853067
-1,9;-0,0002811918
-1,85;-0,0002766299
-1,8;-0,000269511
-1,75;-0,0002631681
-1,7;-0,000255592
-1,65;-0,0002482981
-1,6;-0,0002400026
-1,55;-0,0002307303
-1,5;-0,0002194159
-1,45;-0,0002097403
-1,4;-0,0001989297
-1,35;-0,0001842031
-1,3;-0,0001617583
-1,25;-0,0001352833
-1,2;-9,784214E-05
-1,15;-4,87802E-05
-1,1;1,521834E-05
-1,05;0,0001030594
-1;0,0002198667
-0,95;0,0003793471
-0,9;0,0006069628
-0,85;0,0009470895
-0,8;0,00147648
-0,75;0,002676728
-0,7;0,003730281
-0,65;0,00587257
-0,6;0,009213094
-0,55;0,01416171
-0,5;0,02520748
-0,45;0,03697774
-0,4;0,05251495
-0,35;0,07197777
-0,3;0,09485095
-0,25;0,1201287
-0,2;0,1474344
-0,15;0,1765541
-0,1;0,2072406
-0,05;0,2390955
0;0,2721082
0,05;0,3055073
0,1;0,3396982
0,15;0,3744242
0,2;0,409706
0,25;0,4456683
0,3;0,4824188
0,35;0,5199671
0,4;0,5583057
0,45;0,5973613
0,5;0,6370879
0,55;0,6774396
0,6;0,7185143
0,65;0,7602056
0,7;0,8025353
0,75;0,8453981
0,8;0,8886459
0,85;0,9321882
0,9;0,9757554
0,95;1,019251
1;1,062604
1,05;1,105526
1,1;1,147866
1,15;1,189462
1,2;1,230124
1,25;1,269833
1,3;1,308541
1,35;1,346212
1,4;1,382826
1,45;1,418379
1,5;1,452795
1,55;1,486069
1,6;1,51821
1,65;1,549319
1,7;1,579625
1,75;1,609214
1,8;1,638045
1,85;1,666208
1,9;1,693642
1,95;1,720367
2;1,746376
2,05;1,77174
2,1;1,796401
2,15;1,820382
2,2;1,843745
2,25;1,866393
2,3;1,888428
2,35;1,90988
2,4;1,930714
2,45;1,950953
2,5;1,970744
2,55;1,989944
2,6;2,008597
2,65;2,026616
2,7;2,044102
2,75;2,060971
2,8;2,077298
2,85;2,092976
2,9;2,108124
2,95;2,122557
3;2,136575
3,05;2,15006
3,1;2,163069
3,15;2,175753
3,2;2,187663
3,25;2,19971
3,3;2,211045
3,35;2,222709
3,4;2,233693
3,45;2,244704
3,5;2,25559
3,55;2,266352
3,6;2,276975
3,65;2,287652
3,7;2,297926
3,75;2,30825
3,8;2,318476
3,85;2,328624
3,9;2,338986
3,95;2,349076
4;2,35925
4,05;2,369174
4,1;2,379213
4,15;2,389023
4,2;2,398624
4,25;2,408615
4,3;2,418175
4,35;2,428025
4,4;2,437551
4,45;2,44704
4,5;2,456316
4,55;2,465616
4,6;2,47483
4,65;2,483969
4,7;2,492897
4,75;2,501735
4,8;2,510446
4,85;2,51885
4,9;2,527352
4,95;2,535567
5;2,543871
