Tensao [V];Corrente [A]
-5;-0,0003992722
-4,95;-0,0003812073
-4,9;-0,0003732193
-4,85;-0,0003695321
-4,8;-0,0003663141
-4,75;-0,0003651398
-4,7;-0,0003644373
-4,65;-0,0003632067
-4,6;-0,0003616743
-4,55;-0,0003596742
-4,5;-0,0003583467
-4,45;-0,000358299
-4,4;-0,0003571886
-4,35;-0,0003565583
-4,3;-0,0003561392
-4,25;-0,0003553256
-4,2;-0,0003548547
-4,15;-0,0003529217
-4,1;-0,0003523618
-4,05;-0,0003524024
-4;-0,0003508872
-3,95;-0,0003497621
-3,9;-0,0003481576
-3,85;-0,000347073
-3,8;-0,000347366
-3,75;-0,0003453003
-3,7;-0,0003453655
-3,65;-0,0003448755
-3,6;-0,0003438959
-3,55;-0,0003429803
-3,5;-0,000342648
-3,45;-0,0003431912
-3,4;-0,0003422414
-3,35;-0,0003413505
-3,3;-0,0003396037
-3,25;-0,0003390004
-3,2;-0,0003381965
-3,15;-0,0003371717
-3,1;-0,0003370418
-3,05;-0,0003373591
-3;-0,0003361483
-2,95;-0,0003347937
-2,9;-0,0003332592
-2,85;-0,0003328229
-2,8;-0,0003321794
-2,75;-0,0003313609
-2,7;-0,0003297161
-2,65;-0,0003283933
-2,6;-0,0003286457
-2,55;-0,000326676
-2,5;-0,0003250263
-2,45;-0,0003235274
-2,4;-0,0003214669
-2,35;-0,0003188736
-2,3;-0,000316856
-2,25;-0,0003141091
-2,2;-0,0003102188
-2,15;-0,0003064815
-2,1;-0,0003006976
-2,05;-0,000293786
-2;-0,0002896174
-1,95;-0,0002854759
-1,9;-0,0002797798
-1,85;-0,0002737116
-1,8;-0,000270287
-1,75;-0,0002615381
-1,7;-0,000254429
-1,65;-0,0002469376
-1,6;-0,0002384276
-1,55;-0,0002301678
-1,5;-0,0002204995
-1,45;-0,000211797
-1,4;-0,0001993979
-1,35;-0,0001847204
-1,3;-0,0001657196
-1,25;-0,0001373719
-1,2;-9,95569E-05
-1,15;-5,000956E-05
-1,1;1,585082E-05
-1,05;0,0001020298
-1;0,0002198825
-0,95;0,0003802114
-0,9;0,0006083795
-0,85;0,0009495743
-0,8;0,001478758
-0,75;0,002681364
-0,7;0,003733005
-0,65;0,005875192
-0,6;0,009213642
-0,55;0,01416467
-0,5;0,02520172
-0,45;0,03698001
-0,4;0,0525253
-0,35;0,07197569
-0,3;0,09485502
-0,25;0,1201361
-0,2;0,1474458
-0,15;0,1765637
-0,1;0,2072496
-0,05;0,2391122
0;0,2721216
0,05;0,3055258
0,1;0,3397106
0,15;0,3744341
0,2;0,4097152
0,25;0,4456855
0,3;0,4824046
0,35;0,5199693
0,4;0,5582853
0,45;0,5973645
0,5;0,6370691
0,55;0,6774252
0,6;0,7184851
0,65;0,760179
0,7;0,8025175
0,75;0,8453574
0,8;0,8886109
0,85;0,9321221
0,9;0,975697
0,95;1,019187
1;1,062513
1,05;1,105445
1,1;1,147788
1,15;1,189357
1,2;1,23005
1,25;1,269812
1,3;1,308478
1,35;1,346147
1,4;1,382783
1,45;1,418316
1,5;1,45274
1,55;1,485946
1,6;1,518098
1,65;1,54922
1,7;1,579506
1,75;1,609092
1,8;1,637939
1,85;1,666055
1,9;1,69351
1,95;1,720202
2;1,746222
2,05;1,771526
2,1;1,796202
2,15;1,820212
2,2;1,843521
2,25;1,866247
2,3;1,888279
2,35;1,909707
2,4;1,930548
2,45;1,950812
2,5;1,970526
2,55;1,989746
2,6;2,00838
2,65;2,026443
2,7;2,043952
2,75;2,060797
2,8;2,077059
2,85;2,092781
2,9;2,107889
2,95;2,122382
3;2,13644
3,05;2,149748
3,1;2,162959
3,15;2,175404
3,2;2,187638
3,25;2,199398
3,3;2,210897
3,35;2,222206
3,4;2,233457
3,45;2,244505
3,5;2,255192
3,55;2,266029
3,6;2,276766
3,65;2,287264
3,7;2,297676
3,75;2,308014
3,8;2,318276
3,85;2,328438
3,9;2,338613
3,95;2,348775
4;2,358888
4,05;2,368786
4,1;2,378876
4,15;2,388677
4,2;2,398363
4,25;2,408126
4,3;2,417951
4,35;2,427541
4,4;2,43709
4,45;2,446703
4,5;2,456066
4,55;2,465292
4,6;2,474545
4,65;2,483632
4,7;2,492509
4,75;2,501448
4,8;2,509999
4,85;2,518603
4,9;2,527015
4,95;2,535444
5;2,543433
