Tensao [V],Corrente [A]
-5,-0.0003558812
-4.95,-0.0003433657
-4.9,-0.0003394708
-4.85,-0.000335453
-4.8,-0.000329317
-4.75,-0.000331113
-4.7,-0.0003328594
-4.65,-0.0003321166
-4.6,-0.0003311581
-4.55,-0.0003271442
-4.5,-0.000325715
-4.45,-0.00032592
-4.4,-0.0003246595
-4.35,-0.0003234866
-4.3,-0.0003200341
-4.25,-0.0003183277
-4.2,-0.0003185068
-4.15,-0.0003177934
-4.1,-0.0003178449
-4.05,-0.0003169477
-4,-0.0003159807
-3.95,-0.0003162869
-3.9,-0.0003177382
-3.85,-0.0003196994
-3.8,-0.0003143749
-3.75,-0.0003109466
-3.7,-0.0003105399
-3.65,-0.0003118857
-3.6,-0.0003106674
-3.55,-0.0003085752
-3.5,-0.0003082566
-3.45,-0.0003072573
-3.4,-0.0003077453
-3.35,-0.000306489
-3.3,-0.0003053102
-3.25,-0.0003058725
-3.2,-0.000304354
-3.15,-0.0003033108
-3.1,-0.0003015385
-3.05,-0.000300493
-3,-0.0002994169
-2.95,-0.0002961935
-2.9,-0.0002943573
-2.85,-0.0002921793
-2.8,-0.0002895
-2.75,-0.0002868673
-2.7,-0.0002844722
-2.65,-0.0002803503
-2.6,-0.0002746706
-2.55,-0.0002704666
-2.5,-0.0002656545
-2.45,-0.0002605214
-2.4,-0.0002553982
-2.35,-0.0002482795
-2.3,-0.0002405651
-2.25,-0.00023075
-2.2,-0.0002214704
-2.15,-0.0002105448
-2.1,-0.0001966996
-2.05,-0.0001818873
-2,-0.0001632497
-1.95,-0.0001399473
-1.9,-0.0001124138
-1.85,-8.169606E-05
-1.8,-4.783935E-05
-1.75,-6.428804E-06
-1.7,4.077757E-05
-1.65,9.437982E-05
-1.6,0.0001542319
-1.55,0.0002242928
-1.5,0.0003081895
-1.45,0.0004100521
-1.4,0.0005368593
-1.35,0.0007046904
-1.3,0.0009261129
-1.25,0.001218694
-1.2,0.001605153
-1.15,0.00228205
-1.1,0.002783456
-1.05,0.003597635
-1,0.004631867
-0.95,0.005901632
-0.9,0.007433753
-0.85,0.0092536
-0.8,0.01138585
-0.75,0.0138708
-0.7,0.0167955
-0.65,0.02026819
-0.6,0.02648019
-0.55,0.03153168
-0.5,0.03717262
-0.45,0.0433707
-0.4,0.04997469
-0.35,0.05685543
-0.3,0.06398782
-0.25,0.0714141
-0.2,0.07917679
-0.15,0.08731443
-0.1,0.09584893
-0.05,0.1047743
0,0.114122
0.05,0.1237234
0.1,0.1336933
0.15,0.143967
0.2,0.1545033
0.25,0.1653263
0.3,0.1764155
0.35,0.1877727
0.4,0.1993547
0.45,0.211112
0.5,0.223148
0.55,0.2353409
0.6,0.2476856
0.65,0.260149
0.7,0.2726718
0.75,0.2852813
0.8,0.2979507
0.85,0.3106335
0.9,0.3232479
0.95,0.3357741
1,0.3481733
1.05,0.3603672
1.1,0.3723227
1.15,0.3840258
1.2,0.3955089
1.25,0.4067584
1.3,0.4177484
1.35,0.4285043
1.4,0.439026
1.45,0.4493206
1.5,0.4594208
1.55,0.4692783
1.6,0.478954
1.65,0.4884581
1.7,0.4977716
1.75,0.5069142
1.8,0.5159095
1.85,0.5247307
1.9,0.5333919
1.95,0.54193
2,0.5502967
2.05,0.5585416
2.1,0.5666665
2.15,0.5746393
2.2,0.5825185
2.25,0.5902642
2.3,0.5979055
2.35,0.6054223
2.4,0.612856
2.45,0.620156
2.5,0.6273733
2.55,0.6344736
2.6,0.6414668
2.65,0.6484297
2.7,0.6552515
2.75,0.661937
2.8,0.6685273
2.85,0.6749734
2.9,0.6813253
2.95,0.6875306
3,0.6935762
3.05,0.6995816
3.1,0.7054876
3.15,0.7112554
3.2,0.7168795
3.25,0.7224666
3.3,0.7279734
3.35,0.7334135
3.4,0.7387878
3.45,0.7440421
3.5,0.7492566
3.55,0.7543875
3.6,0.7594949
3.65,0.7645606
3.7,0.7695627
3.75,0.7745527
3.8,0.7795181
3.85,0.784461
3.9,0.7893485
3.95,0.7942145
4,0.7990242
4.05,0.8038177
4.1,0.8085728
4.15,0.813259
4.2,0.8178627
4.25,0.82242
4.3,0.8269521
4.35,0.8313668
4.4,0.8357582
4.45,0.8401408
4.5,0.8443438
4.55,0.8486184
4.6,0.8527663
4.65,0.8568076
4.7,0.8607968
4.75,0.8648046
4.8,0.8686471
4.85,0.8725319
4.9,0.87626
4.95,0.8799483
5,0.8836947
