Tensao (V),Erro instrumental (V),Corrente media (A),Desvio padrao (A),Ruido como erro (A),Corrente com ruido descontado (A),Erro propagado (media e ruido) (A)
2.2,0.025,0.15800525999999998,0.0023551333046489486,6.1212238e-05,0.15794404776199997,0.0023551335765188497
2.25,0.025,0.15922537,0.002363549772905154,6.2496082e-05,0.159162873918,0.0023635499976133087
2.3,0.025,0.16040622999999998,0.0023728622290156032,6.316612799999999e-05,0.16034306387199998,0.002372862578060191
2.35,0.025,0.16154924,0.0023838683917811634,6.3770932e-05,0.16148546906800001,0.0023838689049977095
2.4,0.025,0.16266078,0.0023927525004572565,6.451274e-05,0.16259626726,0.0023927531850488023
2.45,0.025,0.16374435999999998,0.0024047400012845014,6.5491358e-05,0.16367886864199999,0.0024047404954039625
2.5,0.025,0.16479597000000004,0.002408841902496349,6.6104282e-05,0.16472986571800005,0.0024088424799689596
2.55,0.025,0.16582539999999998,0.002420433991388046,6.6876766e-05,0.16575852323399998,0.0024204345733233926
2.6,0.025,0.16682781,0.0024284928785153937,6.784461800000001e-05,0.166759965382,0.002428493262672382
2.65,0.025,0.16781150000000003,0.0024318254871598033,6.8788952e-05,0.16774271104800004,0.0024318258449619197
2.7,0.025,0.16877436,0.0024400119486046286,6.9867372e-05,0.16870449262800002,0.002440012333474808
2.75,0.025,0.16970226000000002,0.0024390098360696387,7.032506400000002e-05,0.169631934936,0.0024390102291289924
2.8,0.025,0.17060166000000002,0.0024456835278143015,7.0842834e-05,0.17053081716600002,0.0024456838920277205
2.85,0.025,0.17146006,0.0024507195039643144,7.209997800000001e-05,0.171387960022,0.0024507207675225
2.9,0.025,0.17229974,0.0024539654005529743,7.2909224e-05,0.172226830776,0.002453966499352872
2.95,0.025,0.17310476,0.0024569240372646598,7.344392e-05,0.17303131608,0.00245692484916181
3.0,0.025,0.17388135,0.0024613217502661745,7.415485e-05,0.17380719514999998,0.0024613226694473315
3.05,0.025,0.17463232999999997,0.0024672005057689746,7.487929200000001e-05,0.17455745070799997,0.0024672013905915214
3.1,0.025,0.17534679999999997,0.002468262903789269,7.5922922e-05,0.17527087707799996,0.002468263528170385
3.15,0.025,0.17603045000000006,0.0024727461568287007,7.6126142e-05,0.17595432385800006,0.002472746793685055
3.2,0.025,0.17668555000000002,0.0024727083465751094,7.641517e-05,0.17660913483000001,0.002472709293068513
3.25,0.025,0.17731357,0.002473958099011917,7.7223422e-05,0.177236346578,0.0024739591423187193
3.3,0.025,0.17792578,0.002475359254195913,7.8308746e-05,0.177847471254,0.0024753602519031505
3.35,0.025,0.17851202000000002,0.002477320436277877,7.905500399999999e-05,0.17843296499600003,0.0024773214748850477
3.4,0.025,0.17907716,0.0024764116177332972,7.9742394e-05,0.17899741760600002,0.0024764125053466438
3.45,0.025,0.17963548000000001,0.002479997364604335,8.070168200000001e-05,0.179554778318,0.002479998043787136
3.5,0.025,0.18018001,0.002477470173584337,8.170755e-05,0.18009830245,0.0024774708219682676
3.55,0.025,0.18071693000000003,0.00247664456250791,8.2376588e-05,0.18063455341200002,0.002476645322014837
3.6,0.025,0.18124719000000003,0.0024770672365386753,8.3139252e-05,0.18116405074800004,0.002477068009202409
3.65,0.025,0.18177523,0.002475069920022465,8.365775000000001e-05,0.18169157225000002,0.0024750708124020313
3.7,0.025,0.18230839999999998,0.0024727738675422843,8.441628600000001e-05,0.18222398371399998,0.002472774568464526
3.75,0.025,0.18283932,0.0024805928994675614,8.5224282e-05,0.182754095718,0.002480593693521561
3.8,0.025,0.18336865,0.002481586901001502,8.5745234e-05,0.18328290476599998,0.002481587544854773
3.85,0.025,0.18390102999999997,0.002484443107306831,8.6568954e-05,0.18381446104599997,0.002484443710891939
3.9,0.025,0.18444252999999997,0.002499205089201142,8.7440228e-05,0.18435508977199996,0.002499205883954781
3.95,0.025,0.18498177,0.0025126278881990364,8.8032046e-05,0.184893737954,0.0025126285433648547
4.0,0.025,0.18551288000000002,0.0024993488782303125,8.879201e-05,0.18542408799,0.002499349759192887
4.05,0.025,0.18606852000000002,0.0025707728054679096,8.947278800000001e-05,0.185979047212,0.0025707735327129668
4.1,0.025,0.18660801,0.0025759675698657425,9.0137904e-05,0.186517872096,0.00257596821783865
4.15,0.025,0.18714324,0.0025810824771358566,9.105989e-05,0.18705218011,0.0025810832114725574
4.2,0.025,0.1876697,0.0025794772360133527,9.1896632e-05,0.187577803368,0.002579478133861957
4.25,0.025,0.18819603000000001,0.0025818727290476597,9.253649200000001e-05,0.188103493508,0.00258187393448967
4.3,0.025,0.18872505,0.002577656424071211,9.3477618e-05,0.188631572382,0.0025776579303458634
4.35,0.025,0.18924835999999998,0.0025742846791552273,9.4230252e-05,0.18915412974799997,0.002574285663193381
4.4,0.025,0.18977753,0.0025727368009141115,9.4911008e-05,0.189682618992,0.002572737567344598
4.45,0.025,0.19029671,0.002571252758416934,9.543738e-05,0.19020127262,0.0025712536278201
4.5,0.025,0.19081693,0.0025728475599572087,9.5844108e-05,0.190721085892,0.002572848431489209
4.55,0.025,0.19133139999999998,0.0025696101079087205,9.681271999999999e-05,0.19123458727999998,0.002569611180475945
4.6,0.025,0.19183586000000002,0.002563701453497784,9.797226399999999e-05,0.19173788773600003,0.0025637030468017266
4.65,0.025,0.19233464,0.0025590208579758674,9.8886458e-05,0.192235753542,0.0025590225586263116
4.7,0.025,0.19282707999999998,0.002556529427781166,9.917326e-05,0.19272790673999998,0.002556530555430829
4.75,0.025,0.19332065,0.0025554125699733454,9.9799132e-05,0.193220850868,0.002555413487529713
4.8,0.025,0.19380094999999997,0.002550315943063609,0.000100508612,0.19370044138799997,0.0025503168384021823
4.85,0.025,0.19427588,0.002552166372493947,0.000101233306,0.194174646694,0.002552167058732406
4.9,0.025,0.19475309999999998,0.0025460674020056006,0.00010186505399999999,0.19465123494599998,0.002546068254483428
4.95,0.025,0.19521869,0.0025439487828745498,0.00010280986600000001,0.195115880134,0.0025439497827431873
5.0,0.025,0.19567166,0.0025391914724529497,0.00010348401999999999,0.19556817598,0.0025391923575974282
