Tensao [V],Corrente [A]
-5,-0.002989559
-4.95,-0.003060903
-4.9,-0.003064847
-4.85,-0.003064031
-4.8,-0.003059061
-4.75,-0.003057182
-4.7,-0.003056843
-4.65,-0.003052885
-4.6,-0.003052715
-4.55,-0.003049706
-4.5,-0.003046608
-4.45,-0.003049081
-4.4,-0.003045762
-4.35,-0.003043775
-4.3,-0.003044621
-4.25,-0.003041916
-4.2,-0.003040622
-4.15,-0.00303971
-4.1,-0.00303533
-4.05,-0.00303741
-4,-0.003035748
-3.95,-0.003031928
-3.9,-0.00303171
-3.85,-0.00303027
-3.8,-0.003029419
-3.75,-0.003028941
-3.7,-0.003026154
-3.65,-0.003024151
-3.6,-0.003024719
-3.55,-0.003022284
-3.5,-0.003019144
-3.45,-0.003020801
-3.4,-0.003018399
-3.35,-0.003016481
-3.3,-0.003015968
-3.25,-0.003012927
-3.2,-0.003012618
-3.15,-0.003013052
-3.1,-0.003008302
-3.05,-0.003008119
-3,-0.003008547
-2.95,-0.003004897
-2.9,-0.00300393
-2.85,-0.003002642
-2.8,-0.003000063
-2.75,-0.003000034
-2.7,-0.002996786
-2.65,-0.002992498
-2.6,-0.002991809
-2.55,-0.002989232
-2.5,-0.002985973
-2.45,-0.002982423
-2.4,-0.002977543
-2.35,-0.00297288
-2.3,-0.002968504
-2.25,-0.002959174
-2.2,-0.002952195
-2.15,-0.00294646
-2.1,-0.00293508
-2.05,-0.002923624
-2,-0.002914004
-1.95,-0.002898975
-1.9,-0.002886754
-1.85,-0.002869223
-1.8,-0.002848469
-1.75,-0.002828902
-1.7,-0.002798397
-1.65,-0.002758768
-1.6,-0.002712616
-1.55,-0.0026512
-1.5,-0.002569045
-1.45,-0.002463694
-1.4,-0.002327537
-1.35,-0.002159985
-1.3,-0.001855873
-1.25,-0.001683048
-1.2,-0.001366229
-1.15,-0.0009607162
-1.1,-0.0004263886
-1.05,0.0003045822
-1,0.00134546
-0.95,0.003603315
-0.9,0.005219885
-0.85,0.008500438
-0.8,0.01338705
-0.75,0.02031853
-0.7,0.03473028
-0.65,0.04837285
-0.6,0.0650252
-0.55,0.08489466
-0.5,0.108491
-0.45,0.1361238
-0.4,0.1678562
-0.35,0.203368
-0.3,0.242275
-0.25,0.2839536
-0.2,0.3278641
-0.15,0.3738209
-0.1,0.4216315
-0.05,0.4712274
0,0.5231929
0.05,0.5767149
0.1,0.6325978
0.15,0.690706
0.2,0.7510463
0.25,0.8137014
0.3,0.8787268
0.35,0.9460436
0.4,1.015623
0.45,1.087386
0.5,1.161319
0.55,1.2374
0.6,1.315529
0.65,1.395617
0.7,1.477424
0.75,1.56095
0.8,1.645897
0.85,1.732068
0.9,1.819178
0.95,1.907182
1,1.995734
1.05,2.084755
1.1,2.174217
1.15,2.263657
1.2,2.353385
1.25,2.442562
1.3,2.531762
1.35,2.62058
1.4,2.708944
1.45,2.797014
1.5,2.883905
1.55,2.970147
1.6,3.055417
1.65,3.139675
1.7,3.223286
1.75,3.305971
1.8,3.387684
1.85,3.468421
1.9,3.548587
1.95,3.627825
2,3.706453
2.05,3.784306
2.1,3.861498
2.15,3.937993
2.2,4.013772
2.25,4.089005
2.3,4.163174
2.35,4.23685
2.4,4.309508
2.45,4.381483
2.5,4.452507
2.55,4.522531
2.6,4.591883
2.65,4.660037
2.7,4.727702
2.75,4.794382
2.8,4.86024
2.85,4.925173
2.9,4.989184
2.95,5.052081
3,5.114123
3.05,5.175326
3.1,5.235037
3.15,5.294038
3.2,5.351933
3.25,5.408676
3.3,5.464395
3.35,5.519626
3.4,5.573748
3.45,5.627555
3.5,5.680884
3.55,5.733601
3.6,5.785572
3.65,5.836936
3.7,5.887798
3.75,5.937948
3.8,5.987775
3.85,6.036825
3.9,6.08522
3.95,6.133231
4,6.180473
4.05,6.227094
4.1,6.272973
4.15,6.318321
4.2,6.362772
4.25,6.406134
4.3,6.448903
4.35,6.491241
4.4,6.532351
4.45,6.573041
4.5,6.612532
4.55,6.651707
4.6,6.689644
4.65,6.727051
4.7,6.763677
4.75,6.799722
4.8,6.834954
4.85,6.869651
4.9,6.903443
4.95,6.937029
5,6.9693
