Tensao (V),Erro instrumental (V),Corrente media (A),Desvio padrao (A),Ruido como erro (A),Corrente com ruido descontado (A),Erro propagado (media e ruido) (A)
-4.3,0.025,-6.983032399999998e-05,3.458752583121391e-06,-9.259273399999999e-05,2.276241000000001e-05,1.1670472321874075e-05
-4.25,0.025,-6.8848929e-05,3.2102514636688136e-06,-9.054457600000001e-05,2.1695647000000005e-05,1.1537628632102778e-05
-4.2,0.025,-6.8227893e-05,3.0143945004006274e-06,-8.846061e-05,2.0232717e-05,1.128763517978392e-05
-4.15,0.025,-6.7120018e-05,2.798300855355701e-06,-8.6438716e-05,1.9318697999999996e-05,1.1102267956046843e-05
-4.1,0.025,-6.630124299999999e-05,2.799011514434057e-06,-8.440966200000001e-05,1.8108419000000017e-05,1.091299518609829e-05
-4.05,0.025,-6.5022277e-05,3.0997795862826174e-06,-8.2756938e-05,1.773466099999999e-05,1.0570514895985646e-05
-4.0,0.025,-6.2590781e-05,5.7368936117349754e-06,-8.0732308e-05,1.8141526999999996e-05,1.1381887270740104e-05
-3.95,0.025,-6.1329322e-05,6.4101339729296354e-06,-7.814902599999999e-05,1.6819703999999995e-05,1.1479501577966554e-05
-3.9,0.025,-6.0589619999999995e-05,5.8372629206694315e-06,-7.6359248e-05,1.576962800000001e-05,1.1309145861759065e-05
-3.85,0.025,-5.9968817e-05,4.9006529370234605e-06,-7.404829e-05,1.4079472999999999e-05,1.0555917888398274e-05
-3.8,0.025,-5.9117701e-05,4.424867614846924e-06,-7.2784098e-05,1.3666397e-05,1.0370935782709826e-05
-3.75,0.025,-5.7988124e-05,4.757674710626797e-06,-7.1514064e-05,1.3525939999999995e-05,1.0762510428314007e-05
-3.7,0.025,-5.7434981e-05,3.687259844408552e-06,-6.9763754e-05,1.2328772999999996e-05,1.0049150986551937e-05
-3.65,0.025,-5.6118241999999996e-05,3.459574653572315e-06,-6.7507718e-05,1.1389475999999998e-05,9.65049502845372e-06
-3.6,0.025,-5.4885586000000004e-05,3.6454435964615097e-06,-6.5610088e-05,1.0724502000000001e-05,9.659726105669465e-06
-3.55,0.025,-5.3781732e-05,3.575644429677599e-06,-6.365826199999999e-05,9.876529999999988e-06,9.617045761282641e-06
-3.5,0.025,-5.320725799999999e-05,3.0971585012567034e-06,-6.2326904e-05,9.119646000000013e-06,1.0112491172623423e-05
-3.45,0.025,-5.2125984000000005e-05,3.930779767208199e-06,-6.0257172000000007e-05,8.131188000000002e-06,9.758628334408137e-06
-3.4,0.025,-5.1406991999999996e-05,4.403625461126825e-06,-5.8590475999999995e-05,7.1834839999999995e-06,9.595869552052821e-06
-3.35,0.025,-5.0199223e-05,3.4727596226377865e-06,-5.6967882e-05,6.768658999999996e-06,8.822492095394213e-06
-3.3,0.025,-4.8217431e-05,4.773120896214202e-06,-5.4661122e-05,6.443690999999996e-06,9.040647777368978e-06
-3.25,0.025,-4.7901569e-05,3.0250187392053184e-06,-5.3353536e-05,5.4519670000000044e-06,8.397754494308188e-06
-3.2,0.025,-4.7135771e-05,2.8814386840660387e-06,-5.1789054e-05,4.653283000000005e-06,8.560084611454624e-06
-3.15,0.025,-4.6462269e-05,3.0281501617707505e-06,-4.9993882e-05,3.5316130000000008e-06,8.79304221521495e-06
-3.1,0.025,-4.5827364e-05,3.1360082893463298e-06,-4.8012406000000004e-05,2.185042000000002e-06,8.746407760042342e-06
-3.05,0.025,-4.4474948e-05,3.080135439503342e-06,-4.625916200000001e-05,1.7842140000000074e-06,8.93156327920563e-06
-3.0,0.025,-4.4188402e-05,2.5954936688627597e-06,-4.4540239999999994e-05,3.5183799999999614e-07,8.55302931634498e-06
-2.95,0.025,-4.3485219e-05,2.048010540551488e-06,-4.3183132e-05,-3.0208700000000286e-07,8.139149925568394e-06
-2.9,0.025,-4.2521231999999996e-05,1.7103626108765494e-06,-4.157771e-05,-9.435219999999955e-07,7.849047005276147e-06
-2.85,0.025,-4.104367800000001e-05,1.7837050275187193e-06,-4.0169628e-05,-8.74050000000009e-07,7.549525821183444e-06
-2.8,0.025,-3.8500285999999996e-05,5.180723515070501e-06,-3.8492608e-05,-7.677999999996371e-09,8.965255546663154e-06
-2.75,0.025,-3.7688769e-05,5.9310488092325546e-06,-3.6712892e-05,-9.758770000000024e-07,9.161068660806932e-06
-2.7,0.025,-3.7664253e-05,3.1083544783411264e-06,-3.5301626e-05,-2.362627000000004e-06,7.520364602713976e-06
-2.65,0.025,-3.6564209e-05,2.9515077090171693e-06,-3.3617012e-05,-2.947197000000003e-06,7.428204495785492e-06
-2.6,0.025,-3.6104951e-05,2.371631149237213e-06,-3.1999822000000005e-05,-4.105128999999995e-06,7.120856527434198e-06
-2.55,0.025,-3.537678e-05,1.6201142872032206e-06,-3.0355178000000004e-05,-5.021601999999998e-06,7.050435270362391e-06
-2.5,0.025,-3.6010940999999997e-05,4.781488038658281e-06,-2.8810528e-05,-7.200412999999995e-06,8.404460210352727e-06
-2.45,0.025,-3.4460215e-05,2.6761868609117463e-06,-2.7272772e-05,-7.187442999999999e-06,7.375027744496062e-06
-2.4,0.025,-3.336851e-05,1.6155342119077651e-06,-2.5546986e-05,-7.821523999999999e-06,6.519631150569367e-06
-2.35,0.025,-3.1990486999999996e-05,1.9268404013078565e-06,-2.4047452e-05,-7.943034999999997e-06,6.519199852143069e-06
-2.3,0.025,-3.1179829e-05,1.2535912756951087e-06,-2.2466546e-05,-8.713283e-06,6.582292516538512e-06
-2.25,0.025,-3.0330069999999997e-05,1.3895527655968233e-06,-2.08493402e-05,-9.480729799999998e-06,6.733243469864874e-06
-2.2,0.025,-2.9249144e-05,1.0511261626697759e-06,-1.8839434e-05,-1.040971e-05,6.744189993318611e-06
-2.15,0.025,-2.7094293999999996e-05,3.770451953626308e-06,-1.74085566e-05,-9.685737399999995e-06,7.592525809927632e-06
-2.1,0.025,-2.69428e-05,1.2764062794772234e-06,-1.62279594e-05,-1.07148406e-05,6.336023608449994e-06
-2.05,0.025,-2.6258261999999995e-05,2.2415233637605574e-06,-1.4632331999999998e-05,-1.1625929999999997e-05,6.54384683001554e-06
-2.0,0.025,-2.4426853699999998e-05,5.527764401702173e-06,-1.2588353e-05,-1.1838500699999998e-05,7.819918104788296e-06
-1.95,0.025,-2.20740428e-05,9.864985016409556e-06,-1.10728929e-05,-1.10011499e-05,1.1399597117935774e-05
-1.9,0.025,-2.17871199e-05,6.774925944877274e-06,-9.83492318e-06,-1.195219672e-05,9.017604615871905e-06
-1.85,0.025,-2.09897033e-05,4.732340257461771e-06,-8.2613598e-06,-1.27283435e-05,7.484419782455388e-06
-1.8,0.025,-2.0898508e-05,3.813398318699769e-06,-6.360291199999999e-06,-1.4538216799999999e-05,6.655361737779467e-06
-1.75,0.025,-2.0044946e-05,3.3218039377128272e-06,-4.8374710000000005e-06,-1.5207475000000001e-05,6.408460485506558e-06
-1.7,0.025,-1.8924678000000002e-05,2.831983676356753e-06,-3.5271862e-06,-1.53974918e-05,6.305977000880539e-06
-1.65,0.025,-1.7869135000000004e-05,2.3105251474514525e-06,-2.1122324e-06,-1.5756902600000003e-05,5.606154007184992e-06
-1.6,0.025,-1.7115834999999995e-05,1.8495554276831558e-06,-6.717783999999999e-07,-1.6444056599999997e-05,5.557234723889528e-06
-1.55,0.025,-1.6728887e-05,1.9363780747229546e-06,8.8511554e-07,-1.761400254e-05,5.492103514281994e-06
-1.5,0.025,-1.6193883e-05,1.6138493084689029e-06,2.1672103e-06,-1.8361093300000002e-05,5.464901980994085e-06
-1.45,0.025,-1.5234425000000001e-05,1.6341371075093084e-06,3.6113598000000006e-06,-1.88457848e-05,5.043316920135903e-06
-1.4,0.025,-1.3799652e-05,1.964862993854222e-06,5.1342074e-06,-1.89338594e-05,5.202490197062275e-06
-1.35,0.025,-1.2522869099999998e-05,2.7162265890539498e-06,6.539386799999999e-06,-1.9062255899999997e-05,5.747885637453598e-06
-1.3,0.025,-1.1911012099999998e-05,1.846140165248592e-06,8.0950848e-06,-2.0006096899999998e-05,5.490279300999522e-06
-1.25,0.025,-1.1201839e-05,1.7153734844533291e-06,9.632642399999998e-06,-2.08344814e-05,5.486650820797543e-06
-1.2,0.025,-1.06061597e-05,5.654670114846172e-07,1.11481332e-05,-2.17542929e-05,5.145707625744398e-06
-1.15,0.025,-9.322143900000002e-06,1.8276425151128704e-06,1.2833268599999998e-05,-2.21554125e-05,5.4468173644117994e-06
-1.1,0.025,-7.9504922e-06,1.6941670583838732e-06,1.4214916e-05,-2.21654082e-05,5.262347476226087e-06
-1.05,0.025,-6.2644559000000004e-06,1.6344240580356296e-06,1.5545566e-05,-2.1810021899999998e-05,5.537591050250609e-06
-1.0,0.025,-3.61258719e-06,1.323045832594113e-06,1.6797768e-05,-2.041035519e-05,5.0668629168958825e-06
-0.95,0.025,-1.5989183499999997e-06,2.33288572303214e-06,1.8290954000000002e-05,-1.988987235e-05,4.952829188282914e-06
-0.9,0.025,-6.5612832e-07,2.057061028607625e-06,1.990573e-05,-2.056185832e-05,5.01143783120835e-06
-0.85,0.025,1.3157646e-06,3.5695646352320475e-06,2.1538655999999997e-05,-2.0222891399999998e-05,6.100313036675192e-06
-0.8,0.025,4.3940999e-06,6.07951810684717e-06,2.2996543999999996e-05,-1.8602444099999995e-05,7.798482910160323e-06
-0.75,0.025,7.441314299999999e-06,6.6546823716222724e-06,2.4587044e-05,-1.71457297e-05,8.32068670380097e-06
-0.7,0.025,9.784977999999998e-06,5.9446664926653e-06,2.595717e-05,-1.6172192000000002e-05,7.3290593042127565e-06
-0.65,0.025,1.2914188999999999e-05,4.806289941407683e-06,2.7420684e-05,-1.4506495e-05,6.17839886935577e-06
-0.6,0.025,1.605566e-05,3.337312571782538e-06,2.8965843999999997e-05,-1.2910183999999997e-05,5.4067534359639305e-06
-0.55,0.025,1.9837687e-05,2.441381678594908e-06,3.0534038e-05,-1.0696351e-05,5.019956694011301e-06
-0.5,0.025,2.6262565e-05,2.249950332998734e-06,3.1983584e-05,-5.721019e-06,4.956566444656131e-06
-0.45,0.025,3.6497526999999995e-05,2.0357436173221275e-06,3.3479466e-05,3.0180609999999974e-06,4.68422858222651e-06
-0.4,0.025,5.3829422000000004e-05,2.9390914168906007e-06,3.4724316e-05,1.9105106000000004e-05,5.127242368834344e-06
-0.35,0.025,8.443872900000001e-05,2.896695686457817e-06,3.585445e-05,4.858427900000001e-05,5.1036233615484725e-06
-0.3,0.025,0.00014170083999999998,1.672259830422425e-06,3.7188535999999997e-05,0.00010451230399999998,4.671790887745775e-06
-0.25,0.025,0.00024365052999999998,3.1809562412897163e-06,3.8566014e-05,0.000205084516,5.546009119383054e-06
-0.2,0.025,0.00041853458000000004,5.702853813233437e-06,4.0466378e-05,0.000378068202,7.062296941497231e-06
-0.15,0.025,0.00071334617,1.0161845674553639e-05,4.1837728000000004e-05,0.000671508442,1.09120859218925e-05
-0.1,0.025,0.0012004157999999999,1.6805631561407558e-05,4.3466232e-05,0.001156949568,1.7221011570693165e-05
-0.05,0.025,0.0019299108999999998,3.072408203655378e-05,4.4715230000000004e-05,0.0018851956699999998,3.09590118375706e-05
0.0,0.025,0.0032559128,5.4828592207999576e-05,4.4790268e-05,0.003211122532,5.495181728507331e-05
0.05,0.025,0.0039851699,5.814110091731827e-05,4.3518678e-05,0.003941651222,5.8270942052049036e-05
0.1,0.025,0.005049680699999999,7.524612759921805e-05,4.46118e-05,0.005005068899999999,7.534097860426061e-05
0.15,0.025,0.006162245200000001,8.980055743058861e-05,4.6160126e-05,0.006116085074000001,8.987629243460132e-05
0.2,0.025,0.007278301700000001,0.00010299884251566455,4.7613366e-05,0.007230688334000001,0.00010307633396486459
0.25,0.025,0.0083879594,0.00011502695594337905,4.8984963999999994e-05,0.008338974436,0.00011509343834817951
0.3,0.025,0.009473308599999999,0.0001274029188870228,5.020405199999999e-05,0.009423104548,0.00012745680502274754
0.35,0.025,0.010530573000000001,0.00013820719124641185,5.20272e-05,0.0104785458,0.00013824675773669762
0.4,0.025,0.011554739,0.00014744406468217026,5.392539e-05,0.011500813609999999,0.00014748863343681288
0.45,0.025,0.012543832,0.00015707154794339219,5.5153566e-05,0.012488678433999999,0.00015711138571561955
0.5,0.025,0.013493154000000002,0.00016582567172921197,5.548352600000001e-05,0.013437670474000001,0.0001658947176642745
0.55,0.025,0.014408417999999997,0.00017351091222808507,5.7918810000000006e-05,0.014350499189999998,0.0001735453857045123
0.6,0.025,0.015287824000000002,0.00018188878098686793,5.9149684000000003e-05,0.015228674316000002,0.00018191861294120467
0.65,0.025,0.016134284,0.0001895396051371734,6.0739938e-05,0.016073544061999998,0.00018957000771388318
0.7,0.025,0.016951011,0.00019669381442287992,6.249054200000001e-05,0.016888520458,0.000196719279557324
0.75,0.025,0.017739627,0.0002030378579395148,6.4086688e-05,0.017675540312000002,0.00020306887733726177
0.8,0.025,0.018498454,0.000210286752697358,6.552766599999999e-05,0.018432926334,0.0002103225997451705
0.85,0.025,0.019227559999999998,0.0002146147377149216,6.6710982e-05,0.019160849017999998,0.00021464549842518168
0.9,0.025,0.019929731,0.00021705387136991322,6.8200972e-05,0.019861530028,0.00021707676123958723
0.95,0.025,0.020605466,0.00022146827960480294,6.959168e-05,0.020535874319999998,0.00022148525974997673
1.0,0.025,0.021544413999999994,0.0003184546860561345,7.123318800000001e-05,0.021473180811999993,0.00031846778775512704
1.05,0.025,0.022183949999999997,0.00023007367863360677,7.283326e-05,0.02211111674,0.0002300919973500289
1.1,0.025,0.022769181000000003,0.000232677841539184,7.4266378e-05,0.022694914622000004,0.0002327002563045997
1.15,0.025,0.023330376,0.00023736093361049194,7.568551999999999e-05,0.02325469048,0.0002373837399250072
1.2,0.025,0.023867736999999997,0.00024131594495598567,7.6851174e-05,0.023790885825999995,0.00024134120592017268
1.25,0.025,0.024380188,0.0002441371816918603,7.873266e-05,0.02430145534,0.0002441596546144699
1.3,0.025,0.024868029,0.0002475370926391072,7.9384782e-05,0.024788644218,0.00024755080311145345
1.35,0.025,0.025332912000000003,0.00024850016591990875,8.0402134e-05,0.025252509866000004,0.00024851943895743713
1.4,0.025,0.025777086999999997,0.0002479628266517207,8.210661e-05,0.025694980389999997,0.00024797895701266577
1.45,0.025,0.026197166000000004,0.00024736071659735184,8.3893244e-05,0.026113272756000006,0.0002473776014132584
1.5,0.025,0.026597221999999997,0.00025004896897296843,8.5491378e-05,0.026511730621999997,0.0002500691146604317
1.55,0.025,0.026978704,0.0002517117068393922,8.699656399999999e-05,0.026891707436,0.00025173181479379677
1.6,0.025,0.027341912999999995,0.0002505230390846761,8.8626558e-05,0.027253286441999997,0.00025054356655462173
1.65,0.025,0.027682768000000003,0.00024763457395480447,8.988536e-05,0.027592882640000004,0.00024764992594563333
1.7,0.025,0.028012902,0.0002498863426884763,9.1011798e-05,0.027921890201999998,0.0002499050377889687
1.75,0.025,0.028325509,0.00024905421018324496,9.257776200000001e-05,0.028232931237999997,0.00024907153495936794
1.8,0.025,0.028624772,0.00024856445315719097,9.4171266e-05,0.028530600734,0.0002485825902303622
1.85,0.025,0.028909115000000003,0.00024723524974539206,9.524109399999998e-05,0.028813873906,0.00024725610465076126
1.9,0.025,0.029182174999999998,0.00024679874375017885,9.624350000000001e-05,0.0290859315,0.0002468172723146026
1.95,0.025,0.029445957000000002,0.0002468781364267708,9.7680264e-05,0.029348276736,0.00024689403068205694
2.0,0.025,0.029694763000000002,0.0002462434741402637,9.9229122e-05,0.029595533878000003,0.00024625568285957674
2.05,0.025,0.029937026,0.0002460123985222426,0.000100865446,0.029836160554,0.00024602568570381933
2.1,0.025,0.030168775000000002,0.00024701584039400304,0.00010240570000000001,0.030066369300000003,0.0002470279965603911
2.15,0.025,0.030389894,0.0002458585167304331,0.00010353804,0.03028635596,0.0002458682612264069
2.2,0.025,0.030602818999999996,0.0002459667435266626,0.00010479835999999999,0.030498020639999998,0.00024597886107926843
2.25,0.025,0.030809523999999998,0.0002463370154077545,0.00010602282,0.03070350118,0.0002463485737028678
2.3,0.025,0.031009727000000004,0.0002480202817445915,0.00010740839999999999,0.030902318600000003,0.0002480323588315375
2.35,0.025,0.031203858000000008,0.00024685331991105815,0.00010901240000000001,0.031094845600000007,0.0002468628953810925
2.4,0.025,0.031388945,0.000246873973078033,0.00011038326000000001,0.03127856174,0.0002468814808109275
2.45,0.025,0.031569522,0.00024391116460256143,0.00011159869999999999,0.0314579233,0.00024391967401174883
2.5,0.025,0.031745237999999995,0.00024318409449998582,0.00011322280000000001,0.031632015199999995,0.00024319654522251757
2.55,0.025,0.031910932999999995,0.00024280070831170767,0.00011451642,0.03179641657999999,0.00024281400517882807
2.6,0.025,0.032074573,0.00024131365219242197,0.00011585514,0.03195871786,0.00024132453337669213
2.65,0.025,0.032231894,0.0002411857763541528,0.00011731547999999999,0.03211457852,0.00024119537933041423
2.7,0.025,0.032385356000000004,0.00024054197828145407,0.00011882019999999999,0.0322665358,0.00024055247486139177
2.75,0.025,0.032532729999999996,0.00024034870570347063,0.0001201236,0.032412606399999995,0.00024035888170987886
2.8,0.025,0.032676341000000005,0.000241461552515786,0.00012152295999999999,0.03255481804,0.000241473912809783
2.85,0.025,0.032815963000000004,0.0002424711764336355,0.00012289108,0.032693071920000004,0.00024248071067745408
2.9,0.025,0.032954781,0.00024398239633447195,0.0001243784,0.0328304026,0.0002439920894984023
2.95,0.025,0.033082329,0.00024293930423736182,0.00012597088,0.03295635812,0.00024294864093381022
3.0,0.025,0.033206410000000006,0.00024353320234506932,0.00012719072,0.03307921928,0.00024353772806798638
3.05,0.025,0.033326284,0.00024163479629851043,0.00012874226,0.033197541739999996,0.00024163917419586716
3.1,0.025,0.033433604,0.00023847625785390134,0.00013062202000000003,0.03330298198,0.00023848232470920658
3.15,0.025,0.033541368,0.00023883895289039016,0.0001320252,0.033409342800000005,0.0002388492543986437
3.2,0.025,0.033649002,0.00023912152571908227,0.00013346845999999998,0.033515533539999996,0.00023913635379506755
3.25,0.025,0.033747073,0.00023710900137794078,0.00013475338,0.033612319620000004,0.00023712448688634273
3.3,0.025,0.0338422,0.0002367912374035653,0.00013593684000000003,0.03370626316,0.00023680599747985613
3.35,0.025,0.03393827099999999,0.00023739481701025688,0.00013728336,0.033800987639999995,0.00023740356251193104
3.4,0.025,0.034029857,0.0002371787035151167,0.0001390597,0.0338907973,0.00023719913017455742
3.45,0.025,0.034117824,0.00023502632789635245,0.00014008340000000002,0.0339777406,0.00023503872415095512
3.5,0.025,0.034205877,0.0002349303552142861,0.00014139492,0.03406448208,0.0002349408530292521
3.55,0.025,0.034295703,0.0002359479579648391,0.00014294822,0.034152754779999996,0.00023595829395432253
3.6,0.025,0.034379770999999996,0.00023423951234438197,0.00014469954,0.034235071459999995,0.0002342516018762345
3.65,0.025,0.034464742,0.00023336114790408307,0.0001456855,0.0343190565,0.00023337431051115358
3.7,0.025,0.034549027,0.00023560569423650637,0.00014685238,0.03440217462,0.00023561704049630648
3.75,0.025,0.034634177,0.00023447063265767237,0.0001484061,0.034485770900000004,0.00023448768020313803
3.8,0.025,0.034719001,0.00023415851057919526,0.00015000670000000002,0.0345689943,0.00023417253477379046
3.85,0.025,0.034804353999999996,0.00023239979318216163,0.00015055732000000002,0.034653796679999994,0.0002324020759242772
3.9,0.025,0.034886668,0.00023189480799132417,0.00015148684,0.03473518116,0.00023189731512142633
3.95,0.025,0.03497536999999999,0.00023090980119711043,0.00015322076,0.03482214923999999,0.00023091176242635858
4.0,0.025,0.035064779000000004,0.0002329103780164757,0.00015500399999999998,0.034909775000000004,0.00023291382408782138
4.05,0.025,0.035147359,0.00022918657777501326,0.00015675312000000002,0.034990605880000004,0.0002291937259950176
4.1,0.025,0.035232114,0.00022794606497541855,0.00015846938,0.035073644620000004,0.00022796576876207695
4.15,0.025,0.035322453,0.00022852106180831528,0.0001597262,0.035162726799999995,0.00022853716340622777
4.2,0.025,0.035410483,0.00022963393453494552,0.00016077643999999998,0.035249706559999996,0.0002296406893618978
4.25,0.025,0.035491545,0.00022656914560215092,0.00016176606,0.03532977894,0.00022657143007086454
4.3,0.025,0.03557697,0.00022413376521869904,0.00016347028,0.03541349972,0.00022413703768104214
4.35,0.025,0.035663317,0.00022292180173774006,0.00016488950000000002,0.0354984275,0.00022292671683074526
4.4,0.025,0.035752035,0.0002240224789936138,0.00016635842,0.03558567658,0.00022402639188915028
4.45,0.025,0.03583778,0.00022415946085072797,0.00016769692,0.03567008308,0.0002241615095634642
4.5,0.025,0.035926519000000004,0.00022406599268221542,0.00016902462,0.035757494380000004,0.00022406709562182173
4.55,0.025,0.036013427,0.00022345117632518877,0.00017085246000000002,0.03584257454,0.00022345251759497723
4.6,0.025,0.03609945200000001,0.00022350055450092801,0.00017097842000000002,0.03592847358000001,0.00022351777115625345
4.65,0.025,0.036185002,0.00022328224976970692,0.00017282071999999998,0.03601218128,0.00022328462626434626
4.7,0.025,0.036271613999999994,0.0002243408923045455,0.00017453768,0.03609707631999999,0.00022434327627516873
4.75,0.025,0.036358771,0.00022566120748935889,0.00017640934,0.036182361659999995,0.0002256650404619942
4.8,0.025,0.036442424,0.0002261922395367851,0.00017794127999999997,0.03626448272,0.00022619468469553693
4.85,0.025,0.03652589499999999,0.0002262753143235513,0.00017900499999999998,0.036346889999999986,0.00022627725592553913
4.9,0.025,0.03660609399999999,0.00022373161497154893,0.00018001644,0.03642607755999999,0.0002237337419170283
4.95,0.025,0.03668525300000001,0.00022486488703960263,0.00018118558,0.03650406742000001,0.00022486784921532302
5.0,0.025,0.036766336999999996,0.0002250707057817865,0.00018245986,0.03658387714,0.00022507478562054547
