Tensao (V),Erro instrumental (V),Corrente media (A),Desvio padrao (A),Ruido como erro (A),Corrente com ruido descontado (A),Erro propagado (media e ruido) (A)
-5.0,0.025,-0.00021992377,5.662738846775279e-06,-0.00014825196,-7.167181e-05,1.4835526767013635e-05
-4.95,0.025,-0.00020471322999999998,5.493521015007888e-06,-0.0001353931,-6.932012999999999e-05,1.447730314241342e-05
-4.9,0.025,-0.00019782591,5.2317191885332165e-06,-0.00012750756,-7.031835e-05,1.3715300094079847e-05
-4.85,0.025,-0.00019360001,5.118800890063137e-06,-0.00012282220799999998,-7.077780200000002e-05,1.3788016870581176e-05
-4.8,0.025,-0.00019013414000000002,5.071427516368321e-06,-0.00011870804799999999,-7.142609200000003e-05,1.3659003389716902e-05
-4.75,0.025,-0.00018703692,5.207058739356712e-06,-0.000115557742,-7.1479178e-05,1.358753155203075e-05
-4.7,0.025,-0.00018449954,5.212561446309822e-06,-0.00011254695399999999,-7.195258600000002e-05,1.3594979020676552e-05
-4.65,0.025,-0.00018205328,4.927084157051373e-06,-0.00010966919400000001,-7.238408599999999e-05,1.3122478880182917e-05
-4.6,0.025,-0.00017976103,4.661713145293263e-06,-0.000107396764,-7.236426600000001e-05,1.2912797914413434e-05
-4.55,0.025,-0.00017775152,4.5662119123453375e-06,-0.00010485981199999999,-7.289170800000002e-05,1.2755497435700592e-05
-4.5,0.025,-0.00017515622,4.197901114393031e-06,-0.00010214243400000001,-7.301378599999999e-05,1.2687146394717853e-05
-4.45,0.025,-0.00017333536,4.233415074328945e-06,-9.9681692e-05,-7.3653668e-05,1.2501850887843594e-05
-4.4,0.025,-0.00017200512,5.078025011929124e-06,-9.752569600000001e-05,-7.4479424e-05,1.2419032560262403e-05
-4.35,0.025,-0.0001692242,4.473506931802934e-06,-9.488650799999999e-05,-7.433769200000002e-05,1.1915129045841633e-05
-4.3,0.025,-0.00016755957,4.2267663734427854e-06,-9.259273399999999e-05,-7.496683600000002e-05,1.192067568387156e-05
-4.25,0.025,-0.00016525834,3.856103337193015e-06,-9.054457600000001e-05,-7.471376399999998e-05,1.173374164277709e-05
-4.2,0.025,-0.00016300501999999998,4.134160528464165e-06,-8.846061e-05,-7.454440999999997e-05,1.1636813009710224e-05
-4.15,0.025,-0.00016105996,3.987289691061394e-06,-8.6438716e-05,-7.4621244e-05,1.1459857990883856e-05
-4.1,0.025,-0.00015915212,4.229944064720793e-06,-8.440966200000001e-05,-7.4742458e-05,1.136448086207798e-05
-4.05,0.025,-0.00015692731000000002,4.110663983254069e-06,-8.2756938e-05,-7.417037200000002e-05,1.0909844639862761e-05
-4.0,0.025,-0.0001547565,3.988605471423149e-06,-8.0732308e-05,-7.402419199999999e-05,1.0608693752679296e-05
-3.95,0.025,-0.00015308691,3.913198125560329e-06,-7.814902599999999e-05,-7.493788400000001e-05,1.0295739822738276e-05
-3.9,0.025,-0.0001508972,3.7233714653374142e-06,-7.6359248e-05,-7.4537952e-05,1.037721719857539e-05
-3.85,0.025,-0.00014933261,3.4879547775005504e-06,-7.404829e-05,-7.528431999999999e-05,9.978819157963478e-06
-3.8,0.025,-0.00014723652,3.757196666487754e-06,-7.2784098e-05,-7.4452422e-05,1.010412699795666e-05
-3.75,0.025,-0.00014506793,3.753534721373383e-06,-7.1514064e-05,-7.3553866e-05,1.0357856195757187e-05
-3.7,0.025,-0.00014331519,3.8016227004472147e-06,-6.9763754e-05,-7.355143600000001e-05,1.009167407058341e-05
-3.65,0.025,-0.000141958,4.26028561927223e-06,-6.7507718e-05,-7.4450282e-05,9.965612428162544e-06
-3.6,0.025,-0.00014012952,3.4052802119323107e-06,-6.5610088e-05,-7.451943199999999e-05,9.571676067614684e-06
-3.55,0.025,-0.00013845291000000003,3.1566965501753402e-06,-6.365826199999999e-05,-7.479464800000004e-05,9.469269728812718e-06
-3.5,0.025,-0.00013682544,3.3494103889756126e-06,-6.2326904e-05,-7.4498536e-05,1.0192577538986777e-05
-3.45,0.025,-0.00013476151,3.3196213637669244e-06,-6.0257172000000007e-05,-7.4504338e-05,9.528886786482341e-06
-3.4,0.025,-0.00013260591,3.323772347950443e-06,-5.8590475999999995e-05,-7.4015434e-05,9.150751765791158e-06
-3.35,0.025,-0.00013130825,3.32470487988533e-06,-5.6967882e-05,-7.434036799999999e-05,8.765270669808396e-06
-3.3,0.025,-0.00012930783000000002,3.14926252674072e-06,-5.4661122e-05,-7.464670800000002e-05,8.298703730517394e-06
-3.25,0.025,-0.00012756241,3.2135749440459615e-06,-5.3353536e-05,-7.4208874e-05,8.467502943319833e-06
-3.2,0.025,-0.00012629716,3.199664595339124e-06,-5.1789054e-05,-7.4508106e-05,8.672382209514102e-06
-3.15,0.025,-0.00012453695000000001,3.2796386109346454e-06,-4.9993882e-05,-7.454306800000002e-05,8.882788268030108e-06
-3.1,0.025,-0.00012234957,3.007541274511276e-06,-4.8012406000000004e-05,-7.4337164e-05,8.701172635453737e-06
-3.05,0.025,-0.00012078807000000001,3.0801455961438666e-06,-4.625916200000001e-05,-7.4528908e-05,8.931566781825821e-06
-3.0,0.025,-0.00011893248000000001,3.112646871786847e-06,-4.4540239999999994e-05,-7.439224000000002e-05,8.723892115884656e-06
-2.95,0.025,-0.00011723053000000001,3.3019601148577046e-06,-4.3183132e-05,-7.404739800000001e-05,8.541332152350773e-06
-2.9,0.025,-0.00011617431999999998,3.3161264929633393e-06,-4.157771e-05,-7.459660999999999e-05,8.347388426788545e-06
-2.85,0.025,-0.00011379439999999999,2.855657738595436e-06,-4.0169628e-05,-7.362477199999999e-05,7.87200848700762e-06
-2.8,0.025,-0.00011233278,2.805124801660148e-06,-3.8492608e-05,-7.3840172e-05,7.836111027177888e-06
-2.75,0.025,-0.00011040564999999999,3.0439429233406395e-06,-3.6712892e-05,-7.369275799999999e-05,7.616654616764211e-06
-2.7,0.025,-0.00010841032,2.6873650481052575e-06,-3.5301626e-05,-7.3108694e-05,7.356354198684821e-06
-2.65,0.025,-0.00010687832000000001,2.3096629859017186e-06,-3.3617012e-05,-7.326130800000002e-05,7.197316679378812e-06
-2.6,0.025,-0.00010525221,2.3936990052357582e-06,-3.1999822000000005e-05,-7.325238799999999e-05,7.128236689668536e-06
