Tensao [V];Corrente [A]
-5;-0,00378805
-4,95;-0,003852352
-4,9;-0,003855381
-4,85;-0,003852076
-4,8;-0,003848498
-4,75;-0,003850044
-4,7;-0,00384838
-4,65;-0,003846236
-4,6;-0,003843041
-4,55;-0,003841085
-4,5;-0,00383931
-4,45;-0,003837468
-4,4;-0,003834402
-4,35;-0,003833046
-4,3;-0,003832068
-4,25;-0,003829794
-4,2;-0,003827767
-4,15;-0,003826497
-4,1;-0,003825941
-4,05;-0,00382408
-4;-0,003821664
-3,95;-0,003820994
-3,9;-0,003819545
-3,85;-0,00381812
-3,8;-0,003815955
-3,75;-0,003814808
-3,7;-0,003813998
-3,65;-0,003812568
-3,6;-0,003810111
-3,55;-0,003808839
-3,5;-0,003807916
-3,45;-0,003807115
-3,4;-0,003805871
-3,35;-0,003803537
-3,3;-0,003803665
-3,25;-0,003801657
-3,2;-0,003799055
-3,15;-0,003797581
-3,1;-0,003796146
-3,05;-0,003794926
-3;-0,003792644
-2,95;-0,003791377
-2,9;-0,003790335
-2,85;-0,0037886
-2,8;-0,003785327
-2,75;-0,003783515
-2,7;-0,003781314
-2,65;-0,00377963
-2,6;-0,003777072
-2,55;-0,003773744
-2,5;-0,003771158
-2,45;-0,003767457
-2,4;-0,003763331
-2,35;-0,00375851
-2,3;-0,0037518
-2,25;-0,003744137
-2,2;-0,003734382
-2,15;-0,003721676
-2,1;-0,003711922
-2,05;-0,00370001
-2;-0,003685989
-1,95;-0,003671234
-1,9;-0,003654935
-1,85;-0,003634774
-1,8;-0,003611353
-1,75;-0,003583856
-1,7;-0,003548247
-1,65;-0,003505259
-1,6;-0,003446586
-1,55;-0,003367787
-1,5;-0,003266834
-1,45;-0,003135696
-1,4;-0,002966319
-1,35;-0,002752706
-1,3;-0,002487887
-1,25;-0,002158711
-1,2;-0,001551166
-1,15;-0,001212347
-1,1;-0,0005500328
-1,05;0,0003799243
-1;0,001704687
-0,95;0,004524409
-0,9;0,006599067
-0,85;0,01071423
-0,8;0,01680562
-0,75;0,03008488
-0,7;0,04318492
-0,65;0,0597826
-0,6;0,0799615
-0,55;0,1039744
-0,5;0,1323407
-0,45;0,1654032
-0,4;0,2031012
-0,35;0,2448732
-0,3;0,2901708
-0,25;0,3381876
-0,2;0,388527
-0,15;0,4409092
-0,1;0,495266
-0,05;0,5516497
0;0,6107053
0,05;0,6715001
0,1;0,735025
0,15;0,8010934
0,2;0,8697686
0,25;0,9411293
0,3;1,015132
0,35;1,091749
0,4;1,170891
0,45;1,252597
0,5;1,336835
0,55;1,423515
0,6;1,512531
0,65;1,603735
0,7;1,697035
0,75;1,792172
0,8;1,888862
0,85;1,987051
0,9;2,086432
0,95;2,186996
1;2,28791
1,05;2,389433
1,1;2,491373
1,15;2,59343
1,2;2,695619
1,25;2,797977
1,3;2,899978
1,35;3,001516
1,4;3,102815
1,45;3,203377
1,5;3,303481
1,55;3,403078
1,6;3,50167
1,65;3,599588
1,7;3,696629
1,75;3,793009
1,8;3,888516
1,85;3,983564
1,9;4,077711
1,95;4,171054
2;4,264077
2,05;4,356752
2,1;4,448661
2,15;4,540074
2,2;4,630789
2,25;4,721251
2,3;4,811076
2,35;4,900042
2,4;4,98831
2,45;5,075814
2,5;5,162296
2,55;5,2479
2,6;5,332414
2,65;5,415643
2,7;5,498133
2,75;5,579443
2,8;5,659503
2,85;5,739085
2,9;5,817336
2,95;5,894665
3;5,97112
3,05;6,047087
3,1;6,122043
3,15;6,196606
3,2;6,270335
3,25;6,343684
3,3;6,416506
3,35;6,488833
3,4;6,560865
3,45;6,632353
3,5;6,703214
3,55;6,773737
3,6;6,84408
3,65;6,913485
3,7;6,982667
3,75;7,05137
3,8;7,119389
3,85;7,186889
3,9;7,254071
3,95;7,320453
4;7,386486
4,05;7,451925
4,1;7,516511
4,15;7,580397
4,2;7,643715
4,25;7,706325
4,3;7,767596
4,35;7,828237
4,4;7,88775
4,45;7,946011
4,5;8,003583
4,55;8,059966
4,6;8,114863
4,65;8,169061
4,7;8,222137
4,75;8,274103
4,8;8,324583
4,85;8,374593
4,9;8,423463
4,95;8,471425
5;8,518279
