Tensao [V];Corrente [A]
-5;-0,002995679
-4,95;-0,003068086
-4,9;-0,003068023
-4,85;-0,003065154
-4,8;-0,00306397
-4,75;-0,003061887
-4,7;-0,003059456
-4,65;-0,003056124
-4,6;-0,003054838
-4,55;-0,003054114
-4,5;-0,003051807
-4,45;-0,003048939
-4,4;-0,003048283
-4,35;-0,003047683
-4,3;-0,003045971
-4,25;-0,003042208
-4,2;-0,003041653
-4,15;-0,003043897
-4,1;-0,003041066
-4,05;-0,00303817
-4;-0,003036063
-3,95;-0,003035789
-3,9;-0,003035183
-3,85;-0,00303285
-3,8;-0,003032469
-3,75;-0,003031604
-3,7;-0,003030117
-3,65;-0,003028186
-3,6;-0,00302523
-3,55;-0,003024753
-3,5;-0,003023992
-3,45;-0,003021768
-3,4;-0,003020301
-3,35;-0,003019883
-3,3;-0,003020301
-3,25;-0,003017093
-3,2;-0,003014396
-3,15;-0,003012479
-3,1;-0,003013305
-3,05;-0,003011089
-3;-0,003008969
-2,95;-0,003007375
-2,9;-0,003007246
-2,85;-0,003004923
-2,8;-0,00300134
-2,75;-0,002999776
-2,7;-0,002998611
-2,65;-0,002996837
-2,6;-0,002994178
-2,55;-0,002989512
-2,5;-0,002989399
-2,45;-0,002987405
-2,4;-0,002981996
-2,35;-0,002976243
-2,3;-0,00297108
-2,25;-0,002964825
-2,2;-0,002956714
-2,15;-0,002946561
-2,1;-0,00293749
-2,05;-0,002928459
-2;-0,002914511
-1,95;-0,002904052
-1,9;-0,002889487
-1,85;-0,002873513
-1,8;-0,002853944
-1,75;-0,002829587
-1,7;-0,002801896
-1,65;-0,002766944
-1,6;-0,002717578
-1,55;-0,002654418
-1,5;-0,002572312
-1,45;-0,002467563
-1,4;-0,002330304
-1,35;-0,002161073
-1,3;-0,00186088
-1,25;-0,001684423
-1,2;-0,001368173
-1,15;-0,0009624752
-1,1;-0,0004265464
-1,05;0,0003053386
-1;0,001349023
-0,95;0,003572608
-0,9;0,005225445
-0,85;0,008510497
-0,8;0,01339913
-0,75;0,02034215
-0,7;0,03477223
-0,65;0,04838924
-0,6;0,06506068
-0,55;0,08500374
-0,5;0,1086032
-0,45;0,1362238
-0,4;0,1679742
-0,35;0,2035331
-0,3;0,2424248
-0,25;0,2841403
-0,2;0,3281084
-0,15;0,3740609
-0,1;0,4218859
-0,05;0,4714991
0;0,5234839
0,05;0,5770788
0,1;0,6330225
0,15;0,6911446
0,2;0,7515171
0,25;0,814254
0,3;0,8793452
0,35;0,9466775
0,4;1,016272
0,45;1,088094
0,5;1,162115
0,55;1,238207
0,6;1,316347
0,65;1,396462
0,7;1,478403
0,75;1,561906
0,8;1,646814
0,85;1,733025
0,9;1,820226
0,95;1,908218
1;1,996801
1,05;2,085838
1,1;2,175471
1,15;2,264798
1,2;2,354374
1,25;2,443766
1,3;2,532894
1,35;2,621958
1,4;2,710227
1,45;2,798142
1,5;2,88512
1,55;2,971404
1,6;3,05681
1,65;3,141243
1,7;3,22494
1,75;3,307475
1,8;3,3893
1,85;3,470175
1,9;3,550228
1,95;3,629505
2;3,708245
2,05;3,786251
2,1;3,863454
2,15;3,939972
2,2;4,015765
2,25;4,090696
2,3;4,16526
2,35;4,238806
2,4;4,31159
2,45;4,383389
2,5;4,454389
2,55;4,524755
2,6;4,593841
2,65;4,662117
2,7;4,729853
2,75;4,796582
2,8;4,862183
2,85;4,927411
2,9;4,991353
2,95;5,054135
3;5,116435
3,05;5,177524
3,1;5,237755
3,15;5,296465
3,2;5,354356
3,25;5,411297
3,3;5,46684
3,35;5,521736
3,4;5,576142
3,45;5,630118
3,5;5,683423
3,55;5,735888
3,6;5,788051
3,65;5,839249
3,7;5,890156
3,75;5,940418
3,8;5,990312
3,85;6,039489
3,9;6,088005
3,95;6,13583
4;6,18306
4,05;6,230067
4,1;6,275992
4,15;6,321242
4,2;6,36556
4,25;6,409195
4,3;6,452065
4,35;6,494243
4,4;6,53508
4,45;6,576726
4,5;6,615104
4,55;6,654343
4,6;6,693319
4,65;6,730051
4,7;6,766794
4,75;6,803162
4,8;6,837832
4,85;6,872759
4,9;6,906997
4,95;6,940277
5;6,973451
