Tensao [V];Corrente [A]
-5;-0,002978163
-4,95;-0,003062404
-4,9;-0,003069398
-4,85;-0,00306401
-4,8;-0,003061861
-4,75;-0,003062812
-4,7;-0,003056279
-4,65;-0,003056763
-4,6;-0,003057286
-4,55;-0,003050959
-4,5;-0,003050778
-4,45;-0,003050258
-4,4;-0,003048649
-4,35;-0,003048148
-4,3;-0,003042906
-4,25;-0,003041948
-4,2;-0,003040723
-4,15;-0,003038457
-4,1;-0,00303761
-4,05;-0,003032991
-4;-0,00303505
-3,95;-0,003037492
-3,9;-0,00303313
-3,85;-0,003033787
-3,8;-0,0030326
-3,75;-0,003030268
-3,7;-0,003030795
-3,65;-0,003026417
-3,6;-0,00302592
-3,55;-0,003025638
-3,5;-0,003023571
-3,45;-0,003022204
-3,4;-0,003020058
-3,35;-0,003019023
-3,3;-0,003017893
-3,25;-0,003011212
-3,2;-0,003012499
-3,15;-0,003012778
-3,1;-0,003013194
-3,05;-0,003013702
-3;-0,003010794
-2,95;-0,003005627
-2,9;-0,003006007
-2,85;-0,003001295
-2,8;-0,002999882
-2,75;-0,003000526
-2,7;-0,002999161
-2,65;-0,002998271
-2,6;-0,002993727
-2,55;-0,002991201
-2,5;-0,002989009
-2,45;-0,00298499
-2,4;-0,002981399
-2,35;-0,002976001
-2,3;-0,002970191
-2,25;-0,002962743
-2,2;-0,002955092
-2,15;-0,002947183
-2,1;-0,002937537
-2,05;-0,002927006
-2;-0,002916375
-1,95;-0,002904909
-1,9;-0,002891036
-1,85;-0,002873833
-1,8;-0,002852861
-1,75;-0,00283038
-1,7;-0,00280116
-1,65;-0,002763869
-1,6;-0,002714912
-1,55;-0,002653977
-1,5;-0,002573217
-1,45;-0,002466708
-1,4;-0,002331194
-1,35;-0,00216223
-1,3;-0,001857796
-1,25;-0,001682372
-1,2;-0,001370472
-1,15;-0,0009602849
-1,1;-0,0004241988
-1,05;0,0003054048
-1;0,001348658
-0,95;0,003576443
-0,9;0,005226167
-0,85;0,008513224
-0,8;0,01340396
-0,75;0,02034414
-0,7;0,03476645
-0,65;0,04841306
-0,6;0,06508822
-0,55;0,08499049
-0,5;0,1086049
-0,45;0,1362483
-0,4;0,1680101
-0,35;0,2035519
-0,3;0,2424475
-0,25;0,2841816
-0,2;0,3281107
-0,15;0,3740721
-0,1;0,4219034
-0,05;0,4715505
0;0,5235285
0,05;0,5770842
0,1;0,6330417
0,15;0,6911637
0,2;0,7515501
0,25;0,8142877
0,3;0,8793251
0,35;0,9467127
0,4;1,016352
0,45;1,088152
0,5;1,162125
0,55;1,23819
0,6;1,316381
0,65;1,396531
0,7;1,478422
0,75;1,561914
0,8;1,64691
0,85;1,733102
0,9;1,820267
0,95;1,908182
1;1,996804
1,05;2,085824
1,1;2,175507
1,15;2,264697
1,2;2,354337
1,25;2,443889
1,3;2,532929
1,35;2,621855
1,4;2,710297
1,45;2,798164
1,5;2,885233
1,55;2,971439
1,6;3,056682
1,65;3,141179
1,7;3,22474
1,75;3,307514
1,8;3,3891
1,85;3,469838
1,9;3,55015
1,95;3,629176
2;3,707933
2,05;3,785922
2,1;3,863041
2,15;3,93976
2,2;4,015451
2,25;4,090711
2,3;4,164945
2,35;4,238456
2,4;4,31128
2,45;4,383254
2,5;4,454541
2,55;4,524513
2,6;4,59369
2,65;4,661845
2,7;4,729585
2,75;4,796242
2,8;4,862037
2,85;4,926941
2,9;4,991114
2,95;5,054262
3;5,116356
3,05;5,177448
3,1;5,23731
3,15;5,29643
3,2;5,354292
3,25;5,410886
3,3;5,466675
3,35;5,521459
3,4;5,575891
3,45;5,629815
3,5;5,682991
3,55;5,735683
3,6;5,787783
3,65;5,839119
3,7;5,889885
3,75;5,940344
3,8;5,990021
3,85;6,038936
3,9;6,087637
3,95;6,135603
4;6,183032
4,05;6,229638
4,1;6,275943
4,15;6,320956
4,2;6,365181
4,25;6,408894
4,3;6,451774
4,35;6,494012
4,4;6,535012
4,45;6,575411
4,5;6,615257
4,55;6,654153
4,6;6,692368
4,65;6,729671
4,7;6,766641
4,75;6,802305
4,8;6,837462
4,85;6,872022
4,9;6,906009
4,95;6,93944
5;6,972502
