Tensao [V];Corrente [A]
-5;-0,00376952
-4,95;-0,00384889
-4,9;-0,003854026
-4,85;-0,003850087
-4,8;-0,003848466
-4,75;-0,00384682
-4,7;-0,003843468
-4,65;-0,003841987
-4,6;-0,003839116
-4,55;-0,003838291
-4,5;-0,003836523
-4,45;-0,003834636
-4,4;-0,003833942
-4,35;-0,003832538
-4,3;-0,003830759
-4,25;-0,003828513
-4,2;-0,00382922
-4,15;-0,003829523
-4,1;-0,003826619
-4,05;-0,003823171
-4;-0,003820865
-3,95;-0,003821011
-3,9;-0,003819379
-3,85;-0,003818229
-3,8;-0,003816509
-3,75;-0,003815784
-3,7;-0,003814353
-3,65;-0,003811855
-3,6;-0,003810142
-3,55;-0,003808392
-3,5;-0,003808725
-3,45;-0,003805236
-3,4;-0,003803661
-3,35;-0,003802723
-3,3;-0,003801853
-3,25;-0,003800834
-3,2;-0,003797497
-3,15;-0,003796787
-3,1;-0,003795726
-3,05;-0,003794917
-3;-0,003793355
-2,95;-0,003790424
-2,9;-0,003789532
-2,85;-0,003786467
-2,8;-0,003784223
-2,75;-0,003781745
-2,7;-0,003780049
-2,65;-0,003778951
-2,6;-0,003775383
-2,55;-0,003772909
-2,5;-0,003769969
-2,45;-0,003765906
-2,4;-0,003761141
-2,35;-0,003756381
-2,3;-0,003751726
-2,25;-0,003743359
-2,2;-0,003733724
-2,15;-0,003721923
-2,1;-0,00371241
-2,05;-0,003699439
-2;-0,003683596
-1,95;-0,003669254
-1,9;-0,003654231
-1,85;-0,003635137
-1,8;-0,00361107
-1,75;-0,003580888
-1,7;-0,003547222
-1,65;-0,003502408
-1,6;-0,003442084
-1,55;-0,003364249
-1,5;-0,00326194
-1,45;-0,003132901
-1,4;-0,002963633
-1,35;-0,002749871
-1,3;-0,002485899
-1,25;-0,00215772
-1,2;-0,001551222
-1,15;-0,001212546
-1,1;-0,0005494256
-1,05;0,0003794395
-1;0,001704765
-0,95;0,004520802
-0,9;0,006597732
-0,85;0,01071316
-0,8;0,01680064
-0,75;0,03008823
-0,7;0,04316481
-0,65;0,05975213
-0,6;0,07993683
-0,55;0,1039616
-0,5;0,1322991
-0,45;0,1653345
-0,4;0,2030561
-0,35;0,2448122
-0,3;0,2900944
-0,25;0,338122
-0,2;0,3884503
-0,15;0,4408421
-0,1;0,4951545
-0,05;0,5515141
0;0,6105432
0,05;0,6713661
0,1;0,7348878
0,15;0,8009108
0,2;0,8695587
0,25;0,9408936
0,3;1,014909
0,35;1,091456
0,4;1,170579
0,45;1,252299
0,5;1,336509
0,55;1,423161
0,6;1,512155
0,65;1,603384
0,7;1,696667
0,75;1,79176
0,8;1,888454
0,85;1,986627
0,9;2,086034
0,95;2,186555
1;2,287531
1,05;2,389106
1,1;2,491006
1,15;2,593203
1,2;2,695213
1,25;2,797588
1,3;2,899535
1,35;3,001084
1,4;3,10226
1,45;3,202861
1,5;3,302885
1,55;3,402503
1,6;3,501065
1,65;3,598906
1,7;3,696051
1,75;3,79247
1,8;3,888061
1,85;3,982969
1,9;4,077027
1,95;4,170814
2;4,263823
2,05;4,356297
2,1;4,448284
2,15;4,53948
2,2;4,630444
2,25;4,72072
2,3;4,810632
2,35;4,899649
2,4;4,987913
2,45;5,075382
2,5;5,161962
2,55;5,247168
2,6;5,331951
2,65;5,415158
2,7;5,497621
2,75;5,578946
2,8;5,659258
2,85;5,7385
2,9;5,817004
2,95;5,894344
3;5,970988
3,05;6,046379
3,1;6,121601
3,15;6,196082
3,2;6,269815
3,25;6,343013
3,3;6,415885
3,35;6,488472
3,4;6,560221
3,45;6,63163
3,5;6,702505
3,55;6,773305
3,6;6,843269
3,65;6,912881
3,7;6,981993
3,75;7,050817
3,8;7,118819
3,85;7,186321
3,9;7,253561
3,95;7,319879
4;7,385998
4,05;7,451441
4,1;7,516241
4,15;7,580098
4,2;7,643289
4,25;7,705676
4,3;7,767208
4,35;7,827784
4,4;7,88724
4,45;7,945567
4,5;8,002827
4,55;8,059214
4,6;8,114271
4,65;8,168138
4,7;8,221166
4,75;8,27308
4,8;8,323983
4,85;8,374126
4,9;8,422922
4,95;8,470704
5;8,517833
