Tensao [V];Corrente [A]
-5;-0,003785467
-4,95;-0,003853086
-4,9;-0,003855533
-4,85;-0,003851587
-4,8;-0,003848919
-4,75;-0,003846707
-4,7;-0,003844969
-4,65;-0,003843459
-4,6;-0,003840515
-4,55;-0,003839568
-4,5;-0,0038392
-4,45;-0,003835951
-4,4;-0,003835179
-4,35;-0,003833737
-4,3;-0,003832303
-4,25;-0,003830842
-4,2;-0,003828395
-4,15;-0,003827966
-4,1;-0,003828008
-4,05;-0,003825804
-4;-0,003823569
-3,95;-0,003822613
-3,9;-0,003820451
-3,85;-0,0038197
-3,8;-0,003817523
-3,75;-0,003814094
-3,7;-0,003814837
-3,65;-0,0038135
-3,6;-0,003811158
-3,55;-0,003810094
-3,5;-0,003809242
-3,45;-0,003808186
-3,4;-0,003806765
-3,35;-0,003803504
-3,3;-0,003803402
-3,25;-0,003801482
-3,2;-0,00379959
-3,15;-0,003797342
-3,1;-0,003796517
-3,05;-0,003794607
-3;-0,003794375
-2,95;-0,003791325
-2,9;-0,00378975
-2,85;-0,003789706
-2,8;-0,003787318
-2,75;-0,003784436
-2,7;-0,003781334
-2,65;-0,003777896
-2,6;-0,003775933
-2,55;-0,003772766
-2,5;-0,003770346
-2,45;-0,003768117
-2,4;-0,003762429
-2,35;-0,003756695
-2,3;-0,003750449
-2,25;-0,003744258
-2,2;-0,003734555
-2,15;-0,003724817
-2,1;-0,003713564
-2,05;-0,003700197
-2;-0,003685776
-1,95;-0,003671153
-1,9;-0,003655026
-1,85;-0,003636476
-1,8;-0,003612351
-1,75;-0,003585114
-1,7;-0,003548994
-1,65;-0,00350462
-1,6;-0,003445755
-1,55;-0,003366882
-1,5;-0,0032645
-1,45;-0,003135219
-1,4;-0,00296569
-1,35;-0,002751261
-1,3;-0,002488409
-1,25;-0,002159461
-1,2;-0,00155121
-1,15;-0,00121353
-1,1;-0,000551117
-1,05;0,0003795379
-1;0,001702878
-0,95;0,004523845
-0,9;0,006596657
-0,85;0,01071288
-0,8;0,01680441
-0,75;0,0300766
-0,7;0,04317165
-0,65;0,05976447
-0,6;0,07993732
-0,55;0,1039571
-0,5;0,1323144
-0,45;0,1653542
-0,4;0,2030688
-0,35;0,2448369
-0,3;0,2901496
-0,25;0,3381667
-0,2;0,3884861
-0,15;0,4408773
-0,1;0,4952369
-0,05;0,5516038
0;0,6106412
0,05;0,6714408
0,1;0,7349623
0,15;0,8010294
0,2;0,8697095
0,25;0,9410602
0,3;1,015066
0,35;1,091629
0,4;1,17076
0,45;1,252477
0,5;1,336715
0,55;1,42341
0,6;1,512447
0,65;1,603669
0,7;1,696951
0,75;1,792048
0,8;1,888796
0,85;1,986963
0,9;2,086293
0,95;2,186832
1;2,28792
1,05;2,38927
1,1;2,491371
1,15;2,593568
1,2;2,695465
1,25;2,797652
1,3;2,89975
1,35;3,00135
1,4;3,102613
1,45;3,203338
1,5;3,303101
1,55;3,402678
1,6;3,501295
1,65;3,599287
1,7;3,696416
1,75;3,792935
1,8;3,888392
1,85;3,983361
1,9;4,077558
1,95;4,171129
2;4,264039
2,05;4,356587
2,1;4,448523
2,15;4,540035
2,2;4,630861
2,25;4,721086
2,3;4,810978
2,35;4,900217
2,4;4,988357
2,45;5,075786
2,5;5,162381
2,55;5,247726
2,6;5,33192
2,65;5,415426
2,7;5,497839
2,75;5,579339
2,8;5,659412
2,85;5,738701
2,9;5,817146
2,95;5,894611
3;5,971295
3,05;6,0471
3,1;6,122118
3,15;6,196602
3,2;6,270465
3,25;6,343704
3,3;6,416542
3,35;6,489019
3,4;6,560772
3,45;6,632132
3,5;6,703133
3,55;6,773776
3,6;6,84387
3,65;6,913315
3,7;6,982299
3,75;7,051405
3,8;7,119293
3,85;7,187067
3,9;7,254077
3,95;7,320573
4;7,386514
4,05;7,451885
4,1;7,516768
4,15;7,580702
4,2;7,643799
4,25;7,706086
4,3;7,767633
4,35;7,828209
4,4;7,887397
4,45;7,946065
4,5;8,003288
4,55;8,059708
4,6;8,114761
4,65;8,169071
4,7;8,222159
4,75;8,274295
4,8;8,324776
4,85;8,374343
4,9;8,423443
4,95;8,471489
5;8,518395
