Tensao [V];Corrente [A]
-5;-0,004252449
-4,95;-0,004361961
-4,9;-0,004368717
-4,85;-0,00436421
-4,8;-0,004362772
-4,75;-0,004360736
-4,7;-0,004358023
-4,65;-0,004356217
-4,6;-0,004353901
-4,55;-0,004353243
-4,5;-0,004350933
-4,45;-0,00434701
-4,4;-0,004347334
-4,35;-0,00434682
-4,3;-0,004345357
-4,25;-0,004342735
-4,2;-0,004340343
-4,15;-0,004340383
-4,1;-0,004338654
-4,05;-0,004336878
-4;-0,004335414
-3,95;-0,004335337
-3,9;-0,004333383
-3,85;-0,004330826
-3,8;-0,004328683
-3,75;-0,004328148
-3,7;-0,004327743
-3,65;-0,004325312
-3,6;-0,004323904
-3,55;-0,004323519
-3,5;-0,00432079
-3,45;-0,004319396
-3,4;-0,004317463
-3,35;-0,004316325
-3,3;-0,004316428
-3,25;-0,004313154
-3,2;-0,004311425
-3,15;-0,004308892
-3,1;-0,004308047
-3,05;-0,004307051
-3;-0,004303888
-2,95;-0,004301895
-2,9;-0,004302549
-2,85;-0,004298948
-2,8;-0,0042969
-2,75;-0,004294792
-2,7;-0,00429364
-2,65;-0,00429268
-2,6;-0,004287859
-2,55;-0,004285176
-2,5;-0,004281997
-2,45;-0,004277644
-2,4;-0,004273065
-2,35;-0,004267677
-2,3;-0,00426365
-2,25;-0,004255045
-2,2;-0,004244287
-2,15;-0,004233575
-2,1;-0,004221565
-2,05;-0,004208975
-2;-0,004192572
-1,95;-0,00417522
-1,9;-0,004157207
-1,85;-0,004134884
-1,8;-0,004108049
-1,75;-0,004075754
-1,7;-0,004038006
-1,65;-0,003988625
-1,6;-0,00392066
-1,55;-0,003833179
-1,5;-0,003718552
-1,45;-0,003571423
-1,4;-0,003380187
-1,35;-0,003138702
-1,3;-0,002839992
-1,25;-0,002467021
-1,2;-0,002000931
-1,15;-0,001117844
-1,1;-0,0006061349
-1,05;0,0004276165
-1;0,00193404
-0,95;0,005137949
-0,9;0,007487849
-0,85;0,01213464
-0,8;0,0189877
-0,75;0,03383196
-0,7;0,04843423
-0,65;0,06686052
-0,6;0,08918971
-0,55;0,1157031
-0,5;0,1469083
-0,45;0,1831876
-0,4;0,224387
-0,35;0,2697704
-0,3;0,3186771
-0,25;0,3702779
-0,2;0,4242075
-0,15;0,48021
-0,1;0,5382291
-0,05;0,5984379
0;0,661468
0,05;0,7264132
0,1;0,794278
0,15;0,8648506
0,2;0,9382376
0,25;1,014479
0,3;1,093552
0,35;1,175384
0,4;1,259972
0,45;1,347309
0,5;1,437382
0,55;1,530034
0,6;1,625211
0,65;1,722763
0,7;1,822486
0,75;1,924151
0,8;2,027544
0,85;2,132592
0,9;2,238897
0,95;2,34634
1;2,454418
1,05;2,562857
1,1;2,671972
1,15;2,781211
1,2;2,890602
1,25;2,999918
1,3;3,108929
1,35;3,217859
1,4;3,32625
1,45;3,434093
1,5;3,541547
1,55;3,648149
1,6;3,754241
1,65;3,859474
1,7;3,964195
1,75;4,068254
1,8;4,171677
1,85;4,27426
1,9;4,37622
1,95;4,478159
2;4,579159
2,05;4,679934
2,1;4,779806
2,15;4,879559
2,2;4,978863
2,25;5,077602
2,3;5,175838
2,35;5,273807
2,4;5,370711
2,45;5,467381
2,5;5,562489
2,55;5,657022
2,6;5,750257
2,65;5,842379
2,7;5,933617
2,75;6,023291
2,8;6,112195
2,85;6,199978
2,9;6,28689
2,95;6,372435
3;6,457407
3,05;6,541283
3,1;6,624944
3,15;6,707629
3,2;6,790114
3,25;6,872115
3,3;6,953789
3,35;7,03541
3,4;7,116847
3,45;7,19796
3,5;7,279299
3,55;7,360292
3,6;7,441018
3,65;7,521206
3,7;7,60176
3,75;7,681805
3,8;7,761483
3,85;7,840427
3,9;7,918878
3,95;7,996903
4;8,074276
4,05;8,151304
4,1;8,227302
4,15;8,303003
4,2;8,377696
4,25;8,451741
4,3;8,52489
4,35;8,59746
4,4;8,669334
4,45;8,739669
4,5;8,808906
4,55;8,876951
4,6;8,943888
4,65;9,0096
4,7;9,073962
4,75;9,137209
4,8;9,19919
4,85;9,259976
4,9;9,319812
4,95;9,378199
5;9,435791
