Tensao [V];Corrente [A]
-5;-0,003018543
-4,95;-0,003067163
-4,9;-0,003066031
-4,85;-0,003062414
-4,8;-0,003060347
-4,75;-0,003058303
-4,7;-0,003056143
-4,65;-0,003054062
-4,6;-0,003052094
-4,55;-0,003051482
-4,5;-0,003048853
-4,45;-0,003046911
-4,4;-0,003044904
-4,35;-0,003043874
-4,3;-0,003043617
-4,25;-0,003041448
-4,2;-0,003040729
-4,15;-0,003040267
-4,1;-0,003036952
-4,05;-0,003035854
-4;-0,003033133
-3,95;-0,003034833
-3,9;-0,003033033
-3,85;-0,003031114
-3,8;-0,003029411
-3,75;-0,003029436
-3,7;-0,003028864
-3,65;-0,003025887
-3,6;-0,003023103
-3,55;-0,003021993
-3,5;-0,003020184
-3,45;-0,003017726
-3,4;-0,003017875
-3,35;-0,003015628
-3,3;-0,003015951
-3,25;-0,003015449
-3,2;-0,003012887
-3,15;-0,003011466
-3,1;-0,003010122
-3,05;-0,003008152
-3;-0,00300746
-2,95;-0,003006162
-2,9;-0,003005352
-2,85;-0,003003387
-2,8;-0,003001322
-2,75;-0,002999133
-2,7;-0,002996795
-2,65;-0,002995472
-2,6;-0,002992424
-2,55;-0,002988576
-2,5;-0,002986334
-2,45;-0,002981353
-2,4;-0,002977902
-2,35;-0,002973846
-2,3;-0,002968005
-2,25;-0,002961815
-2,2;-0,00295358
-2,15;-0,00294498
-2,1;-0,002935255
-2,05;-0,002924044
-2;-0,002912938
-1,95;-0,002900249
-1,9;-0,002886123
-1,85;-0,002869812
-1,8;-0,002849011
-1,75;-0,002825478
-1,7;-0,002798426
-1,65;-0,002762004
-1,6;-0,002713688
-1,55;-0,002651265
-1,5;-0,002569334
-1,45;-0,00246479
-1,4;-0,002328457
-1,35;-0,00215994
-1,3;-0,001857525
-1,25;-0,001681274
-1,2;-0,001367153
-1,15;-0,0009587164
-1,1;-0,0004246875
-1,05;0,0003065469
-1;0,001350052
-0,95;0,003564195
-0,9;0,00522218
-0,85;0,008506499
-0,8;0,01339313
-0,75;0,02033251
-0,7;0,03475275
-0,65;0,04837599
-0,6;0,06504063
-0,55;0,08494938
-0,5;0,1085381
-0,45;0,1361529
-0,4;0,1679129
-0,35;0,2034472
-0,3;0,2423212
-0,25;0,2840361
-0,2;0,3279543
-0,15;0,3739002
-0,1;0,4216966
-0,05;0,4713096
0;0,5232781
0,05;0,5768431
0,1;0,632771
0,15;0,6908533
0,2;0,7511825
0,25;0,8138989
0,3;0,8789362
0,35;0,9462688
0,4;1,015832
0,45;1,087601
0,5;1,161553
0,55;1,23764
0,6;1,315769
0,65;1,395853
0,7;1,477733
0,75;1,561237
0,8;1,646153
0,85;1,732358
0,9;1,819484
0,95;1,90743
1;1,996
1,05;2,085035
1,1;2,174669
1,15;2,263983
1,2;2,353598
1,25;2,442912
1,3;2,532101
1,35;2,621043
1,4;2,709259
1,45;2,79715
1,5;2,884256
1,55;2,970349
1,6;3,055745
1,65;3,140129
1,7;3,223677
1,75;3,306285
1,8;3,38816
1,85;3,468974
1,9;3,548924
1,95;3,628203
2;3,706754
2,05;3,78457
2,1;3,86174
2,15;3,938281
2,2;4,014091
2,25;4,088859
2,3;4,163304
2,35;4,236879
2,4;4,309462
2,45;4,381522
2,5;4,452661
2,55;4,522649
2,6;4,591897
2,65;4,660191
2,7;4,727883
2,75;4,794625
2,8;4,860395
2,85;4,925438
2,9;4,989525
2,95;5,05251
3;5,114494
3,05;5,175494
3,1;5,235343
3,15;5,294346
3,2;5,352062
3,25;5,408843
3,3;5,464696
3,35;5,519356
3,4;5,573974
3,45;5,627599
3,5;5,681016
3,55;5,733631
3,6;5,785765
3,65;5,836903
3,7;5,887854
3,75;5,938352
3,8;5,98778
3,85;6,036992
3,9;6,085354
3,95;6,133523
4;6,180679
4,05;6,227463
4,1;6,273451
4,15;6,318646
4,2;6,363187
4,25;6,406678
4,3;6,449472
4,35;6,491434
4,4;6,532615
4,45;6,57299
4,5;6,613007
4,55;6,651859
4,6;6,689886
4,65;6,727301
4,7;6,764055
4,75;6,799831
4,8;6,835327
4,85;6,869829
4,9;6,903851
4,95;6,937071
5;6,969705
