Tensao [V];Corrente [A]
-5;-0,001109592
-4,95;-0,001093294
-4,9;-0,001085671
-4,85;-0,001081774
-4,8;-0,001078852
-4,75;-0,001077749
-4,7;-0,001075888
-4,65;-0,001071714
-4,6;-0,001070052
-4,55;-0,001069895
-4,5;-0,001068047
-4,45;-0,001065272
-4,4;-0,001064842
-4,35;-0,001063031
-4,3;-0,001061975
-4,25;-0,001060066
-4,2;-0,001059053
-4,15;-0,001058681
-4,1;-0,001057499
-4,05;-0,001054925
-4;-0,001053484
-3,95;-0,001052988
-3,9;-0,001052308
-3,85;-0,001051373
-3,8;-0,00104951
-3,75;-0,001048457
-3,7;-0,001047251
-3,65;-0,00104494
-3,6;-0,001043544
-3,55;-0,001043267
-3,5;-0,001041832
-3,45;-0,001041313
-3,4;-0,001039387
-3,35;-0,001038375
-3,3;-0,00103835
-3,25;-0,00103613
-3,2;-0,001035496
-3,15;-0,001034954
-3,1;-0,001033864
-3,05;-0,00103223
-3;-0,001028926
-2,95;-0,001027987
-2,9;-0,001028051
-2,85;-0,001027455
-2,8;-0,001025742
-2,75;-0,001025036
-2,7;-0,001024939
-2,65;-0,001022732
-2,6;-0,001020713
-2,55;-0,001019008
-2,5;-0,001017601
-2,45;-0,001015537
-2,4;-0,001012316
-2,35;-0,001010696
-2,3;-0,001008291
-2,25;-0,001005641
-2,2;-0,001001392
-2,15;-0,0009970269
-2,1;-0,0009937343
-2,05;-0,000987635
-2;-0,0009820863
-1,95;-0,0009757923
-1,9;-0,000968898
-1,85;-0,0009620387
-1,8;-0,0009525928
-1,75;-0,0009421872
-1,7;-0,0009306063
-1,65;-0,0009153947
-1,6;-0,0008969774
-1,55;-0,0008741807
-1,5;-0,0008452039
-1,45;-0,0008087747
-1,4;-0,0007615766
-1,35;-0,0007040336
-1,3;-0,0006339039
-1,25;-0,0005460319
-1,2;-0,0004375587
-1,15;-0,0003026915
-1,1;-0,0001293741
-1,05;0,0001058042
-1;0,0004437397
-0,95;0,0009425546
-0,9;0,001692484
-0,85;0,003303013
-0,8;0,004556795
-0,75;0,006951707
-0,7;0,01032924
-0,65;0,01480475
-0,6;0,02049972
-0,55;0,03103291
-0,5;0,04032624
-0,45;0,05118675
-0,4;0,06385241
-0,35;0,078423
-0,3;0,09491085
-0,25;0,1132569
-0,2;0,1333644
-0,15;0,155
-0,1;0,1779851
-0,05;0,2021778
0;0,2277089
0,05;0,2542051
0,1;0,2819203
0,15;0,3106306
0,2;0,3402488
0,25;0,3708759
0,3;0,4025636
0,35;0,4353548
0,4;0,4692193
0,45;0,5040579
0,5;0,5398246
0,55;0,5764109
0,6;0,6138425
0,65;0,6520548
0,7;0,6910497
0,75;0,7307855
0,8;0,7710558
0,85;0,8118127
0,9;0,8528958
0,95;0,8942595
1;0,9356727
1,05;0,9770536
1,1;1,018244
1,15;1,059124
1,2;1,099533
1,25;1,139266
1,3;1,178306
1,35;1,216588
1,4;1,254031
1,45;1,290633
1,5;1,326292
1,55;1,361071
1,6;1,394853
1,65;1,42768
1,7;1,459652
1,75;1,490668
1,8;1,520797
1,85;1,550137
1,9;1,578709
1,95;1,606582
2;1,633799
2,05;1,660387
2,1;1,686418
2,15;1,711987
2,2;1,737081
2,25;1,761665
2,3;1,78574
2,35;1,809381
2,4;1,832444
2,45;1,855034
2,5;1,87701
2,55;1,898424
2,6;1,919172
2,65;1,939269
2,7;1,958648
2,75;1,977287
2,8;1,995295
2,85;2,01248
2,9;2,029012
2,95;2,044829
3;2,060056
3,05;2,074761
3,1;2,088916
3,15;2,102788
3,2;2,11601
3,25;2,128693
3,3;2,141466
3,35;2,153638
3,4;2,165673
3,45;2,177834
3,5;2,189545
3,55;2,201294
3,6;2,212666
3,65;2,224289
3,7;2,235863
3,75;2,247313
3,8;2,258749
3,85;2,269998
3,9;2,281207
3,95;2,292255
4;2,303343
4,05;2,314342
4,1;2,325266
4,15;2,33584
4,2;2,34659
4,25;2,357365
4,3;2,367689
4,35;2,377965
4,4;2,388127
4,45;2,398164
4,5;2,40809
4,55;2,418016
4,6;2,427754
4,65;2,437353
4,7;2,447044
4,75;2,456217
4,8;2,465659
4,85;2,474772
4,9;2,483599
4,95;2,492286
5;2,501127
