Tensao [V];Corrente [A]
-5;-0,003028224
-4,95;-0,003070906
-4,9;-0,003072369
-4,85;-0,003067775
-4,8;-0,003064261
-4,75;-0,003061917
-4,7;-0,003060666
-4,65;-0,003058477
-4,6;-0,003056235
-4,55;-0,003053691
-4,5;-0,003053052
-4,45;-0,003047208
-4,4;-0,003046697
-4,35;-0,003045785
-4,3;-0,003054063
-4,25;-0,003049136
-4,2;-0,003043971
-4,15;-0,003040364
-4,1;-0,003040892
-4,05;-0,00304063
-4;-0,003037909
-3,95;-0,003036658
-3,9;-0,003034881
-3,85;-0,003033442
-3,8;-0,003032657
-3,75;-0,003032163
-3,7;-0,003030682
-3,65;-0,003029373
-3,6;-0,003027165
-3,55;-0,00302665
-3,5;-0,003024248
-3,45;-0,003023839
-3,4;-0,003022432
-3,35;-0,003019501
-3,3;-0,003020171
-3,25;-0,003017876
-3,2;-0,003015067
-3,15;-0,003013584
-3,1;-0,003010531
-3,05;-0,003011125
-3;-0,003010265
-2,95;-0,003007399
-2,9;-0,003009841
-2,85;-0,003005782
-2,8;-0,003003281
-2,75;-0,003001459
-2,7;-0,002998449
-2,65;-0,002997945
-2,6;-0,002995246
-2,55;-0,002989932
-2,5;-0,002989495
-2,45;-0,002985715
-2,4;-0,002981706
-2,35;-0,002977827
-2,3;-0,002971639
-2,25;-0,002965653
-2,2;-0,002959592
-2,15;-0,002949343
-2,1;-0,002939666
-2,05;-0,002929828
-2;-0,00291672
-1,95;-0,002906135
-1,9;-0,002891245
-1,85;-0,002875219
-1,8;-0,002855864
-1,75;-0,002830333
-1,7;-0,002802459
-1,65;-0,002766293
-1,6;-0,00271689
-1,55;-0,002654412
-1,5;-0,002571233
-1,45;-0,002467387
-1,4;-0,00233442
-1,35;-0,002162408
-1,3;-0,001859297
-1,25;-0,001683768
-1,2;-0,001370002
-1,15;-0,0009619044
-1,1;-0,0004279168
-1,05;0,0003054947
-1;0,001346548
-0,95;0,003583345
-0,9;0,005220429
-0,85;0,008502079
-0,8;0,01339126
-0,75;0,02032665
-0,7;0,03475422
-0,65;0,04837261
-0,6;0,06502763
-0,55;0,08494476
-0,5;0,10856
-0,45;0,1361693
-0,4;0,1679106
-0,35;0,2034519
-0,3;0,2423498
-0,25;0,2840631
-0,2;0,3280089
-0,15;0,3739988
-0,1;0,4217871
-0,05;0,4714013
0;0,5234049
0,05;0,5769796
0,1;0,6328959
0,15;0,6910216
0,2;0,7513778
0,25;0,8140818
0,3;0,8791503
0,35;0,9465151
0,4;1,016089
0,45;1,087896
0,5;1,161894
0,55;1,237994
0,6;1,316133
0,65;1,396225
0,7;1,478142
0,75;1,561675
0,8;1,646615
0,85;1,732796
0,9;1,820019
0,95;1,907954
1;1,996553
1,05;2,085603
1,1;2,174871
1,15;2,264435
1,2;2,35405
1,25;2,443292
1,3;2,532544
1,35;2,62146
1,4;2,710017
1,45;2,797708
1,5;2,884851
1,55;2,971154
1,6;3,056388
1,65;3,140824
1,7;3,224244
1,75;3,307004
1,8;3,388727
1,85;3,469594
1,9;3,549805
1,95;3,629083
2;3,707575
2,05;3,785513
2,1;3,862821
2,15;3,939449
2,2;4,015148
2,25;4,090179
2,3;4,164516
2,35;4,237859
2,4;4,310883
2,45;4,382957
2,5;4,453907
2,55;4,524231
2,6;4,593522
2,65;4,661815
2,7;4,729456
2,75;4,796061
2,8;4,861921
2,85;4,9269
2,9;4,990707
2,95;5,053971
3;5,116047
3,05;5,177145
3,1;5,236978
3,15;5,296107
3,2;5,354026
3,25;5,410633
3,3;5,466587
3,35;5,521478
3,4;5,575978
3,45;5,629775
3,5;5,682985
3,55;5,735734
3,6;5,787728
3,65;5,839292
3,7;5,889969
3,75;5,940395
3,8;5,990153
3,85;6,039197
3,9;6,087887
3,95;6,135776
4;6,18295
4,05;6,229785
4,1;6,275894
4,15;6,320899
4,2;6,365398
4,25;6,408837
4,3;6,451913
4,35;6,494063
4,4;6,535323
4,45;6,575732
4,5;6,615699
4,55;6,65436
4,6;6,692544
4,65;6,730113
4,7;6,766621
4,75;6,802666
4,8;6,837936
4,85;6,872608
4,9;6,906467
4,95;6,939848
5;6,972581
