Tensao [V];Corrente [A]
-5;-0,003772844
-4,95;-0,003850009
-4,9;-0,003854232
-4,85;-0,003852061
-4,8;-0,003848261
-4,75;-0,003846884
-4,7;-0,003845407
-4,65;-0,003842466
-4,6;-0,003841635
-4,55;-0,003841595
-4,5;-0,003837737
-4,45;-0,003835343
-4,4;-0,00383507
-4,35;-0,003832035
-4,3;-0,003832405
-4,25;-0,003831072
-4,2;-0,003827045
-4,15;-0,003827897
-4,1;-0,003824588
-4,05;-0,003822832
-4;-0,003823571
-3,95;-0,003820804
-3,9;-0,003820431
-3,85;-0,003819308
-3,8;-0,003815181
-3,75;-0,003815126
-3,7;-0,003814067
-3,65;-0,003810523
-3,6;-0,003811144
-3,55;-0,003810248
-3,5;-0,003808331
-3,45;-0,003807509
-3,4;-0,003805626
-3,35;-0,003803802
-3,3;-0,003804402
-3,25;-0,003801173
-3,2;-0,003798923
-3,15;-0,003799627
-3,1;-0,003796296
-3,05;-0,003794504
-3;-0,003793732
-2,95;-0,003790938
-2,9;-0,003790457
-2,85;-0,003788668
-2,8;-0,003784008
-2,75;-0,003782585
-2,7;-0,003783112
-2,65;-0,003777742
-2,6;-0,003776189
-2,55;-0,003774519
-2,5;-0,003769422
-2,45;-0,003767957
-2,4;-0,003762228
-2,35;-0,003755124
-2,3;-0,003750605
-2,25;-0,003744224
-2,2;-0,00373431
-2,15;-0,003726034
-2,1;-0,0037148
-2,05;-0,003701276
-2;-0,003687869
-1,95;-0,003673001
-1,9;-0,003657006
-1,85;-0,003635111
-1,8;-0,003612619
-1,75;-0,003584363
-1,7;-0,003549859
-1,65;-0,003504923
-1,6;-0,003447294
-1,55;-0,003367493
-1,5;-0,003265912
-1,45;-0,003134241
-1,4;-0,002964524
-1,35;-0,002751625
-1,3;-0,002487209
-1,25;-0,002158825
-1,2;-0,001551141
-1,15;-0,00121127
-1,1;-0,0005492785
-1,05;0,0003787061
-1;0,001702286
-0,95;0,00452437
-0,9;0,006599481
-0,85;0,01071964
-0,8;0,01681678
-0,75;0,0300868
-0,7;0,04318948
-0,65;0,05980139
-0,6;0,07998332
-0,55;0,1040011
-0,5;0,1323608
-0,45;0,1654308
-0,4;0,2031559
-0,35;0,2448978
-0,3;0,2902258
-0,25;0,3382667
-0,2;0,3885703
-0,15;0,4409895
-0,1;0,4953548
-0,05;0,5517355
0;0,6107823
0,05;0,6715981
0,1;0,7351376
0,15;0,8012115
0,2;0,8698997
0,25;0,9412661
0,3;1,015278
0,35;1,091864
0,4;1,171037
0,45;1,252778
0,5;1,336997
0,55;1,423719
0,6;1,512776
0,65;1,604033
0,7;1,697322
0,75;1,792451
0,8;1,88917
0,85;1,987368
0,9;2,086792
0,95;2,187248
1;2,288137
1,05;2,389847
1,1;2,491684
1,15;2,593784
1,2;2,695945
1,25;2,798168
1,3;2,90023
1,35;3,00177
1,4;3,103017
1,45;3,203607
1,5;3,303756
1,55;3,403047
1,6;3,50185
1,65;3,599742
1,7;3,696923
1,75;3,793403
1,8;3,8891
1,85;3,983766
1,9;4,078126
1,95;4,171508
2;4,264482
2,05;4,356979
2,1;4,448792
2,15;4,540354
2,2;4,631319
2,25;4,721582
2,3;4,811346
2,35;4,900588
2,4;4,988929
2,45;5,07614
2,5;5,162774
2,55;5,248153
2,6;5,332614
2,65;5,41597
2,7;5,498356
2,75;5,579734
2,8;5,660083
2,85;5,739414
2,9;5,817576
2,95;5,895032
3;5,97169
3,05;6,047241
3,1;6,1225
3,15;6,196704
3,2;6,270617
3,25;6,343741
3,3;6,416762
3,35;6,489136
3,4;6,560997
3,45;6,632524
3,5;6,703409
3,55;6,773857
3,6;6,844319
3,65;6,913546
3,7;6,983065
3,75;7,05164
3,8;7,119702
3,85;7,187625
3,9;7,254328
3,95;7,320582
4;7,386806
4,05;7,452119
4,1;7,51694
4,15;7,580752
4,2;7,643885
4,25;7,706253
4,3;7,767792
4,35;7,8282
4,4;7,887771
4,45;7,945839
4,5;8,003501
4,55;8,059705
4,6;8,114836
4,65;8,168828
4,7;8,221911
4,75;8,273872
4,8;8,324479
4,85;8,37442
4,9;8,423223
4,95;8,471437
5;8,518412
