Tensao [V],Corrente [A]
-5,-0.000338788
-4.95,-0.0003208646
-4.9,-0.0003133094
-4.85,-0.0003100748
-4.8,-0.0003076357
-4.75,-0.0003053508
-4.7,-0.0003047946
-4.65,-0.000302337
-4.6,-0.0003014065
-4.55,-0.000299953
-4.5,-0.0002989785
-4.45,-0.0002979492
-4.4,-0.0002966144
-4.35,-0.0002963187
-4.3,-0.0002949155
-4.25,-0.0002942657
-4.2,-0.0002934052
-4.15,-0.0002921564
-4.1,-0.0002913426
-4.05,-0.0002904539
-4,-0.0002898387
-3.95,-0.0002888888
-3.9,-0.0002883468
-3.85,-0.0002876003
-3.8,-0.0002860963
-3.75,-0.0002864691
-3.7,-0.0002859225
-3.65,-0.000284991
-3.6,-0.0002849385
-3.55,-0.0002839552
-3.5,-0.0002831341
-3.45,-0.0002829515
-3.4,-0.0002821376
-3.35,-0.0002812784
-3.3,-0.000279766
-3.25,-0.0002786651
-3.2,-0.0002777052
-3.15,-0.000276634
-3.1,-0.0002767787
-3.05,-0.0002752466
-3,-0.0002736533
-2.95,-0.0002712679
-2.9,-0.0002729081
-2.85,-0.0002723172
-2.8,-0.0002714936
-2.75,-0.000270459
-2.7,-0.000269545
-2.65,-0.000268563
-2.6,-0.0002680247
-2.55,-0.0002670064
-2.5,-0.0002656349
-2.45,-0.0002652278
-2.4,-0.0002635683
-2.35,-0.0002622434
-2.3,-0.0002595445
-2.25,-0.0002569778
-2.2,-0.0002542064
-2.15,-0.000250891
-2.1,-0.0002473438
-2.05,-0.0002428736
-2,-0.0002383276
-1.95,-0.000233529
-1.9,-0.0002281851
-1.85,-0.0002215969
-1.8,-0.00021589
-1.75,-0.0002105792
-1.7,-0.0002050073
-1.65,-0.0001984118
-1.6,-0.0001909362
-1.55,-0.0001839411
-1.5,-0.0001761102
-1.45,-0.0001672988
-1.4,-0.0001568019
-1.35,-0.0001450059
-1.3,-0.0001289271
-1.25,-0.00010723
-1.2,-7.736715E-05
-1.15,-3.724774E-05
-1.1,1.419124E-05
-1.05,8.543374E-05
-1,0.0001777084
-0.95,0.0003045005
-0.9,0.000484099
-0.85,0.0007523822
-0.8,0.001172493
-0.75,0.001843057
-0.7,0.003427373
-0.65,0.004723006
-0.6,0.007359644
-0.55,0.01135405
-0.5,0.01712238
-0.45,0.02982361
-0.4,0.04251118
-0.35,0.05843829
-0.3,0.07738061
-0.25,0.09853451
-0.2,0.1215005
-0.15,0.1461183
-0.1,0.1722263
-0.05,0.1994546
0,0.2277059
0.05,0.2563717
0.1,0.2857242
0.15,0.3155276
0.2,0.3457835
0.25,0.3765664
0.3,0.4079673
0.35,0.4399852
0.4,0.472546
0.45,0.505602
0.5,0.539139
0.55,0.5731364
0.6,0.607641
0.65,0.6426189
0.7,0.6780013
0.75,0.7137554
0.8,0.7496946
0.85,0.7857752
0.9,0.8218776
0.95,0.8578613
1,0.8935219
1.05,0.9286989
1.1,0.9631984
1.15,0.9969858
1.2,1.030064
1.25,1.062257
1.3,1.093551
1.35,1.12393
1.4,1.153309
1.45,1.181673
1.5,1.209106
1.55,1.23567
1.6,1.261463
1.65,1.286517
1.7,1.310896
1.75,1.334676
1.8,1.357749
1.85,1.380172
1.9,1.401953
1.95,1.423071
2,1.443683
2.05,1.463671
2.1,1.483072
2.15,1.50193
2.2,1.520278
2.25,1.53803
2.3,1.555343
2.35,1.572238
2.4,1.588705
2.45,1.604727
2.5,1.62034
2.55,1.635528
2.6,1.650271
2.65,1.664513
2.7,1.678383
2.75,1.691725
2.8,1.704623
2.85,1.717044
2.9,1.728971
2.95,1.740461
3,1.751478
3.05,1.762151
3.1,1.772371
3.15,1.782364
3.2,1.792069
3.25,1.801504
3.3,1.810719
3.35,1.819753
3.4,1.828638
3.45,1.837416
3.5,1.846071
3.55,1.854584
3.6,1.863016
3.65,1.871282
3.7,1.879607
3.75,1.887851
3.8,1.896037
3.85,1.904267
3.9,1.912352
3.95,1.920404
4,1.928453
4.05,1.936436
4.1,1.944385
4.15,1.952299
4.2,1.960195
4.25,1.968015
4.3,1.97581
4.35,1.983545
4.4,1.99127
4.45,1.998873
4.5,2.006439
4.55,2.013913
4.6,2.021303
4.65,2.02857
4.7,2.035796
4.75,2.042948
4.8,2.049968
4.85,2.056834
4.9,2.063626
4.95,2.0703
5,2.076906
