Tensao [V],Corrente [A]
-5,-0.0001239582
-4.95,-0.0001113815
-4.9,-0.0001056809
-4.85,-0.0001027172
-4.8,-0.0001002279
-4.75,-9.814666E-05
-4.7,-9.672121E-05
-4.65,-9.583868E-05
-4.6,-9.454802E-05
-4.55,-9.250238E-05
-4.5,-9.125342E-05
-4.45,-9.121792E-05
-4.4,-9.049109E-05
-4.35,-8.937939E-05
-4.3,-8.768666E-05
-4.25,-8.647569E-05
-4.2,-8.557487E-05
-4.15,-8.491659E-05
-4.1,-8.376078E-05
-4.05,-8.348132E-05
-4,-8.33625E-05
-3.95,-8.193581E-05
-3.9,-8.122365E-05
-3.85,-8.059855E-05
-3.8,-8.05716E-05
-3.75,-7.998818E-05
-3.7,-7.831383E-05
-3.65,-7.806753E-05
-3.6,-7.781013E-05
-3.55,-7.703795E-05
-3.5,-7.546416E-05
-3.45,-7.468836E-05
-3.4,-7.461233E-05
-3.35,-7.303361E-05
-3.3,-7.125641E-05
-3.25,-7.065828E-05
-3.2,-7.098796E-05
-3.15,-7.047446E-05
-3.1,-6.876828E-05
-3.05,-6.827308E-05
-3,-6.789314E-05
-2.95,-6.815792E-05
-2.9,-6.72374E-05
-2.85,-6.540871E-05
-2.8,-6.584013E-05
-2.75,-6.53964E-05
-2.7,-6.465734E-05
-2.65,-6.351991E-05
-2.6,-6.283964E-05
-2.55,-6.269744E-05
-2.5,-6.090434E-05
-2.45,-5.995195E-05
-2.4,-5.927662E-05
-2.35,-5.974601E-05
-2.3,-5.805827E-05
-2.25,-5.687427E-05
-2.2,-5.618912E-05
-2.15,-5.518651E-05
-2.1,-5.382476E-05
-2.05,-5.241521E-05
-2,-5.146165E-05
-1.95,-5.164305E-05
-1.9,-5.0258E-05
-1.85,-4.916718E-05
-1.8,-4.886071E-05
-1.75,-4.861193E-05
-1.7,-4.740584E-05
-1.65,-4.517387E-05
-1.6,-4.463093E-05
-1.55,-4.396905E-05
-1.5,-4.371778E-05
-1.45,-4.199938E-05
-1.4,-4.020254E-05
-1.35,-3.983605E-05
-1.3,-3.883955E-05
-1.25,-3.749132E-05
-1.2,-3.595186E-05
-1.15,-3.558783E-05
-1.1,-3.518335E-05
-1.05,-3.322838E-05
-1,-3.120237E-05
-0.95,-3.07096E-05
-0.9,-2.843599E-05
-0.85,-2.563407E-05
-0.8,-2.156481E-05
-0.75,-1.714745E-05
-0.7,-1.130462E-05
-0.65,9.509905E-07
-0.6,2.206629E-05
-0.55,6.31447E-05
-0.5,0.0001449853
-0.45,0.0003023455
-0.4,0.0005767792
-0.35,0.001018609
-0.3,0.001704557
-0.25,0.003202015
-0.2,0.004300211
-0.15,0.006349583
-0.1,0.009109557
-0.05,0.01251588
0,0.01733099
0.05,0.0207464
0.1,0.02713035
0.15,0.03138951
0.2,0.03555576
0.25,0.03966428
0.3,0.0437924
0.35,0.04790462
0.4,0.05197102
0.45,0.05598541
0.5,0.0599648
0.55,0.06389255
0.6,0.06776059
0.65,0.07156883
0.7,0.07532586
0.75,0.07902187
0.8,0.08264303
0.85,0.08615822
0.9,0.08958965
0.95,0.09293822
1,0.09618216
1.05,0.09933476
1.1,0.1023857
1.15,0.1053664
1.2,0.108239
1.25,0.1110162
1.3,0.1136873
1.35,0.1162646
1.4,0.1187209
1.45,0.1210666
1.5,0.123312
1.55,0.12545
1.6,0.1274779
1.65,0.1293819
1.7,0.131195
1.75,0.1329122
1.8,0.1345497
1.85,0.1361002
1.9,0.1375777
1.95,0.1390119
2,0.1403809
2.05,0.1416913
2.1,0.1429719
2.15,0.1441975
2.2,0.1453769
2.25,0.1465276
2.3,0.1476144
2.35,0.1486857
2.4,0.1497667
2.45,0.1507722
2.5,0.1517402
2.55,0.1526893
2.6,0.1536362
2.65,0.1545494
2.7,0.1554248
2.75,0.1562943
2.8,0.1571458
2.85,0.1579689
2.9,0.1587508
2.95,0.1595109
3,0.1602454
3.05,0.1609469
3.1,0.1616165
3.15,0.1622506
3.2,0.1628634
3.25,0.1634442
3.3,0.1640095
3.35,0.1645573
3.4,0.1650973
3.45,0.1656317
3.5,0.1661646
3.55,0.1666656
3.6,0.1671888
3.65,0.1677058
3.7,0.1682083
3.75,0.168692
3.8,0.1691889
3.85,0.1696911
3.9,0.1701948
3.95,0.1706845
4,0.1711894
4.05,0.1716938
4.1,0.1722055
4.15,0.1727084
4.2,0.1732146
4.25,0.1737528
4.3,0.1742568
4.35,0.174763
4.4,0.1752566
4.45,0.1757547
4.5,0.1762516
4.55,0.1767368
4.6,0.1772204
4.65,0.1777112
4.7,0.1781851
4.75,0.1786571
4.8,0.1791185
4.85,0.179571
4.9,0.1800282
4.95,0.1804554
5,0.1808847
