Tensao [V],Corrente [A]
-5,-0.0001320514
-4.95,-0.0001203805
-4.9,-0.0001140142
-4.85,-0.0001116658
-4.8,-0.0001105615
-4.75,-0.0001055669
-4.7,-8.172739E-05
-4.65,-8.411986E-05
-4.6,-8.896867E-05
-4.55,-9.204765E-05
-4.5,-9.279161E-05
-4.45,-9.329044E-05
-4.4,-9.305998E-05
-4.35,-9.345098E-05
-4.3,-9.264696E-05
-4.25,-9.219096E-05
-4.2,-8.968944E-05
-4.15,-8.522186E-05
-4.1,-8.581628E-05
-4.05,-8.596338E-05
-4,-8.654191E-05
-3.95,-8.673798E-05
-3.9,-8.571573E-05
-3.85,-8.558582E-05
-3.8,-8.588977E-05
-3.75,-8.453663E-05
-3.7,-8.464329E-05
-3.65,-8.363822E-05
-3.6,-8.311488E-05
-3.55,-8.340043E-05
-3.5,-8.232429E-05
-3.45,-8.165627E-05
-3.4,-8.073211E-05
-3.35,-7.962532E-05
-3.3,-7.938146E-05
-3.25,-7.924785E-05
-3.2,-7.861176E-05
-3.15,-7.847806E-05
-3.1,-7.797437E-05
-3.05,-7.678792E-05
-3,-7.585756E-05
-2.95,-7.518587E-05
-2.9,-7.493953E-05
-2.85,-7.465888E-05
-2.8,-7.391492E-05
-2.75,-7.317828E-05
-2.7,-7.193782E-05
-2.65,-6.998042E-05
-2.6,-6.958331E-05
-2.55,-6.810887E-05
-2.5,-6.692478E-05
-2.45,-6.639283E-05
-2.4,-6.40408E-05
-2.35,-6.359344E-05
-2.3,-6.302835E-05
-2.25,-6.186157E-05
-2.2,-6.145335E-05
-2.15,-6.629726E-05
-2.1,-6.689904E-05
-2.05,-6.593324E-05
-2,-6.395132E-05
-1.95,-6.152449E-05
-1.9,-5.992374E-05
-1.85,-5.882309E-05
-1.8,-5.704582E-05
-1.75,-5.632146E-05
-1.7,-5.454178E-05
-1.65,-5.265665E-05
-1.6,-5.078624E-05
-1.55,-4.900658E-05
-1.5,-4.733597E-05
-1.45,-4.63493E-05
-1.4,-4.449116E-05
-1.35,-4.268572E-05
-1.3,-4.202388E-05
-1.25,-4.037778E-05
-1.2,-3.977478E-05
-1.15,-3.807597E-05
-1.1,-3.638821E-05
-1.05,-3.516743E-05
-1,-3.335587E-05
-0.95,-3.163869E-05
-0.9,-3.07819E-05
-0.85,-2.827417E-05
-0.8,-2.609615E-05
-0.75,-2.18026E-05
-0.7,-1.481007E-05
-0.65,-3.12197E-06
-0.6,1.787558E-05
-0.55,6.006323E-05
-0.5,0.0001441689
-0.45,0.0003037745
-0.4,0.0005882185
-0.35,0.001045647
-0.3,0.001760127
-0.25,0.003328823
-0.2,0.004493877
-0.15,0.00668192
-0.1,0.009636628
-0.05,0.01331759
0,0.01852517
0.05,0.0244222
0.1,0.02914681
0.15,0.03377777
0.2,0.03829985
0.25,0.04276981
0.3,0.04723676
0.35,0.05168022
0.4,0.05608974
0.45,0.06043727
0.5,0.06472712
0.55,0.06895477
0.6,0.07312305
0.65,0.07723272
0.7,0.08128664
0.75,0.0852457
0.8,0.08912647
0.85,0.0929187
0.9,0.09659608
0.95,0.1001837
1,0.1036604
1.05,0.1070389
1.1,0.1103243
1.15,0.1135051
1.2,0.1165815
1.25,0.1195565
1.3,0.1224103
1.35,0.1251614
1.4,0.1277842
1.45,0.1302963
1.5,0.132691
1.55,0.1349605
1.6,0.1371095
1.65,0.1391465
1.7,0.1410766
1.75,0.1429085
1.8,0.1446464
1.85,0.1463039
1.9,0.1478846
1.95,0.1493961
2,0.15085
2.05,0.1522524
2.1,0.1536013
2.15,0.1549018
2.2,0.1561624
2.25,0.1573818
2.3,0.1585538
2.35,0.1596972
2.4,0.1608055
2.45,0.1618962
2.5,0.1629442
2.55,0.1639691
2.6,0.1649686
2.65,0.1659399
2.7,0.1668948
2.75,0.1678312
2.8,0.1687238
2.85,0.1696039
2.9,0.1704379
2.95,0.1712455
3,0.1720259
3.05,0.172771
3.1,0.1734871
3.15,0.1741737
3.2,0.1748296
3.25,0.175451
3.3,0.176078
3.35,0.1766505
3.4,0.1772241
3.45,0.1777823
3.5,0.1783252
3.55,0.1788778
3.6,0.1794143
3.65,0.1799358
3.7,0.1804775
3.75,0.1810065
3.8,0.1815432
3.85,0.1820695
3.9,0.1826052
3.95,0.1831484
4,0.1836771
4.05,0.1842239
4.1,0.1847577
4.15,0.1853046
4.2,0.1858274
4.25,0.1863678
4.3,0.1868951
4.35,0.1874297
4.4,0.1879532
4.45,0.1884611
4.5,0.1889937
4.55,0.1895014
4.6,0.1900213
4.65,0.1905244
4.7,0.1910202
4.75,0.1915173
4.8,0.1920112
4.85,0.1924789
4.9,0.1929595
4.95,0.1934232
5,0.1938901
