Tensao [V],Corrente [A]
-5,-0.0001117752
-4.95,-9.998288E-05
-4.9,-9.514997E-05
-4.85,-9.296953E-05
-4.8,-9.031584E-05
-4.75,-8.81575E-05
-4.7,-8.675403E-05
-4.65,-8.538E-05
-4.6,-8.455395E-05
-4.55,-8.335646E-05
-4.5,-8.14407E-05
-4.45,-8.080579E-05
-4.4,-7.973083E-05
-4.35,-7.839003E-05
-4.3,-7.76656E-05
-4.25,-7.694861E-05
-4.2,-7.618006E-05
-4.15,-7.470315E-05
-4.1,-7.334507E-05
-4.05,-7.242331E-05
-4,-7.219785E-05
-3.95,-7.17223E-05
-3.9,-7.080669E-05
-3.85,-7.045246E-05
-3.8,-6.909439E-05
-3.75,-6.862003E-05
-3.7,-6.813226E-05
-3.65,-6.749117E-05
-3.6,-6.676679E-05
-3.55,-6.190698E-05
-3.5,-5.692829E-05
-3.45,-5.50664E-05
-3.4,-5.927052E-05
-3.35,-5.455537E-05
-3.3,-5.801793E-05
-3.25,-6.031852E-05
-3.2,-6.069113E-05
-3.15,-5.93196E-05
-3.1,-5.799216E-05
-3.05,-5.726777E-05
-3,-5.748103E-05
-2.95,-5.764037E-05
-2.9,-5.72837E-05
-2.85,-5.628233E-05
-2.8,-5.570136E-05
-2.75,-5.478577E-05
-2.7,-5.330025E-05
-2.65,-5.276216E-05
-2.6,-5.193481E-05
-2.55,-5.242263E-05
-2.5,-5.047875E-05
-2.45,-4.62783E-05
-2.4,-4.613487E-05
-2.35,-4.673793E-05
-2.3,-4.828227E-05
-2.25,-4.113901E-05
-2.2,-4.450474E-05
-2.15,-4.586771E-05
-2.1,-4.200313E-05
-2.05,-3.921713E-05
-2,-4.025406E-05
-1.95,-3.978586E-05
-1.9,-3.85761E-05
-1.85,-3.731732E-05
-1.8,-3.435852E-05
-1.75,-3.407538E-05
-1.7,-3.370034E-05
-1.65,-3.533786E-05
-1.6,-3.77353E-05
-1.55,-3.788361E-05
-1.5,-3.818145E-05
-1.45,-2.901945E-05
-1.4,-3.02819E-05
-1.35,-3.286564E-05
-1.3,-3.409991E-05
-1.25,-3.25249E-05
-1.2,-3.115829E-05
-1.15,-2.908808E-05
-1.1,-2.722629E-05
-1.05,-3.144996E-05
-1,-2.901821E-05
-0.95,-2.8387E-05
-0.9,-3.335594E-05
-0.85,-1.395456E-05
-0.8,-1.100679E-05
-0.75,-1.555775E-05
-0.7,2.712337E-06
-0.65,1.123961E-05
-0.6,2.69863E-05
-0.55,6.750095E-05
-0.5,0.0001400336
-0.45,0.0002802661
-0.4,0.0005229282
-0.35,0.0009115497
-0.3,0.001515786
-0.25,0.002831537
-0.2,0.003774276
-0.15,0.005535602
-0.1,0.007892107
-0.05,0.01078649
0,0.01486801
0.05,0.01779163
0.1,0.02323099
0.15,0.02687922
0.2,0.03043994
0.25,0.03395285
0.3,0.03745754
0.35,0.04094716
0.4,0.04439462
0.45,0.04780608
0.5,0.05119039
0.55,0.05452499
0.6,0.05780518
0.65,0.06104516
0.7,0.06424836
0.75,0.0673846
0.8,0.07045654
0.85,0.07346074
0.9,0.07639344
0.95,0.07925775
1,0.08203514
1.05,0.08471672
1.1,0.08733174
1.15,0.08986102
1.2,0.0923126
1.25,0.09467077
1.3,0.09694758
1.35,0.09915201
1.4,0.1012493
1.45,0.1032625
1.5,0.1051848
1.55,0.1070298
1.6,0.1087715
1.65,0.1104257
1.7,0.1119942
1.75,0.11348
1.8,0.1148893
1.85,0.1162394
1.9,0.1175214
1.95,0.1187515
2,0.1199379
2.05,0.1210771
2.1,0.1221681
2.15,0.1232283
2.2,0.1242544
2.25,0.1252366
2.3,0.1261822
2.35,0.1271125
2.4,0.1280133
2.45,0.128872
2.5,0.1297195
2.55,0.1305394
2.6,0.131341
2.65,0.1321211
2.7,0.1328659
2.75,0.1336087
2.8,0.1343355
2.85,0.1350258
2.9,0.1357013
2.95,0.1363494
3,0.1369728
3.05,0.13758
3.1,0.1381494
3.15,0.1386963
3.2,0.139233
3.25,0.139747
3.3,0.1402308
3.35,0.1406979
3.4,0.1411603
3.45,0.1416108
3.5,0.1420553
3.55,0.1424865
3.6,0.1429341
3.65,0.1433562
3.7,0.1437904
3.75,0.1442178
3.8,0.1446502
3.85,0.1450855
3.9,0.1455131
3.95,0.1459477
4,0.1463705
4.05,0.1468051
4.1,0.1472357
4.15,0.1476628
4.2,0.1481016
4.25,0.1485384
4.3,0.1489593
4.35,0.1494013
4.4,0.1498322
4.45,0.1502691
4.5,0.1507073
4.55,0.1511411
4.6,0.1515926
4.65,0.1520619
4.7,0.1525864
4.75,0.1530378
4.8,0.1534563
4.85,0.1538865
4.9,0.1542876
4.95,0.1546748
5,0.1550553
