Tensao [V],Corrente [A]
-5,-8.65531E-05
-4.95,-7.47804E-05
-4.9,-6.95896E-05
-4.85,-6.614422E-05
-4.8,-6.39245E-05
-4.75,-6.358742E-05
-4.7,-6.167047E-05
-4.65,-6.036874E-05
-4.6,-6.037981E-05
-4.55,-5.835865E-05
-4.5,-5.755583E-05
-4.45,-5.606785E-05
-4.4,-5.343628E-05
-4.35,-5.439969E-05
-4.3,-5.366061E-05
-4.25,-5.205374E-05
-4.2,-5.21285E-05
-4.15,-5.063562E-05
-4.1,-5.073612E-05
-4.05,-5.000072E-05
-4,-4.79722E-05
-3.95,-4.724173E-05
-3.9,-4.74329E-05
-3.85,-4.548163E-05
-3.8,-4.549633E-05
-3.75,-4.482463E-05
-3.7,-4.427311E-05
-3.65,-4.48651E-05
-3.6,-4.307804E-05
-3.55,-4.172487E-05
-3.5,-4.312829E-05
-3.45,-4.181068E-05
-3.4,-3.849277E-05
-3.35,-3.940833E-05
-3.3,-3.813366E-05
-3.25,-3.869623E-05
-3.2,-3.80074E-05
-3.15,-3.586613E-05
-3.1,-3.673883E-05
-3.05,-3.62216E-05
-3,-3.431809E-05
-2.95,-3.319536E-05
-2.9,-3.266586E-05
-2.85,-3.252123E-05
-2.8,-3.239132E-05
-2.75,-3.065695E-05
-2.7,-2.975732E-05
-2.65,-3.092296E-05
-2.6,-2.97132E-05
-2.55,-2.750084E-05
-2.5,-2.811244E-05
-2.45,-2.76896E-05
-2.4,-2.647248E-05
-2.35,-2.678136E-05
-2.3,-2.471607E-05
-2.25,-2.496122E-05
-2.2,-2.429568E-05
-2.15,-2.245225E-05
-2.1,-2.202694E-05
-2.05,-2.308593E-05
-2,-2.210781E-05
-1.95,-2.160773E-05
-1.9,-1.990404E-05
-1.85,-1.905219E-05
-1.8,-2.00156E-05
-1.75,-1.841239E-05
-1.7,-1.669521E-05
-1.65,-1.796745E-05
-1.6,-1.66523E-05
-1.55,-1.474392E-05
-1.5,-1.351945E-05
-1.45,-1.307943E-05
-1.4,-1.226926E-05
-1.35,-1.06489E-05
-1.3,-9.565396E-06
-1.25,-9.270007E-06
-1.2,-5.893247E-06
-1.15,-1.622965E-06
-1.1,-7.882736E-07
-1.05,-1.548199E-06
-1,-2.599836E-06
-0.95,-1.850943E-06
-0.9,1.101545E-07
-0.85,1.589588E-06
-0.8,2.945223E-06
-0.75,6.757185E-06
-0.7,1.161223E-05
-0.65,1.903392E-05
-0.6,3.123831E-05
-0.55,5.425348E-05
-0.5,9.973224E-05
-0.45,0.0001830341
-0.4,0.0003270881
-0.35,0.0005606311
-0.3,0.000920035
-0.25,0.001450384
-0.2,0.002500688
-0.15,0.003248427
-0.1,0.004541731
-0.05,0.006160514
0,0.008454698
0.05,0.01009803
0.1,0.01213807
0.15,0.01421814
0.2,0.01627143
0.25,0.01828272
0.3,0.0202714
0.35,0.0231994
0.4,0.02511732
0.45,0.02704
0.5,0.0289406
0.55,0.03079767
0.6,0.03264137
0.65,0.03448283
0.7,0.03628435
0.75,0.03803436
0.8,0.03976468
0.85,0.04145561
0.9,0.04313517
0.95,0.04473833
1,0.04630073
1.05,0.04783712
1.1,0.04932632
1.15,0.05075405
1.2,0.05212587
1.25,0.05344826
1.3,0.05475313
1.35,0.05598852
1.4,0.05715784
1.45,0.05829589
1.5,0.059388
1.55,0.06042937
1.6,0.06141072
1.65,0.06234642
1.7,0.06326493
1.75,0.06412072
1.8,0.06492462
1.85,0.0657041
1.9,0.06645438
1.95,0.06717689
2,0.06785347
2.05,0.06850339
2.1,0.06914855
2.15,0.06976664
2.2,0.07035359
2.25,0.07091638
2.3,0.07147565
2.35,0.07202537
2.4,0.07255188
2.45,0.07304886
2.5,0.07353425
2.55,0.07401799
2.6,0.07448294
2.65,0.0749103
2.7,0.07534698
2.75,0.07577543
2.8,0.07618801
2.85,0.07656353
2.9,0.07694398
2.95,0.07732208
3,0.07768006
3.05,0.07800997
3.1,0.07832254
3.15,0.07863876
3.2,0.07894933
3.25,0.07923103
3.3,0.07951019
3.35,0.07977104
3.4,0.08004575
3.45,0.08029273
3.5,0.08052711
3.55,0.08077652
3.6,0.08103319
3.65,0.08127789
3.7,0.08151838
3.75,0.0817604
3.8,0.08201469
3.85,0.08226878
3.9,0.08249932
3.95,0.08274832
4,0.08300715
4.05,0.08326076
4.1,0.08349878
4.15,0.08374955
4.2,0.08400346
4.25,0.08426164
4.3,0.08450388
4.35,0.08474543
4.4,0.08500387
4.45,0.08525745
4.5,0.08549711
4.55,0.08573904
4.6,0.08598801
4.65,0.08624077
4.7,0.08647687
4.75,0.08670386
4.8,0.08694644
4.85,0.08718477
4.9,0.08742375
4.95,0.08762999
5,0.08785357
