Tensao [V],Corrente [A]
-5,-0.0001229423
-4.95,-0.0001112824
-4.9,-0.0001060156
-4.85,-0.0001025494
-4.8,-0.0001012404
-4.75,-9.936392E-05
-4.7,-9.711473E-05
-4.65,-9.602021E-05
-4.6,-9.490845E-05
-4.55,-9.383844E-05
-4.5,-9.274635E-05
-4.45,-9.126823E-05
-4.4,-9.04641E-05
-4.35,-8.87923E-05
-4.3,-8.872122E-05
-4.25,-8.839887E-05
-4.2,-8.686549E-05
-4.15,-8.630055E-05
-4.1,-8.544131E-05
-4.05,-8.437254E-05
-4,-8.348511E-05
-3.95,-8.306716E-05
-3.9,-8.279512E-05
-3.85,-8.198361E-05
-3.8,-8.176054E-05
-3.75,-7.93729E-05
-3.7,-7.807496E-05
-3.65,-7.731992E-05
-3.6,-7.58123E-05
-3.55,-7.517495E-05
-3.5,-7.452535E-05
-3.45,-7.335363E-05
-3.4,-7.311954E-05
-3.35,-7.275677E-05
-3.3,-7.275178E-05
-3.25,-7.213655E-05
-3.2,-7.146241E-05
-3.15,-7.071353E-05
-3.1,-7.046226E-05
-3.05,-6.960423E-05
-3,-6.85612E-05
-2.95,-6.841169E-05
-2.9,-6.72485E-05
-2.85,-6.686977E-05
-2.8,-6.585981E-05
-2.75,-6.46721E-05
-2.7,-6.491966E-05
-2.65,-6.329812E-05
-2.6,-6.292548E-05
-2.55,-6.204177E-05
-2.5,-6.087125E-05
-2.45,-5.975464E-05
-2.4,-5.734375E-05
-2.35,-5.649682E-05
-2.3,-5.705569E-05
-2.25,-5.629458E-05
-2.2,-5.471466E-05
-2.15,-5.379297E-05
-2.1,-5.327205E-05
-2.05,-5.206841E-05
-2,-5.101927E-05
-1.95,-5.122268E-05
-1.9,-5.086969E-05
-1.85,-5.000805E-05
-1.8,-4.824552E-05
-1.75,-4.770987E-05
-1.7,-4.58566E-05
-1.65,-4.434662E-05
-1.6,-4.299103E-05
-1.55,-4.117208E-05
-1.5,-4.192588E-05
-1.45,-4.185234E-05
-1.4,-4.074065E-05
-1.35,-3.936788E-05
-1.3,-3.682953E-05
-1.25,-3.496522E-05
-1.2,-3.452644E-05
-1.15,-3.496891E-05
-1.1,-3.381922E-05
-1.05,-3.191572E-05
-1,-3.096949E-05
-0.95,-2.92033E-05
-0.9,-2.823379E-05
-0.85,-2.472464E-05
-0.8,-1.869917E-05
-0.75,-1.426097E-05
-0.7,-7.038029E-06
-0.65,4.135386E-06
-0.6,2.408258E-05
-0.55,6.230266E-05
-0.5,0.0001443591
-0.45,0.0003035212
-0.4,0.0005775154
-0.35,0.001017774
-0.3,0.001702233
-0.25,0.003188025
-0.2,0.004300866
-0.15,0.006349933
-0.1,0.009099294
-0.05,0.01250208
0,0.01732088
0.05,0.0207347
0.1,0.02710354
0.15,0.03138189
0.2,0.0355604
0.25,0.03968499
0.3,0.04379973
0.35,0.04791217
0.4,0.05197835
0.45,0.05598809
0.5,0.05995907
0.55,0.06387453
0.6,0.06773531
0.65,0.07154178
0.7,0.07528497
0.75,0.07897117
0.8,0.08258294
0.85,0.08609785
0.9,0.08951899
0.95,0.09285916
1,0.09611085
1.05,0.09925024
1.1,0.1023054
1.15,0.1052711
1.2,0.1081386
1.25,0.1109022
1.3,0.1135574
1.35,0.1161267
1.4,0.1185908
1.45,0.120938
1.5,0.1231725
1.55,0.125302
1.6,0.1273334
1.65,0.1292493
1.7,0.1310525
1.75,0.1327714
1.8,0.1344132
1.85,0.1359714
1.9,0.1374502
1.95,0.1388814
2,0.1402575
2.05,0.1415781
2.1,0.1428411
2.15,0.1440646
2.2,0.1452523
2.25,0.1463997
2.3,0.147496
2.35,0.1485534
2.4,0.1496025
2.45,0.1506296
2.5,0.1516014
2.55,0.1525557
2.6,0.1534955
2.65,0.1544068
2.7,0.1552902
2.75,0.1561511
2.8,0.1569944
2.85,0.1578194
2.9,0.1586083
2.95,0.1593694
3,0.160101
3.05,0.1608106
3.1,0.1614761
3.15,0.1621242
3.2,0.1627366
3.25,0.1633309
3.3,0.1639106
3.35,0.1644515
3.4,0.1649902
3.45,0.1655273
3.5,0.1660381
3.55,0.1665525
3.6,0.1670515
3.65,0.1675529
3.7,0.1680625
3.75,0.1685598
3.8,0.1690635
3.85,0.1695696
3.9,0.1700759
3.95,0.170586
4,0.1710921
4.05,0.1716033
4.1,0.1721104
4.15,0.1726073
4.2,0.1731045
4.25,0.1736114
4.3,0.1741271
4.35,0.1746212
4.4,0.1751122
4.45,0.1756115
4.5,0.17611
4.55,0.1766043
4.6,0.1770839
4.65,0.1775625
4.7,0.1780364
4.75,0.1785092
4.8,0.1789749
4.85,0.179422
4.9,0.1798892
4.95,0.1803279
5,0.1807637
