Tensao [V],Corrente [A]
-5,-0.000134108
-4.95,-0.0001218377
-4.9,-0.0001161321
-4.85,-0.0001125592
-4.8,-0.0001108752
-4.75,-0.000107974
-4.7,-0.0001053179
-4.65,-0.0001037601
-4.6,-0.000103325
-4.55,-0.0001022526
-4.5,-0.0001007511
-4.45,-9.975459E-05
-4.4,-9.858776E-05
-4.35,-9.765131E-05
-4.3,-9.64501E-05
-4.25,-9.568536E-05
-4.2,-9.546595E-05
-4.15,-9.470479E-05
-4.1,-9.36164E-05
-4.05,-9.341541E-05
-4,-9.356371E-05
-3.95,-9.206955E-05
-3.9,-9.006561E-05
-3.85,-8.839253E-05
-3.8,-8.712023E-05
-3.75,-8.779685E-05
-3.7,-8.662147E-05
-3.65,-8.549011E-05
-3.6,-8.578305E-05
-3.55,-8.485405E-05
-3.5,-8.412841E-05
-3.45,-8.306079E-05
-3.4,-8.278257E-05
-3.35,-8.260367E-05
-3.3,-8.141841E-05
-3.25,-8.014125E-05
-3.2,-8.022951E-05
-3.15,-8.10409E-05
-3.1,-7.986913E-05
-3.05,-7.803309E-05
-3,-7.764327E-05
-2.95,-7.694713E-05
-2.9,-7.594821E-05
-2.85,-7.436463E-05
-2.8,-7.392827E-05
-2.75,-7.427516E-05
-2.7,-7.267928E-05
-2.65,-7.225651E-05
-2.6,-7.147692E-05
-2.55,-7.103439E-05
-2.5,-7.025369E-05
-2.45,-6.814305E-05
-2.4,-6.67838E-05
-2.35,-6.685238E-05
-2.3,-6.625921E-05
-2.25,-6.421964E-05
-2.2,-6.323055E-05
-2.15,-6.319867E-05
-2.1,-6.226226E-05
-2.05,-6.109908E-05
-2,-5.921404E-05
-1.95,-5.854722E-05
-1.9,-5.902031E-05
-1.85,-5.657512E-05
-1.8,-5.617429E-05
-1.75,-5.542294E-05
-1.7,-5.434804E-05
-1.65,-5.347661E-05
-1.6,-5.22166E-05
-1.55,-5.186356E-05
-1.5,-5.139171E-05
-1.45,-5.027872E-05
-1.4,-4.886559E-05
-1.35,-4.816325E-05
-1.3,-4.771099E-05
-1.25,-4.559669E-05
-1.2,-4.388196E-05
-1.15,-4.277273E-05
-1.1,-4.211942E-05
-1.05,-4.099302E-05
-1,-3.790065E-05
-0.95,-3.661367E-05
-0.9,-3.486464E-05
-0.85,-3.221839E-05
-0.8,-2.860875E-05
-0.75,-2.371831E-05
-0.7,-1.758499E-05
-0.65,-6.388404E-06
-0.6,1.489096E-05
-0.55,5.648289E-05
-0.5,0.00013792
-0.45,0.0002960031
-0.4,0.0005745476
-0.35,0.00102564
-0.3,0.001729438
-0.25,0.003273205
-0.2,0.00444383
-0.15,0.006635283
-0.1,0.009625427
-0.05,0.01335932
0,0.01866172
0.05,0.02461728
0.1,0.02940773
0.15,0.03411593
0.2,0.03869684
0.25,0.04322731
0.3,0.04774491
0.35,0.05226619
0.4,0.05672968
0.45,0.06112661
0.5,0.0654576
0.55,0.06973831
0.6,0.07395287
0.65,0.07809423
0.7,0.08217659
0.75,0.08618427
0.8,0.09010176
0.85,0.09389795
0.9,0.09760652
0.95,0.1012047
1,0.1047111
1.05,0.1081061
1.1,0.1113888
1.15,0.1145982
1.2,0.1177105
1.25,0.1207023
1.3,0.1235838
1.35,0.1263318
1.4,0.1289739
1.45,0.1314812
1.5,0.1338657
1.55,0.1361339
1.6,0.1382926
1.65,0.1403288
1.7,0.1422572
1.75,0.1440889
1.8,0.1458446
1.85,0.1475047
1.9,0.1490729
1.95,0.1505733
2,0.1520216
2.05,0.1534186
2.1,0.154768
2.15,0.1560624
2.2,0.157327
2.25,0.1585573
2.3,0.1597333
2.35,0.160872
2.4,0.1619636
2.45,0.1630504
2.5,0.1640931
2.55,0.1651075
2.6,0.1661042
2.65,0.1670978
2.7,0.1680572
2.75,0.1689873
2.8,0.1698836
2.85,0.1707587
2.9,0.1715862
2.95,0.1723837
3,0.173159
3.05,0.1738985
3.1,0.1746267
3.15,0.1753074
3.2,0.1759665
3.25,0.176613
3.3,0.1772227
3.35,0.1777932
3.4,0.1783499
3.45,0.1788923
3.5,0.1794484
3.55,0.1799799
3.6,0.180513
3.65,0.1810689
3.7,0.1816247
3.75,0.1821509
3.8,0.1826619
3.85,0.1831768
3.9,0.183702
3.95,0.1842335
4,0.1847613
4.05,0.1853011
4.1,0.1858532
4.15,0.1863978
4.2,0.186931
4.25,0.1874634
4.3,0.1879895
4.35,0.188494
4.4,0.1890061
4.45,0.1895317
4.5,0.1900517
4.55,0.1905795
4.6,0.19109
4.65,0.1915956
4.7,0.1920889
4.75,0.1925808
4.8,0.1930438
4.85,0.1935219
4.9,0.1939891
4.95,0.1944693
5,0.1949221
