T_med,T_med_desvpad,U_exc_m1_diff,U_exc_m1_desvpad_diff,U_cont_m1_diff,U_cont_m1_erro_diff,U_exc_m2_lin,U_exc_m2_erro_lin,U_cont_m2_lin,U_cont_m2_erro_lin
180.6496211251435,0.4733354075209092,4.866666666666667,0.2654744181021343,2.2666666666666657,0.2654744181021343,4.961821562125893,0.027851800972347518,1.4245776163297614,0.16089025709527013
179.90777649769583,0.391310766628097,4.754666666666667,0.2640505002204441,2.8306666666666658,0.2640505002204441,4.831841642470363,0.035118818151339756,2.033699885848167,0.20514865423645373
179.98926011560692,0.2527454034686362,4.74,0.2593838853899759,3.17,0.2593838853899759,4.817905426347955,0.03245715448734323,2.387284903097971,0.18431049852899284
190.42342135476463,0.49921939567159673,4.718400000000001,0.27694277387214983,3.1847999999999974,0.27694277387214983,4.837737502157506,0.021813932869076,2.2528980363803313,0.1428111460906906
189.99671658986173,0.25149000562829177,4.620833333333334,0.23974938303709298,3.588333333333333,0.23974938303709298,4.765777422304239,0.02479200001067902,2.410905011924465,0.1527551108201487
190.0849132947977,0.3842380906385784,4.666666666666666,0.1649856559421645,3.536666666666667,0.1649856559421645,4.66093173902035,0.044115961197127275,3.3849290767086826,0.23635540826088333
200.1216151202749,0.4692801713482648,4.673,0.10385566907973834,3.560999999999998,0.10385566907973834,4.721910836742524,0.039674963079009765,3.222830701517572,0.27981706098473713
200.03648275862068,0.3619755239094586,4.6148,0.16375499992366535,3.695599999999999,0.16375499992366535,4.693988685824393,0.019908737854133805,3.02410975054825,0.1300624964647927
200.02239631336406,0.4448506036797476,4.71,0.1483239697419159,3.3800000000000026,0.1483239697419159,4.663975161017865,0.029109452863531313,3.605901896682864,0.18109565620421123
